"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"17",16,0.745,0.466,4,-7.62,0,0.0864,0.00666,0.35,0.272,0.303,123.889,"audio_features","3m6KkYKdnbffMpGd9Pm9FP","spotify:track:3m6KkYKdnbffMpGd9Pm9FP","https://api.spotify.com/v1/tracks/3m6KkYKdnbffMpGd9Pm9FP","https://api.spotify.com/v1/audio-analysis/3m6KkYKdnbffMpGd9Pm9FP",231920,4
"18",17,0.825,0.449,1,-9.859,1,0.0348,0.574,0.0034,0.0726,0.738,117.399,"audio_features","16fzReMJmcLlBccnZCTZNS","spotify:track:16fzReMJmcLlBccnZCTZNS","https://api.spotify.com/v1/tracks/16fzReMJmcLlBccnZCTZNS","https://api.spotify.com/v1/audio-analysis/16fzReMJmcLlBccnZCTZNS",251347,4
"19",18,0.672,0.841,9,-5.992,0,0.0285,0.0767,0,0.135,0.82,125.437,"audio_features","74EV0g12ihUoOUXMprFpZB","spotify:track:74EV0g12ihUoOUXMprFpZB","https://api.spotify.com/v1/tracks/74EV0g12ihUoOUXMprFpZB","https://api.spotify.com/v1/audio-analysis/74EV0g12ihUoOUXMprFpZB",267733,4
"20",19,0.708,0.832,1,-4.736,0,0.0362,0.392,1.33e-06,0.0561,0.968,99.953,"audio_features","2Iib2MV3ECFJAourgP9dlY","spotify:track:2Iib2MV3ECFJAourgP9dlY","https://api.spotify.com/v1/tracks/2Iib2MV3ECFJAourgP9dlY","https://api.spotify.com/v1/audio-analysis/2Iib2MV3ECFJAourgP9dlY",242947,4
"21",20,0.657,0.803,1,-8.08,1,0.0392,0.0586,0.0226,0.0583,0.834,129.861,"audio_features","4P9iHeHiwzZAqvQCdoLkGg","spotify:track:4P9iHeHiwzZAqvQCdoLkGg","https://api.spotify.com/v1/tracks/4P9iHeHiwzZAqvQCdoLkGg","https://api.spotify.com/v1/audio-analysis/4P9iHeHiwzZAqvQCdoLkGg",223880,4
"22",21,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,"audio_features","3YRCqOhFifThpSRFJ1VWFM","spotify:track:3YRCqOhFifThpSRFJ1VWFM","https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM","https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM",536067,4
"23",22,0.773,0.558,0,-16.376,1,0.0425,0.25,0.35,0.0827,0.933,127.519,"audio_features","65aJGPXs2i8orwZK9z8x4r","spotify:track:65aJGPXs2i8orwZK9z8x4r","https://api.spotify.com/v1/tracks/65aJGPXs2i8orwZK9z8x4r","https://api.spotify.com/v1/audio-analysis/65aJGPXs2i8orwZK9z8x4r",215360,4
"24",23,0.465,0.849,11,-6.581,1,0.434,0.199,0,0.106,0.339,156.979,"audio_features","7hsjT4817324kJ63AvfmvA","spotify:track:7hsjT4817324kJ63AvfmvA","https://api.spotify.com/v1/tracks/7hsjT4817324kJ63AvfmvA","https://api.spotify.com/v1/audio-analysis/7hsjT4817324kJ63AvfmvA",171026,4
"25",24,0.314,0.918,1,-2.527,0,0.0576,0.000702,0,0.449,0.414,92.378,"audio_features","1dRNVcT3YL3BOpuJ32YcP6","spotify:track:1dRNVcT3YL3BOpuJ32YcP6","https://api.spotify.com/v1/tracks/1dRNVcT3YL3BOpuJ32YcP6","https://api.spotify.com/v1/audio-analysis/1dRNVcT3YL3BOpuJ32YcP6",241552,4
"26",25,0.773,0.543,0,-9.97,1,0.0292,0.093,5.63e-06,0.175,0.802,115.997,"audio_features","5XE8c07vbpQBUriwybOHtd","spotify:track:5XE8c07vbpQBUriwybOHtd","https://api.spotify.com/v1/tracks/5XE8c07vbpQBUriwybOHtd","https://api.spotify.com/v1/audio-analysis/5XE8c07vbpQBUriwybOHtd",160000,4
"27",26,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,"audio_features","6vrUTGn5p8IrfTZ0J6sIVM","spotify:track:6vrUTGn5p8IrfTZ0J6sIVM","https://api.spotify.com/v1/tracks/6vrUTGn5p8IrfTZ0J6sIVM","https://api.spotify.com/v1/audio-analysis/6vrUTGn5p8IrfTZ0J6sIVM",289907,3
"28",27,0.678,0.643,2,-9.316,1,0.0444,0.24,0,0.0708,0.534,113.46,"audio_features","5oidljiMjeJTWUGZ4TfFea","spotify:track:5oidljiMjeJTWUGZ4TfFea","https://api.spotify.com/v1/tracks/5oidljiMjeJTWUGZ4TfFea","https://api.spotify.com/v1/audio-analysis/5oidljiMjeJTWUGZ4TfFea",237520,4
"29",28,0.754,0.496,0,-8.7,1,0.0351,0.00539,0.000152,0.0871,0.341,119.186,"audio_features","6Nabz5Gsy80XL0MJoOmgF8","spotify:track:6Nabz5Gsy80XL0MJoOmgF8","https://api.spotify.com/v1/tracks/6Nabz5Gsy80XL0MJoOmgF8","https://api.spotify.com/v1/audio-analysis/6Nabz5Gsy80XL0MJoOmgF8",258173,4
"30",29,0.346,0.553,7,-5.517,1,0.0284,0.0683,0.161,0.135,0.41,152.587,"audio_features","5YPcyvdbTIe81tZXUQSujB","spotify:track:5YPcyvdbTIe81tZXUQSujB","https://api.spotify.com/v1/tracks/5YPcyvdbTIe81tZXUQSujB","https://api.spotify.com/v1/audio-analysis/5YPcyvdbTIe81tZXUQSujB",248523,3
"31",30,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,"audio_features","1TfqLAPs4K3s2rJMoCokcS","spotify:track:1TfqLAPs4K3s2rJMoCokcS","https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS","https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS",216933,4
"32",31,0.52,0.693,0,-6.753,1,0.0449,0.0199,3e-05,0.279,0.439,141.56,"audio_features","6w0Rp6f6kAUHW1sid0OumS","spotify:track:6w0Rp6f6kAUHW1sid0OumS","https://api.spotify.com/v1/tracks/6w0Rp6f6kAUHW1sid0OumS","https://api.spotify.com/v1/audio-analysis/6w0Rp6f6kAUHW1sid0OumS",182667,4
"33",32,0.535,0.912,2,-4.94,0,0.0561,0.000708,4.4e-06,0.619,0.487,120.081,"audio_features","5wckeisv6NjAXdNvzXyfsl","spotify:track:5wckeisv6NjAXdNvzXyfsl","https://api.spotify.com/v1/tracks/5wckeisv6NjAXdNvzXyfsl","https://api.spotify.com/v1/audio-analysis/5wckeisv6NjAXdNvzXyfsl",222000,4
"34",33,0.698,0.664,4,-5.121,1,0.0262,0.389,0.000854,0.358,0.665,105.911,"audio_features","1sRwGhzzj55IVsGykRNYbf","spotify:track:1sRwGhzzj55IVsGykRNYbf","https://api.spotify.com/v1/tracks/1sRwGhzzj55IVsGykRNYbf","https://api.spotify.com/v1/audio-analysis/1sRwGhzzj55IVsGykRNYbf",171667,4
"35",34,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,"audio_features","1ytTeSRAU6IRo2itVDwtPv","spotify:track:1ytTeSRAU6IRo2itVDwtPv","https://api.spotify.com/v1/tracks/1ytTeSRAU6IRo2itVDwtPv","https://api.spotify.com/v1/audio-analysis/1ytTeSRAU6IRo2itVDwtPv",238640,4
"36",35,0.519,0.618,0,-9.801,1,0.028,6.06e-05,0.456,0.375,0.514,140.036,"audio_features","60SGQk07iEmpS6zsHyUunk","spotify:track:60SGQk07iEmpS6zsHyUunk","https://api.spotify.com/v1/tracks/60SGQk07iEmpS6zsHyUunk","https://api.spotify.com/v1/audio-analysis/60SGQk07iEmpS6zsHyUunk",233000,4
"37",36,0.719,0.615,11,-8.979,0,0.0251,0.0268,0.023,0.0384,0.549,107.494,"audio_features","0iGrzsMQzVj1I8hycBOpGL","spotify:track:0iGrzsMQzVj1I8hycBOpGL","https://api.spotify.com/v1/tracks/0iGrzsMQzVj1I8hycBOpGL","https://api.spotify.com/v1/audio-analysis/0iGrzsMQzVj1I8hycBOpGL",303589,4
"38",37,0.592,0.645,7,-8.397,1,0.0451,0.017,0.000405,0.234,0.364,128.135,"audio_features","2pVy0I2SIsn8UO5h8c0Ag2","spotify:track:2pVy0I2SIsn8UO5h8c0Ag2","https://api.spotify.com/v1/tracks/2pVy0I2SIsn8UO5h8c0Ag2","https://api.spotify.com/v1/audio-analysis/2pVy0I2SIsn8UO5h8c0Ag2",301802,4
"39",38,0.513,0.889,2,-6.603,1,0.0428,0.000751,0.00631,0.182,0.585,141.957,"audio_features","4dFaSd331zYiKpOeaOGwU6","spotify:track:4dFaSd331zYiKpOeaOGwU6","https://api.spotify.com/v1/tracks/4dFaSd331zYiKpOeaOGwU6","https://api.spotify.com/v1/audio-analysis/4dFaSd331zYiKpOeaOGwU6",276338,4
"40",39,0.557,0.948,5,-4.163,1,0.0422,0.00064,0,0.12,0.629,144.024,"audio_features","1w5rcTmNKGdzXjLv4PlKZw","spotify:track:1w5rcTmNKGdzXjLv4PlKZw","https://api.spotify.com/v1/tracks/1w5rcTmNKGdzXjLv4PlKZw","https://api.spotify.com/v1/audio-analysis/1w5rcTmNKGdzXjLv4PlKZw",194167,4
"41",40,0.349,0.885,9,-6.342,1,0.0545,0.00731,0,0.0755,0.771,179.782,"audio_features","5ltL7o76qHDEixsNJ1s9Q2","spotify:track:5ltL7o76qHDEixsNJ1s9Q2","https://api.spotify.com/v1/tracks/5ltL7o76qHDEixsNJ1s9Q2","https://api.spotify.com/v1/audio-analysis/5ltL7o76qHDEixsNJ1s9Q2",151580,4
"42",41,0.695,0.662,1,-5.842,0,0.0251,0.0448,0.000183,0.0735,0.528,107.025,"audio_features","7xRxeouPPoNvTis7ZSfktK","spotify:track:7xRxeouPPoNvTis7ZSfktK","https://api.spotify.com/v1/tracks/7xRxeouPPoNvTis7ZSfktK","https://api.spotify.com/v1/audio-analysis/7xRxeouPPoNvTis7ZSfktK",208507,4
"43",42,0.562,0.975,4,-4.615,1,0.0696,0.0101,0.00296,0.321,0.611,130.015,"audio_features","3d4I13cZ65HVyvYqbdjwrf","spotify:track:3d4I13cZ65HVyvYqbdjwrf","https://api.spotify.com/v1/tracks/3d4I13cZ65HVyvYqbdjwrf","https://api.spotify.com/v1/audio-analysis/3d4I13cZ65HVyvYqbdjwrf",210844,4
"44",43,0.564,0.753,9,-5.631,1,0.0343,0.208,0,0.182,0.483,92.657,"audio_features","5746vS0KN1iRyNoToWwrBm","spotify:track:5746vS0KN1iRyNoToWwrBm","https://api.spotify.com/v1/tracks/5746vS0KN1iRyNoToWwrBm","https://api.spotify.com/v1/audio-analysis/5746vS0KN1iRyNoToWwrBm",296403,4
"45",44,0.658,0.674,11,-6.34,1,0.0312,0.183,0,0.0879,0.656,124.966,"audio_features","4Qg62n4Q8OZH3ziZbvVjwy","spotify:track:4Qg62n4Q8OZH3ziZbvVjwy","https://api.spotify.com/v1/tracks/4Qg62n4Q8OZH3ziZbvVjwy","https://api.spotify.com/v1/audio-analysis/4Qg62n4Q8OZH3ziZbvVjwy",223704,4
"46",45,0.808,0.346,1,-15.13,1,0.0422,0.067,0.373,0.111,0.239,112.96,"audio_features","3mlHzNnFS6bBVMLHqmO398","spotify:track:3mlHzNnFS6bBVMLHqmO398","https://api.spotify.com/v1/tracks/3mlHzNnFS6bBVMLHqmO398","https://api.spotify.com/v1/audio-analysis/3mlHzNnFS6bBVMLHqmO398",225647,4
"47",46,0.478,0.953,4,-3.7,0,0.045,1.9e-05,0.854,0.0692,0.404,96.021,"audio_features","0dCHC1SS7oQXEQIyaGfteq","spotify:track:0dCHC1SS7oQXEQIyaGfteq","https://api.spotify.com/v1/tracks/0dCHC1SS7oQXEQIyaGfteq","https://api.spotify.com/v1/audio-analysis/0dCHC1SS7oQXEQIyaGfteq",207720,4
"48",47,0.321,0.87,7,-10.731,1,0.114,0.0143,2.3e-05,0.162,0.211,179.724,"audio_features","1abFaJEB5foAV96PCTFPsr","spotify:track:1abFaJEB5foAV96PCTFPsr","https://api.spotify.com/v1/tracks/1abFaJEB5foAV96PCTFPsr","https://api.spotify.com/v1/audio-analysis/1abFaJEB5foAV96PCTFPsr",142333,4
"49",48,0.557,0.832,7,-4.535,1,0.035,0.0682,0,0.113,0.634,125.148,"audio_features","0Cfvkofzy42BFVtx5OKZ05","spotify:track:0Cfvkofzy42BFVtx5OKZ05","https://api.spotify.com/v1/tracks/0Cfvkofzy42BFVtx5OKZ05","https://api.spotify.com/v1/audio-analysis/0Cfvkofzy42BFVtx5OKZ05",243920,4
"50",49,0.383,0.944,7,-6.235,1,0.053,0.00133,0.841,0.798,0.699,175.09,"audio_features","7ogf3mk1lkQNDu98qOUQs7","spotify:track:7ogf3mk1lkQNDu98qOUQs7","https://api.spotify.com/v1/tracks/7ogf3mk1lkQNDu98qOUQs7","https://api.spotify.com/v1/audio-analysis/7ogf3mk1lkQNDu98qOUQs7",231674,4
"51",50,0.562,0.4,2,-9.265,1,0.0265,0.444,0.54,0.0867,0.201,100.038,"audio_features","1MWkmEuNhuVxmN6i8Bpo8n","spotify:track:1MWkmEuNhuVxmN6i8Bpo8n","https://api.spotify.com/v1/tracks/1MWkmEuNhuVxmN6i8Bpo8n","https://api.spotify.com/v1/audio-analysis/1MWkmEuNhuVxmN6i8Bpo8n",254942,4
"52",51,0.566,0.417,11,-8.63,0,0.0315,0.0347,0.00359,0.124,0.323,113.936,"audio_features","5rkp6OcEa1sla0ne3Ish4q","spotify:track:5rkp6OcEa1sla0ne3Ish4q","https://api.spotify.com/v1/tracks/5rkp6OcEa1sla0ne3Ish4q","https://api.spotify.com/v1/audio-analysis/5rkp6OcEa1sla0ne3Ish4q",295475,4
"53",52,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,"audio_features","2N2yrmodOnVF10mKvItC9P","spotify:track:2N2yrmodOnVF10mKvItC9P","https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P","https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P",283733,4
"54",53,0.333,0.74,1,-14.96,1,0.0508,7.64e-06,0.0523,0.107,0.547,160.099,"audio_features","4bR00aem4VlI1Qc1pYvuef","spotify:track:4bR00aem4VlI1Qc1pYvuef","https://api.spotify.com/v1/tracks/4bR00aem4VlI1Qc1pYvuef","https://api.spotify.com/v1/audio-analysis/4bR00aem4VlI1Qc1pYvuef",264000,4
"55",54,0.434,0.944,9,-6.166,1,0.0614,0.000377,0,0.149,0.923,170.106,"audio_features","59LQuprdgTv00Qbv81o8j7","spotify:track:59LQuprdgTv00Qbv81o8j7","https://api.spotify.com/v1/tracks/59LQuprdgTv00Qbv81o8j7","https://api.spotify.com/v1/audio-analysis/59LQuprdgTv00Qbv81o8j7",170000,4
"56",55,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,"audio_features","3G69vJMWsX6ZohTykad2AU","spotify:track:3G69vJMWsX6ZohTykad2AU","https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU","https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU",276187,4
"57",56,0.724,0.865,2,-7.899,1,0.0334,0.0353,0.064,0.106,0.931,136.296,"audio_features","1d7IQjawp6lLUcbarurQ31","spotify:track:1d7IQjawp6lLUcbarurQ31","https://api.spotify.com/v1/tracks/1d7IQjawp6lLUcbarurQ31","https://api.spotify.com/v1/audio-analysis/1d7IQjawp6lLUcbarurQ31",222840,4
"58",57,0.451,0.821,4,-6.754,1,0.0416,0.0185,1.48e-06,0.299,0.501,172.097,"audio_features","0Ey1C6cbBJelCKtAdcOimo","spotify:track:0Ey1C6cbBJelCKtAdcOimo","https://api.spotify.com/v1/tracks/0Ey1C6cbBJelCKtAdcOimo","https://api.spotify.com/v1/audio-analysis/0Ey1C6cbBJelCKtAdcOimo",275620,4
"59",58,0.48,0.569,7,-6.276,1,0.028,0.0656,0.00149,0.411,0.303,100.117,"audio_features","5aG0hZrT1AkCGKO4vuNOdq","spotify:track:5aG0hZrT1AkCGKO4vuNOdq","https://api.spotify.com/v1/tracks/5aG0hZrT1AkCGKO4vuNOdq","https://api.spotify.com/v1/audio-analysis/5aG0hZrT1AkCGKO4vuNOdq",415985,4
"60",59,0.503,0.881,1,-3.736,0,0.0458,0.00648,0.605,0.101,0.158,100.015,"audio_features","3pqWsghU6RPm4SEGCZYFVd","spotify:track:3pqWsghU6RPm4SEGCZYFVd","https://api.spotify.com/v1/tracks/3pqWsghU6RPm4SEGCZYFVd","https://api.spotify.com/v1/audio-analysis/3pqWsghU6RPm4SEGCZYFVd",180828,4
"61",60,0.631,0.814,0,-8.591,1,0.0311,0.0556,0.00087,0.277,0.819,132.297,"audio_features","4dUJz3k4iJRfSGpYUrvF68","spotify:track:4dUJz3k4iJRfSGpYUrvF68","https://api.spotify.com/v1/tracks/4dUJz3k4iJRfSGpYUrvF68","https://api.spotify.com/v1/audio-analysis/4dUJz3k4iJRfSGpYUrvF68",208507,4
"62",61,0.556,0.679,11,-5.94,1,0.0975,0.00246,5.06e-06,0.218,0.795,169.98,"audio_features","3reyaA4A1BXykBEypk5dHd","spotify:track:3reyaA4A1BXykBEypk5dHd","https://api.spotify.com/v1/tracks/3reyaA4A1BXykBEypk5dHd","https://api.spotify.com/v1/audio-analysis/3reyaA4A1BXykBEypk5dHd",136235,4
"63",62,0.425,0.622,4,-11.503,0,0.0744,8.89e-05,0.00164,0.17,0.376,162.474,"audio_features","5ERnPWGQc5QK7M7HW3rjC6","spotify:track:5ERnPWGQc5QK7M7HW3rjC6","https://api.spotify.com/v1/tracks/5ERnPWGQc5QK7M7HW3rjC6","https://api.spotify.com/v1/audio-analysis/5ERnPWGQc5QK7M7HW3rjC6",168440,4
"64",63,0.682,0.843,0,-4.569,1,0.0362,0.00357,0.152,0.128,0.669,100.676,"audio_features","6x2P26PknZtLrVz58Fy2Qb","spotify:track:6x2P26PknZtLrVz58Fy2Qb","https://api.spotify.com/v1/tracks/6x2P26PknZtLrVz58Fy2Qb","https://api.spotify.com/v1/audio-analysis/6x2P26PknZtLrVz58Fy2Qb",204698,4
"65",64,0.435,0.827,2,-8.139,1,0.0641,0.0359,0.00462,0.304,0.173,139.988,"audio_features","5mDsKu1jPfPEV99l6SMMwi","spotify:track:5mDsKu1jPfPEV99l6SMMwi","https://api.spotify.com/v1/tracks/5mDsKu1jPfPEV99l6SMMwi","https://api.spotify.com/v1/audio-analysis/5mDsKu1jPfPEV99l6SMMwi",374036,4
"66",65,0.676,0.664,7,-6.479,1,0.0268,0.00889,0.00332,0.0702,0.823,118.992,"audio_features","0u0JZE1GwtF0NEEQnTvHX7","spotify:track:0u0JZE1GwtF0NEEQnTvHX7","https://api.spotify.com/v1/tracks/0u0JZE1GwtF0NEEQnTvHX7","https://api.spotify.com/v1/audio-analysis/0u0JZE1GwtF0NEEQnTvHX7",283406,4
"67",66,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,"audio_features","2IZZqH4K02UIYg5EohpNHF","spotify:track:2IZZqH4K02UIYg5EohpNHF","https://api.spotify.com/v1/tracks/2IZZqH4K02UIYg5EohpNHF","https://api.spotify.com/v1/audio-analysis/2IZZqH4K02UIYg5EohpNHF",306427,4
"68",67,0.39,0.642,8,-5.266,1,0.0326,0.00502,0.565,0.296,0.132,92.397,"audio_features","2miAut6dp9BWdGmOxwSGEC","spotify:track:2miAut6dp9BWdGmOxwSGEC","https://api.spotify.com/v1/tracks/2miAut6dp9BWdGmOxwSGEC","https://api.spotify.com/v1/audio-analysis/2miAut6dp9BWdGmOxwSGEC",293293,4
"69",68,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,"audio_features","3ZFwuJwUpIl0GeXsvF1ELf","spotify:track:3ZFwuJwUpIl0GeXsvF1ELf","https://api.spotify.com/v1/tracks/3ZFwuJwUpIl0GeXsvF1ELf","https://api.spotify.com/v1/audio-analysis/3ZFwuJwUpIl0GeXsvF1ELf",388733,3
"70",69,0.549,0.908,0,-4.072,0,0.045,0.0202,5.55e-05,0.354,0.562,120.003,"audio_features","2pyOKMVld8HvYY1cCgaQAI","spotify:track:2pyOKMVld8HvYY1cCgaQAI","https://api.spotify.com/v1/tracks/2pyOKMVld8HvYY1cCgaQAI","https://api.spotify.com/v1/audio-analysis/2pyOKMVld8HvYY1cCgaQAI",224493,4
"71",70,0.633,0.952,9,-4.274,0,0.0338,0.0532,1.73e-06,0.989,0.765,95.423,"audio_features","5luOvrlnzfvJQdQjrScVj4","spotify:track:5luOvrlnzfvJQdQjrScVj4","https://api.spotify.com/v1/tracks/5luOvrlnzfvJQdQjrScVj4","https://api.spotify.com/v1/audio-analysis/5luOvrlnzfvJQdQjrScVj4",249500,4
"72",71,0.604,0.605,3,-10.591,0,0.0603,0.123,4.75e-06,0.0527,0.854,158.884,"audio_features","1QyT9WEV6sD4FoRyFXsReU","spotify:track:1QyT9WEV6sD4FoRyFXsReU","https://api.spotify.com/v1/tracks/1QyT9WEV6sD4FoRyFXsReU","https://api.spotify.com/v1/audio-analysis/1QyT9WEV6sD4FoRyFXsReU",242397,4
"73",72,0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,"audio_features","26D1PRJjD9Jj1JGRk88KVc","spotify:track:26D1PRJjD9Jj1JGRk88KVc","https://api.spotify.com/v1/tracks/26D1PRJjD9Jj1JGRk88KVc","https://api.spotify.com/v1/audio-analysis/26D1PRJjD9Jj1JGRk88KVc",257053,4
