"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"13",12,0.67,0.776,9,-5.874,1,0.0356,0.0184,0.00294,0.128,0.703,130.128,"audio_features","5RYLa5P4qweEAKq5U1gdcK","spotify:track:5RYLa5P4qweEAKq5U1gdcK","https://api.spotify.com/v1/tracks/5RYLa5P4qweEAKq5U1gdcK","https://api.spotify.com/v1/audio-analysis/5RYLa5P4qweEAKq5U1gdcK",264253,4
"14",13,0.543,0.461,3,-6.724,1,0.0302,0.577,0,0.0563,0.385,96.803,"audio_features","1n7xFAY4xoPeqRvrkzAtsw","spotify:track:1n7xFAY4xoPeqRvrkzAtsw","https://api.spotify.com/v1/tracks/1n7xFAY4xoPeqRvrkzAtsw","https://api.spotify.com/v1/audio-analysis/1n7xFAY4xoPeqRvrkzAtsw",173173,4
"15",14,0.426,0.687,11,-6.926,0,0.0329,0.409,0,0.112,0.189,84.141,"audio_features","5n6RDaGFSN88oRWuGtYAIN","spotify:track:5n6RDaGFSN88oRWuGtYAIN","https://api.spotify.com/v1/tracks/5n6RDaGFSN88oRWuGtYAIN","https://api.spotify.com/v1/audio-analysis/5n6RDaGFSN88oRWuGtYAIN",277827,4
"16",15,0.465,0.917,5,-6.331,1,0.237,0.0152,0.02,0.286,0.39,155.061,"audio_features","3INsYP1Y8GG4qJvBsKCdXC","spotify:track:3INsYP1Y8GG4qJvBsKCdXC","https://api.spotify.com/v1/tracks/3INsYP1Y8GG4qJvBsKCdXC","https://api.spotify.com/v1/audio-analysis/3INsYP1Y8GG4qJvBsKCdXC",217824,4
"17",16,0.51,0.76,0,-6.995,1,0.0411,0.148,0.0116,0.0706,0.55,118.829,"audio_features","4vhVDkSx9RSb2k6mWFMYNI","spotify:track:4vhVDkSx9RSb2k6mWFMYNI","https://api.spotify.com/v1/tracks/4vhVDkSx9RSb2k6mWFMYNI","https://api.spotify.com/v1/audio-analysis/4vhVDkSx9RSb2k6mWFMYNI",170787,4
"18",17,0.406,0.847,11,-5.705,0,0.0482,0.0249,3.01e-06,0.375,0.379,92.245,"audio_features","1MX6kqZ8FOht5UnQuPl6Jj","spotify:track:1MX6kqZ8FOht5UnQuPl6Jj","https://api.spotify.com/v1/tracks/1MX6kqZ8FOht5UnQuPl6Jj","https://api.spotify.com/v1/audio-analysis/1MX6kqZ8FOht5UnQuPl6Jj",242093,4
"19",18,0.332,0.683,2,-7.679,1,0.0491,0.0322,6.51e-06,0.342,0.419,88.522,"audio_features","6IAVxNFi1W88UhDeyvOsdo","spotify:track:6IAVxNFi1W88UhDeyvOsdo","https://api.spotify.com/v1/tracks/6IAVxNFi1W88UhDeyvOsdo","https://api.spotify.com/v1/audio-analysis/6IAVxNFi1W88UhDeyvOsdo",255600,4
"20",19,0.406,0.934,5,-6.668,1,0.0845,0.0138,0,0.955,0.395,118.823,"audio_features","0YwBZKT8JE4U5TwmYE9BV9","spotify:track:0YwBZKT8JE4U5TwmYE9BV9","https://api.spotify.com/v1/tracks/0YwBZKT8JE4U5TwmYE9BV9","https://api.spotify.com/v1/audio-analysis/0YwBZKT8JE4U5TwmYE9BV9",245680,4
"21",20,0.182,0.388,4,-8.672,0,0.0324,0.544,0.00134,0.114,0.0392,139.276,"audio_features","3SGP8It5WDnCONyApJKRTJ","spotify:track:3SGP8It5WDnCONyApJKRTJ","https://api.spotify.com/v1/tracks/3SGP8It5WDnCONyApJKRTJ","https://api.spotify.com/v1/audio-analysis/3SGP8It5WDnCONyApJKRTJ",295333,4
"22",21,0.385,0.395,7,-7.602,1,0.0313,0.58,6.31e-05,0.159,0.21,72.933,"audio_features","0W1uTK6I97CbjFKAVtRGfK","spotify:track:0W1uTK6I97CbjFKAVtRGfK","https://api.spotify.com/v1/tracks/0W1uTK6I97CbjFKAVtRGfK","https://api.spotify.com/v1/audio-analysis/0W1uTK6I97CbjFKAVtRGfK",259213,4
"23",22,0.463,0.671,3,-6.438,1,0.0683,0.0626,0,0.0947,0.633,84.28,"audio_features","5CTAcf8aS0a0sIsDwQRF9C","spotify:track:5CTAcf8aS0a0sIsDwQRF9C","https://api.spotify.com/v1/tracks/5CTAcf8aS0a0sIsDwQRF9C","https://api.spotify.com/v1/audio-analysis/5CTAcf8aS0a0sIsDwQRF9C",180813,4
"24",23,0.316,0.86,7,-5.038,0,0.0661,0.175,4.92e-05,0.902,0.195,100.888,"audio_features","4XaG9IpCXklOcuau1sIrUX","spotify:track:4XaG9IpCXklOcuau1sIrUX","https://api.spotify.com/v1/tracks/4XaG9IpCXklOcuau1sIrUX","https://api.spotify.com/v1/audio-analysis/4XaG9IpCXklOcuau1sIrUX",237026,3
"25",24,0.428,0.787,9,-4.998,1,0.0849,0.315,2.03e-05,0.124,0.523,128.582,"audio_features","4zguEJ2UaLe4zbEIDWqiVP","spotify:track:4zguEJ2UaLe4zbEIDWqiVP","https://api.spotify.com/v1/tracks/4zguEJ2UaLe4zbEIDWqiVP","https://api.spotify.com/v1/audio-analysis/4zguEJ2UaLe4zbEIDWqiVP",218320,4
"26",25,0.447,0.531,7,-7.721,1,0.0269,0.0377,1.28e-05,0.336,0.339,75.051,"audio_features","3EGlnkJGcwz73rT0oE0X1X","spotify:track:3EGlnkJGcwz73rT0oE0X1X","https://api.spotify.com/v1/tracks/3EGlnkJGcwz73rT0oE0X1X","https://api.spotify.com/v1/audio-analysis/3EGlnkJGcwz73rT0oE0X1X",246907,3
"27",26,0.818,0.4,9,-9.927,1,0.11,0.302,0.00241,0.18,0.838,73.76,"audio_features","7nhWtCc3v6Vem80gYPlppQ","spotify:track:7nhWtCc3v6Vem80gYPlppQ","https://api.spotify.com/v1/tracks/7nhWtCc3v6Vem80gYPlppQ","https://api.spotify.com/v1/audio-analysis/7nhWtCc3v6Vem80gYPlppQ",209107,4
"28",27,0.449,0.908,8,-6.131,1,0.0853,0.0833,0,0.0971,0.495,139.083,"audio_features","7DtdhIJlSSOaAFNk4JdXCb","spotify:track:7DtdhIJlSSOaAFNk4JdXCb","https://api.spotify.com/v1/tracks/7DtdhIJlSSOaAFNk4JdXCb","https://api.spotify.com/v1/audio-analysis/7DtdhIJlSSOaAFNk4JdXCb",289813,4
"29",28,0.317,0.896,2,-6.089,1,0.104,0.122,0.0168,0.253,0.421,126.894,"audio_features","1IhLUUzMxDDJ9pzfT95exy","spotify:track:1IhLUUzMxDDJ9pzfT95exy","https://api.spotify.com/v1/tracks/1IhLUUzMxDDJ9pzfT95exy","https://api.spotify.com/v1/audio-analysis/1IhLUUzMxDDJ9pzfT95exy",168973,4
"30",29,0.507,0.452,7,-6.8,1,0.0269,0.359,0,0.109,0.322,81.632,"audio_features","1pBFEy8cz0Fq4Pru0c4awd","spotify:track:1pBFEy8cz0Fq4Pru0c4awd","https://api.spotify.com/v1/tracks/1pBFEy8cz0Fq4Pru0c4awd","https://api.spotify.com/v1/audio-analysis/1pBFEy8cz0Fq4Pru0c4awd",229920,3
"31",30,0.42,0.599,3,-6.188,1,0.0291,0.422,0,0.159,0.299,82.336,"audio_features","34MoKBRdC9JDjcL4b4X1Ic","spotify:track:34MoKBRdC9JDjcL4b4X1Ic","https://api.spotify.com/v1/tracks/34MoKBRdC9JDjcL4b4X1Ic","https://api.spotify.com/v1/audio-analysis/34MoKBRdC9JDjcL4b4X1Ic",246973,4
"32",31,0.215,0.87,2,-10.92,1,0.351,0.881,0.112,0.976,0.462,144.877,"audio_features","6Fl9MoM9BDk6vwbHqBBZeK","spotify:track:6Fl9MoM9BDk6vwbHqBBZeK","https://api.spotify.com/v1/tracks/6Fl9MoM9BDk6vwbHqBBZeK","https://api.spotify.com/v1/audio-analysis/6Fl9MoM9BDk6vwbHqBBZeK",41455,3
"33",32,0.346,0.728,1,-5.747,1,0.0451,0.187,0.00379,0.344,0.174,74.939,"audio_features","0BzhS74ByIVlyz8BedHaYi","spotify:track:0BzhS74ByIVlyz8BedHaYi","https://api.spotify.com/v1/tracks/0BzhS74ByIVlyz8BedHaYi","https://api.spotify.com/v1/audio-analysis/0BzhS74ByIVlyz8BedHaYi",393027,4
"34",33,0.593,0.425,0,-9.775,1,0.0288,0.29,1.34e-06,0.167,0.268,110.208,"audio_features","3Klfd4rsRO53fYpxmdQmYV","spotify:track:3Klfd4rsRO53fYpxmdQmYV","https://api.spotify.com/v1/tracks/3Klfd4rsRO53fYpxmdQmYV","https://api.spotify.com/v1/audio-analysis/3Klfd4rsRO53fYpxmdQmYV",336160,4
"35",34,0.569,0.864,5,-5.697,1,0.0862,0.0614,0.00955,0.353,0.318,90.08,"audio_features","5Nuxdf0f5PpaeaPm4jrhiE","spotify:track:5Nuxdf0f5PpaeaPm4jrhiE","https://api.spotify.com/v1/tracks/5Nuxdf0f5PpaeaPm4jrhiE","https://api.spotify.com/v1/audio-analysis/5Nuxdf0f5PpaeaPm4jrhiE",248387,4
"36",35,0.308,0.975,9,-5.894,0,0.173,0.0194,9.14e-06,0.975,0.295,138.974,"audio_features","34pz8XUZRfw04lk4DPtwa7","spotify:track:34pz8XUZRfw04lk4DPtwa7","https://api.spotify.com/v1/tracks/34pz8XUZRfw04lk4DPtwa7","https://api.spotify.com/v1/audio-analysis/34pz8XUZRfw04lk4DPtwa7",236083,4
"37",36,0.456,0.923,2,-7.398,1,0.223,0.0444,0.000296,0.361,0.338,120.004,"audio_features","3ROPrLWea9uICOW4V2Px1y","spotify:track:3ROPrLWea9uICOW4V2Px1y","https://api.spotify.com/v1/tracks/3ROPrLWea9uICOW4V2Px1y","https://api.spotify.com/v1/audio-analysis/3ROPrLWea9uICOW4V2Px1y",311027,4
"38",37,0.591,0.829,4,-6.499,0,0.036,0.101,8.63e-05,0.385,0.574,121.964,"audio_features","1chxAv59LZcOE5FyrlUze2","spotify:track:1chxAv59LZcOE5FyrlUze2","https://api.spotify.com/v1/tracks/1chxAv59LZcOE5FyrlUze2","https://api.spotify.com/v1/audio-analysis/1chxAv59LZcOE5FyrlUze2",324853,4
"39",38,0.331,0.887,2,-5.588,1,0.0648,0.114,0.000103,0.367,0.196,135.035,"audio_features","4mLKx7zsUdyT4Ax7rI7KXu","spotify:track:4mLKx7zsUdyT4Ax7rI7KXu","https://api.spotify.com/v1/tracks/4mLKx7zsUdyT4Ax7rI7KXu","https://api.spotify.com/v1/audio-analysis/4mLKx7zsUdyT4Ax7rI7KXu",287427,4
"40",39,0.524,0.571,8,-9.686,1,0.0273,0.0271,0,0.111,0.373,101.626,"audio_features","65NTcXUtOb27NHKQ4fAcw0","spotify:track:65NTcXUtOb27NHKQ4fAcw0","https://api.spotify.com/v1/tracks/65NTcXUtOb27NHKQ4fAcw0","https://api.spotify.com/v1/audio-analysis/65NTcXUtOb27NHKQ4fAcw0",210800,4
"41",40,0.386,0.881,7,-5.045,1,0.0922,0.0327,0,0.296,0.267,81.397,"audio_features","0Uy8lcDHiPDicBQ7rnDgcK","spotify:track:0Uy8lcDHiPDicBQ7rnDgcK","https://api.spotify.com/v1/tracks/0Uy8lcDHiPDicBQ7rnDgcK","https://api.spotify.com/v1/audio-analysis/0Uy8lcDHiPDicBQ7rnDgcK",213827,4
"42",41,0.48,0.654,4,-11.353,0,0.118,0.186,0.0208,0.11,0.208,108.449,"audio_features","5aswWmjJLHBSYFknQjegfg","spotify:track:5aswWmjJLHBSYFknQjegfg","https://api.spotify.com/v1/tracks/5aswWmjJLHBSYFknQjegfg","https://api.spotify.com/v1/audio-analysis/5aswWmjJLHBSYFknQjegfg",168213,4
"43",42,0.242,0.7,5,-5.772,1,0.0346,0.341,0,0.122,0.273,156.706,"audio_features","5p6xhgQCwzX0G9PadMU9GA","spotify:track:5p6xhgQCwzX0G9PadMU9GA","https://api.spotify.com/v1/tracks/5p6xhgQCwzX0G9PadMU9GA","https://api.spotify.com/v1/audio-analysis/5p6xhgQCwzX0G9PadMU9GA",212533,4
"44",43,0.704,0.792,0,-6.94,1,0.0422,0.188,0.0155,0.328,0.563,119.994,"audio_features","6VoiY3rukFPoqzP4AoGPU8","spotify:track:6VoiY3rukFPoqzP4AoGPU8","https://api.spotify.com/v1/tracks/6VoiY3rukFPoqzP4AoGPU8","https://api.spotify.com/v1/audio-analysis/6VoiY3rukFPoqzP4AoGPU8",237680,4
"45",44,0.566,0.912,2,-5.265,1,0.0964,0.192,7.19e-06,0.127,0.372,143.982,"audio_features","6goUTcMn0V30hWtKFIj6Kh","spotify:track:6goUTcMn0V30hWtKFIj6Kh","https://api.spotify.com/v1/tracks/6goUTcMn0V30hWtKFIj6Kh","https://api.spotify.com/v1/audio-analysis/6goUTcMn0V30hWtKFIj6Kh",277773,4
"46",45,0.373,0.691,2,-6.219,1,0.0554,0.362,4.03e-05,0.133,0.499,124.767,"audio_features","2MvRMWU2ILRcFEU8WWbuP8","spotify:track:2MvRMWU2ILRcFEU8WWbuP8","https://api.spotify.com/v1/tracks/2MvRMWU2ILRcFEU8WWbuP8","https://api.spotify.com/v1/audio-analysis/2MvRMWU2ILRcFEU8WWbuP8",223920,4
"47",46,0.217,0.784,2,-7.202,1,0.153,0.00252,0.0775,0.195,0.27,79.181,"audio_features","6hPAoJvuIsgPlxnoZnjPRk","spotify:track:6hPAoJvuIsgPlxnoZnjPRk","https://api.spotify.com/v1/tracks/6hPAoJvuIsgPlxnoZnjPRk","https://api.spotify.com/v1/audio-analysis/6hPAoJvuIsgPlxnoZnjPRk",383907,4
"48",47,0.689,0.4,0,-9.63,1,0.0299,0.372,0.000137,0.0605,0.559,112.64,"audio_features","0o4ybf9KAlbbmYcvdGLfJY","spotify:track:0o4ybf9KAlbbmYcvdGLfJY","https://api.spotify.com/v1/tracks/0o4ybf9KAlbbmYcvdGLfJY","https://api.spotify.com/v1/audio-analysis/0o4ybf9KAlbbmYcvdGLfJY",255040,4
"49",48,0.639,0.83,9,-6.322,0,0.0544,0.583,1.38e-05,0.189,0.299,115.64,"audio_features","1pHVfiNHMMZYquR35fTZdM","spotify:track:1pHVfiNHMMZYquR35fTZdM","https://api.spotify.com/v1/tracks/1pHVfiNHMMZYquR35fTZdM","https://api.spotify.com/v1/audio-analysis/1pHVfiNHMMZYquR35fTZdM",262933,4
"50",49,0.492,0.759,4,-6.938,1,0.0511,0.0321,0.00224,0.0988,0.522,132.547,"audio_features","5v1osKVFv3rXWb1VJDO9pW","spotify:track:5v1osKVFv3rXWb1VJDO9pW","https://api.spotify.com/v1/tracks/5v1osKVFv3rXWb1VJDO9pW","https://api.spotify.com/v1/audio-analysis/5v1osKVFv3rXWb1VJDO9pW",252933,4
