"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"11",10,0.651,0.875,2,-4.349,1,0.0409,0.0541,0.00984,0.0254,0.83,92.022,"audio_features","2qGvskYmn9YaQJL6KWrhfh","spotify:track:2qGvskYmn9YaQJL6KWrhfh","https://api.spotify.com/v1/tracks/2qGvskYmn9YaQJL6KWrhfh","https://api.spotify.com/v1/audio-analysis/2qGvskYmn9YaQJL6KWrhfh",269613,4
"12",11,0.705,0.749,4,-9.269,1,0.0294,0.059,0.295,0.0399,0.95,93.927,"audio_features","46pLCeqfDaJDc06NsyHFK9","spotify:track:46pLCeqfDaJDc06NsyHFK9","https://api.spotify.com/v1/tracks/46pLCeqfDaJDc06NsyHFK9","https://api.spotify.com/v1/audio-analysis/46pLCeqfDaJDc06NsyHFK9",207027,4
"13",12,0.643,0.539,0,-10.142,1,0.0386,0.123,0.000155,0.0542,0.758,94.092,"audio_features","2ExpCKBxiHbgzepERl1t4D","spotify:track:2ExpCKBxiHbgzepERl1t4D","https://api.spotify.com/v1/tracks/2ExpCKBxiHbgzepERl1t4D","https://api.spotify.com/v1/audio-analysis/2ExpCKBxiHbgzepERl1t4D",228853,4
"14",13,0.566,0.911,4,-9.458,0,0.0791,0.0306,0.0247,0.0574,0.638,193.538,"audio_features","5a12LL01YPhltXHeuWjSnG","spotify:track:5a12LL01YPhltXHeuWjSnG","https://api.spotify.com/v1/tracks/5a12LL01YPhltXHeuWjSnG","https://api.spotify.com/v1/audio-analysis/5a12LL01YPhltXHeuWjSnG",277600,4
"15",14,0.615,0.732,8,-3.548,0,0.188,0.129,0,0.0898,0.561,173.929,"audio_features","7K61nUAGOHBBaD6RTprNBC","spotify:track:7K61nUAGOHBBaD6RTprNBC","https://api.spotify.com/v1/tracks/7K61nUAGOHBBaD6RTprNBC","https://api.spotify.com/v1/audio-analysis/7K61nUAGOHBBaD6RTprNBC",201152,4
"16",15,0.872,0.587,3,-8.48,1,0.036,0.0113,1.16e-06,0.0978,0.873,98.058,"audio_features","2vy7MUiknonuVH3TlPKr34","spotify:track:2vy7MUiknonuVH3TlPKr34","https://api.spotify.com/v1/tracks/2vy7MUiknonuVH3TlPKr34","https://api.spotify.com/v1/audio-analysis/2vy7MUiknonuVH3TlPKr34",168933,4
"17",16,0.781,0.763,4,-8.267,1,0.0809,0.0601,8.22e-06,0.0563,0.943,98.729,"audio_features","0MmJ0UhOzgmow715KUy5aL","spotify:track:0MmJ0UhOzgmow715KUy5aL","https://api.spotify.com/v1/tracks/0MmJ0UhOzgmow715KUy5aL","https://api.spotify.com/v1/audio-analysis/0MmJ0UhOzgmow715KUy5aL",360147,4
"18",17,0.705,0.535,7,-9.287,1,0.0388,0.501,0.000464,0.334,0.966,134.854,"audio_features","6iCmg8Ntj6kBDmtoAiFVWf","spotify:track:6iCmg8Ntj6kBDmtoAiFVWf","https://api.spotify.com/v1/tracks/6iCmg8Ntj6kBDmtoAiFVWf","https://api.spotify.com/v1/audio-analysis/6iCmg8Ntj6kBDmtoAiFVWf",278307,4
"19",18,0.748,0.963,9,-3.277,1,0.0512,0.484,2.58e-05,0.316,0.604,104.395,"audio_features","2AyCwehoEjqTvlogDkUD4K","spotify:track:2AyCwehoEjqTvlogDkUD4K","https://api.spotify.com/v1/tracks/2AyCwehoEjqTvlogDkUD4K","https://api.spotify.com/v1/audio-analysis/2AyCwehoEjqTvlogDkUD4K",252960,4
"20",19,0.717,0.951,0,-2.753,1,0.0691,0.172,2.13e-06,0.0327,0.733,103.142,"audio_features","4lq31N4E4eWqVMZv93sbhJ","spotify:track:4lq31N4E4eWqVMZv93sbhJ","https://api.spotify.com/v1/tracks/4lq31N4E4eWqVMZv93sbhJ","https://api.spotify.com/v1/audio-analysis/4lq31N4E4eWqVMZv93sbhJ",243293,4
"21",20,0.819,0.954,0,-6.057,1,0.0579,0.0673,5.04e-05,0.0784,0.559,107.98,"audio_features","60VG6E8Ia45NAjE0aroxq8","spotify:track:60VG6E8Ia45NAjE0aroxq8","https://api.spotify.com/v1/tracks/60VG6E8Ia45NAjE0aroxq8","https://api.spotify.com/v1/audio-analysis/60VG6E8Ia45NAjE0aroxq8",224973,4
"22",21,0.386,0.767,10,-5.144,0,0.04,4.04e-05,1.61e-06,0.0929,0.636,176.011,"audio_features","3oEiHrN5LavDQUhMKJhrD2","spotify:track:3oEiHrN5LavDQUhMKJhrD2","https://api.spotify.com/v1/tracks/3oEiHrN5LavDQUhMKJhrD2","https://api.spotify.com/v1/audio-analysis/3oEiHrN5LavDQUhMKJhrD2",232040,4
"23",22,0.685,0.72,4,-7.917,1,0.0316,0.0911,8.75e-06,0.0943,0.645,112.207,"audio_features","6sayXgNAqCmfUAqGAxP4xA","spotify:track:6sayXgNAqCmfUAqGAxP4xA","https://api.spotify.com/v1/tracks/6sayXgNAqCmfUAqGAxP4xA","https://api.spotify.com/v1/audio-analysis/6sayXgNAqCmfUAqGAxP4xA",225720,4
"24",23,0.387,0.972,7,-2.84,0,0.101,0.565,4.75e-06,0.0921,0.839,192.387,"audio_features","6eOT73H5zfEwTCe1Y0FDCc","spotify:track:6eOT73H5zfEwTCe1Y0FDCc","https://api.spotify.com/v1/tracks/6eOT73H5zfEwTCe1Y0FDCc","https://api.spotify.com/v1/audio-analysis/6eOT73H5zfEwTCe1Y0FDCc",285093,4
"25",24,0.453,0.905,2,-5.201,1,0.07,0.042,0,0.342,0.558,181.684,"audio_features","0q9vjEQpNy570khQJ36MG4","spotify:track:0q9vjEQpNy570khQJ36MG4","https://api.spotify.com/v1/tracks/0q9vjEQpNy570khQJ36MG4","https://api.spotify.com/v1/audio-analysis/0q9vjEQpNy570khQJ36MG4",200493,4
"26",25,0.534,0.937,9,-11.014,0,0.0551,0.325,0.081,0.141,0.837,174.593,"audio_features","1MjQU8Rlkj56AE8KGFQaXS","spotify:track:1MjQU8Rlkj56AE8KGFQaXS","https://api.spotify.com/v1/tracks/1MjQU8Rlkj56AE8KGFQaXS","https://api.spotify.com/v1/audio-analysis/1MjQU8Rlkj56AE8KGFQaXS",293520,4
"27",26,0.617,0.623,4,-11.451,1,0.0367,0.0501,4.99e-06,0.0321,0.815,144.655,"audio_features","5UYxbHfuL6u6b0mjdbQWLi","spotify:track:5UYxbHfuL6u6b0mjdbQWLi","https://api.spotify.com/v1/tracks/5UYxbHfuL6u6b0mjdbQWLi","https://api.spotify.com/v1/audio-analysis/5UYxbHfuL6u6b0mjdbQWLi",266333,4
"28",27,0.715,0.749,9,-6.771,0,0.114,0.196,0.0207,0.235,0.174,177.328,"audio_features","4WL18zolDiPToRXggigJwg","spotify:track:4WL18zolDiPToRXggigJwg","https://api.spotify.com/v1/tracks/4WL18zolDiPToRXggigJwg","https://api.spotify.com/v1/audio-analysis/4WL18zolDiPToRXggigJwg",314693,4
"29",28,0.303,0.72,1,-5.37,0,0.057,0.0412,0.00829,0.0418,0.307,184.417,"audio_features","7fW7qoUGIE8COL6FHVVAz4","spotify:track:7fW7qoUGIE8COL6FHVVAz4","https://api.spotify.com/v1/tracks/7fW7qoUGIE8COL6FHVVAz4","https://api.spotify.com/v1/audio-analysis/7fW7qoUGIE8COL6FHVVAz4",190605,4
"30",29,0.492,0.935,9,-7.193,0,0.0528,0.00229,0.0346,0.318,0.367,91.327,"audio_features","6plDheBSFvIXw5bcG6xuDR","spotify:track:6plDheBSFvIXw5bcG6xuDR","https://api.spotify.com/v1/tracks/6plDheBSFvIXw5bcG6xuDR","https://api.spotify.com/v1/audio-analysis/6plDheBSFvIXw5bcG6xuDR",250267,4
"31",30,0.458,0.746,11,-9.444,0,0.0318,0.0351,0,0.172,0.511,166.095,"audio_features","4rJdaSwOCHLBhxdMsymeMw","spotify:track:4rJdaSwOCHLBhxdMsymeMw","https://api.spotify.com/v1/tracks/4rJdaSwOCHLBhxdMsymeMw","https://api.spotify.com/v1/audio-analysis/4rJdaSwOCHLBhxdMsymeMw",368320,4
"32",31,0.646,0.698,9,-7.555,1,0.0833,0.117,1.33e-05,0.162,0.803,77.67,"audio_features","1MHNs42ZBA91ONnGjwmjyG","spotify:track:1MHNs42ZBA91ONnGjwmjyG","https://api.spotify.com/v1/tracks/1MHNs42ZBA91ONnGjwmjyG","https://api.spotify.com/v1/audio-analysis/1MHNs42ZBA91ONnGjwmjyG",264120,4
"33",32,0.492,0.916,0,-4.915,1,0.0889,0.0747,0.0059,0.0997,0.401,150.4,"audio_features","0nIDCTcxITiMPILjLjOQp4","spotify:track:0nIDCTcxITiMPILjLjOQp4","https://api.spotify.com/v1/tracks/0nIDCTcxITiMPILjLjOQp4","https://api.spotify.com/v1/audio-analysis/0nIDCTcxITiMPILjLjOQp4",235827,4
"34",33,0.519,0.888,2,-4.755,0,0.0321,0.000624,8.49e-05,0.0511,0.812,147.913,"audio_features","5kDvGOJLmYttWjHMcwxlT5","spotify:track:5kDvGOJLmYttWjHMcwxlT5","https://api.spotify.com/v1/tracks/5kDvGOJLmYttWjHMcwxlT5","https://api.spotify.com/v1/audio-analysis/5kDvGOJLmYttWjHMcwxlT5",203293,4
"35",34,0.602,0.952,9,-5.193,1,0.0629,0.0161,4.86e-05,0.112,0.743,146.287,"audio_features","5xwsphdOcWnDukSecDG9Is","spotify:track:5xwsphdOcWnDukSecDG9Is","https://api.spotify.com/v1/tracks/5xwsphdOcWnDukSecDG9Is","https://api.spotify.com/v1/audio-analysis/5xwsphdOcWnDukSecDG9Is",232160,4
"36",35,0.646,0.77,5,-3.462,1,0.0528,0.084,0,0.0616,0.689,143.018,"audio_features","2HUoHvLUQlh2FO1kaIjkpN","spotify:track:2HUoHvLUQlh2FO1kaIjkpN","https://api.spotify.com/v1/tracks/2HUoHvLUQlh2FO1kaIjkpN","https://api.spotify.com/v1/audio-analysis/2HUoHvLUQlh2FO1kaIjkpN",176260,4
"37",36,0.601,0.677,7,-10.564,1,0.0285,0.519,2.77e-06,0.153,0.677,137.813,"audio_features","2LZq7cdFqKXV2gepMhMdjr","spotify:track:2LZq7cdFqKXV2gepMhMdjr","https://api.spotify.com/v1/tracks/2LZq7cdFqKXV2gepMhMdjr","https://api.spotify.com/v1/audio-analysis/2LZq7cdFqKXV2gepMhMdjr",217000,4
"38",37,0.748,0.836,9,-6.816,1,0.0434,0.137,0,0.114,0.954,135.779,"audio_features","2AkbsFPFjvUPgkdHGH8WXv","spotify:track:2AkbsFPFjvUPgkdHGH8WXv","https://api.spotify.com/v1/tracks/2AkbsFPFjvUPgkdHGH8WXv","https://api.spotify.com/v1/audio-analysis/2AkbsFPFjvUPgkdHGH8WXv",263747,4
"39",38,0.761,0.83,10,-6.91,1,0.0449,0.148,0,0.105,0.715,90.293,"audio_features","5GZivK95alNA9NdkbA4IF3","spotify:track:5GZivK95alNA9NdkbA4IF3","https://api.spotify.com/v1/tracks/5GZivK95alNA9NdkbA4IF3","https://api.spotify.com/v1/audio-analysis/5GZivK95alNA9NdkbA4IF3",248213,4
"40",39,0.86,0.676,7,-10.063,1,0.151,0.221,0,0.122,0.785,134.846,"audio_features","4SNmnM1IwxTbfSilKbrUJF","spotify:track:4SNmnM1IwxTbfSilKbrUJF","https://api.spotify.com/v1/tracks/4SNmnM1IwxTbfSilKbrUJF","https://api.spotify.com/v1/audio-analysis/4SNmnM1IwxTbfSilKbrUJF",186333,4
"41",40,0.613,0.898,2,-7.593,1,0.0368,0.429,1.29e-06,0.272,0.763,134.033,"audio_features","5nzEilkVhvnCD0xpW3raTy","spotify:track:5nzEilkVhvnCD0xpW3raTy","https://api.spotify.com/v1/tracks/5nzEilkVhvnCD0xpW3raTy","https://api.spotify.com/v1/audio-analysis/5nzEilkVhvnCD0xpW3raTy",279160,4
"42",41,0.676,0.905,4,-4.633,1,0.0446,0.278,1.08e-06,0.407,0.963,131.931,"audio_features","52X4UrtZEBlW9V27RkaFYH","spotify:track:52X4UrtZEBlW9V27RkaFYH","https://api.spotify.com/v1/tracks/52X4UrtZEBlW9V27RkaFYH","https://api.spotify.com/v1/audio-analysis/52X4UrtZEBlW9V27RkaFYH",264360,4
"43",42,0.431,0.308,6,-6.637,1,0.0355,0.873,0,0.155,0.311,145.801,"audio_features","1savRYF8NicOWlg4pf8No4","spotify:track:1savRYF8NicOWlg4pf8No4","https://api.spotify.com/v1/tracks/1savRYF8NicOWlg4pf8No4","https://api.spotify.com/v1/audio-analysis/1savRYF8NicOWlg4pf8No4",144324,4
"44",43,0.751,0.667,4,-7.43,0,0.0288,0.0187,3.24e-05,0.0483,0.467,130.456,"audio_features","1bw6CKTvONe3xVM6ckLeLD","spotify:track:1bw6CKTvONe3xVM6ckLeLD","https://api.spotify.com/v1/tracks/1bw6CKTvONe3xVM6ckLeLD","https://api.spotify.com/v1/audio-analysis/1bw6CKTvONe3xVM6ckLeLD",197693,4
"45",44,0.679,0.844,9,-6.438,0,0.0564,0.105,0,0.181,0.808,130.1,"audio_features","0HtGv4mA2Ca5AouirVSdOG","spotify:track:0HtGv4mA2Ca5AouirVSdOG","https://api.spotify.com/v1/tracks/0HtGv4mA2Ca5AouirVSdOG","https://api.spotify.com/v1/audio-analysis/0HtGv4mA2Ca5AouirVSdOG",344267,4
"46",45,0.767,0.72,6,-8.412,0,0.112,0.00917,3.02e-05,0.0991,0.828,124.625,"audio_features","1hRa373L1NxacnE6HdEVSF","spotify:track:1hRa373L1NxacnE6HdEVSF","https://api.spotify.com/v1/tracks/1hRa373L1NxacnE6HdEVSF","https://api.spotify.com/v1/audio-analysis/1hRa373L1NxacnE6HdEVSF",197760,4
"47",46,0.715,0.69,4,-8.172,0,0.0307,0.192,0.000657,0.11,0.676,123.555,"audio_features","62FQCSvSUSG3m9uajVkvWe","spotify:track:62FQCSvSUSG3m9uajVkvWe","https://api.spotify.com/v1/tracks/62FQCSvSUSG3m9uajVkvWe","https://api.spotify.com/v1/audio-analysis/62FQCSvSUSG3m9uajVkvWe",223147,4
"48",47,0.83,0.662,4,-6.603,0,0.0636,0.175,0,0.0604,0.845,122.601,"audio_features","5Nvdua1FaRZj3tjq3b9aNf","spotify:track:5Nvdua1FaRZj3tjq3b9aNf","https://api.spotify.com/v1/tracks/5Nvdua1FaRZj3tjq3b9aNf","https://api.spotify.com/v1/audio-analysis/5Nvdua1FaRZj3tjq3b9aNf",292000,4
"49",48,0.775,0.574,7,-12.065,1,0.0619,0.0973,0,0.231,0.836,116.551,"audio_features","6OpKpVgdxm3Hmn4F0sGfBu","spotify:track:6OpKpVgdxm3Hmn4F0sGfBu","https://api.spotify.com/v1/tracks/6OpKpVgdxm3Hmn4F0sGfBu","https://api.spotify.com/v1/audio-analysis/6OpKpVgdxm3Hmn4F0sGfBu",301133,4
"50",49,0.517,0.852,5,-4.911,1,0.0713,0.0248,0,0.0536,0.328,134.977,"audio_features","2zAknVth2JdSaPBcVrRdrF","spotify:track:2zAknVth2JdSaPBcVrRdrF","https://api.spotify.com/v1/tracks/2zAknVth2JdSaPBcVrRdrF","https://api.spotify.com/v1/audio-analysis/2zAknVth2JdSaPBcVrRdrF",244000,4
"51",50,0.739,0.745,7,-6.658,1,0.0267,0.21,0.0135,0.127,0.949,109.326,"audio_features","1p7m9H4H8s0Y7SgRm7j3ED","spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","https://api.spotify.com/v1/tracks/1p7m9H4H8s0Y7SgRm7j3ED","https://api.spotify.com/v1/audio-analysis/1p7m9H4H8s0Y7SgRm7j3ED",277653,4
"52",51,0.527,0.859,7,-6.685,1,0.0687,0.176,0.0866,0.157,0.443,74.214,"audio_features","37qu58EQ36drTnJVNxXbMP","spotify:track:37qu58EQ36drTnJVNxXbMP","https://api.spotify.com/v1/tracks/37qu58EQ36drTnJVNxXbMP","https://api.spotify.com/v1/audio-analysis/37qu58EQ36drTnJVNxXbMP",235627,4
"53",52,0.508,0.878,10,-5.971,0,0.0361,2.13e-05,1.83e-05,0.121,0.342,122.086,"audio_features","5O5PY5HJNPxD7KyqU0SEhH","spotify:track:5O5PY5HJNPxD7KyqU0SEhH","https://api.spotify.com/v1/tracks/5O5PY5HJNPxD7KyqU0SEhH","https://api.spotify.com/v1/audio-analysis/5O5PY5HJNPxD7KyqU0SEhH",377399,4
"54",53,0.871,0.481,7,-9.068,1,0.0383,0.52,5.54e-05,0.0809,0.664,103.063,"audio_features","1MrZ8hGkUWMmT816wPaMgE","spotify:track:1MrZ8hGkUWMmT816wPaMgE","https://api.spotify.com/v1/tracks/1MrZ8hGkUWMmT816wPaMgE","https://api.spotify.com/v1/audio-analysis/1MrZ8hGkUWMmT816wPaMgE",261200,4
"55",54,0.596,0.947,11,-3.225,0,0.0547,0.00321,3.78e-05,0.0897,0.487,102.238,"audio_features","12bFEh5jNHYzOSqMehtDEq","spotify:track:12bFEh5jNHYzOSqMehtDEq","https://api.spotify.com/v1/tracks/12bFEh5jNHYzOSqMehtDEq","https://api.spotify.com/v1/audio-analysis/12bFEh5jNHYzOSqMehtDEq",132853,4
"56",55,0.585,0.948,9,-5.062,0,0.0869,0.0143,3.36e-05,0.331,0.42,172.365,"audio_features","5kYpgh4WVAdpax6Y7QQArZ","spotify:track:5kYpgh4WVAdpax6Y7QQArZ","https://api.spotify.com/v1/tracks/5kYpgh4WVAdpax6Y7QQArZ","https://api.spotify.com/v1/audio-analysis/5kYpgh4WVAdpax6Y7QQArZ",194560,4
"57",56,0.717,0.813,9,-5.17,0,0.0264,0.274,8.38e-05,0.261,0.594,118.5,"audio_features","2vcj4d4TpiyWqMbdRu4j6u","spotify:track:2vcj4d4TpiyWqMbdRu4j6u","https://api.spotify.com/v1/tracks/2vcj4d4TpiyWqMbdRu4j6u","https://api.spotify.com/v1/audio-analysis/2vcj4d4TpiyWqMbdRu4j6u",270600,4
"58",57,0.387,0.972,7,-2.84,0,0.101,0.565,4.75e-06,0.0921,0.839,192.387,"audio_features","6eOT73H5zfEwTCe1Y0FDCc","spotify:track:6eOT73H5zfEwTCe1Y0FDCc","https://api.spotify.com/v1/tracks/6eOT73H5zfEwTCe1Y0FDCc","https://api.spotify.com/v1/audio-analysis/6eOT73H5zfEwTCe1Y0FDCc",285093,4
"59",58,0.52,0.642,6,-7.996,1,0.0296,0.137,0,0.335,0.749,102.479,"audio_features","4rOf6mtF2MpDwWipaila0L","spotify:track:4rOf6mtF2MpDwWipaila0L","https://api.spotify.com/v1/tracks/4rOf6mtF2MpDwWipaila0L","https://api.spotify.com/v1/audio-analysis/4rOf6mtF2MpDwWipaila0L",225800,4
"60",59,0.723,0.766,0,-6.712,1,0.0433,0.243,0,0.197,0.819,128.874,"audio_features","7DIDvD79uMqDyZB2mAkCxB","spotify:track:7DIDvD79uMqDyZB2mAkCxB","https://api.spotify.com/v1/tracks/7DIDvD79uMqDyZB2mAkCxB","https://api.spotify.com/v1/audio-analysis/7DIDvD79uMqDyZB2mAkCxB",267400,4
"61",60,0.605,0.686,11,-12.455,0,0.0281,0.00871,0.000871,0.296,0.837,88.431,"audio_features","5H8JFqWDX83ftWCYhOhO1E","spotify:track:5H8JFqWDX83ftWCYhOhO1E","https://api.spotify.com/v1/tracks/5H8JFqWDX83ftWCYhOhO1E","https://api.spotify.com/v1/audio-analysis/5H8JFqWDX83ftWCYhOhO1E",294800,4
"62",61,0.849,0.702,11,-6.949,0,0.164,0.000534,0.0391,0.404,0.359,94.057,"audio_features","5ar6zqSb1ikrLt6OqN2ipn","spotify:track:5ar6zqSb1ikrLt6OqN2ipn","https://api.spotify.com/v1/tracks/5ar6zqSb1ikrLt6OqN2ipn","https://api.spotify.com/v1/audio-analysis/5ar6zqSb1ikrLt6OqN2ipn",215267,4
"63",62,0.277,0.996,2,-4.228,1,0.467,0.00813,0.00231,0.963,0.385,174.57,"audio_features","3YqOTz8YqRKfxS64GyGUTB","spotify:track:3YqOTz8YqRKfxS64GyGUTB","https://api.spotify.com/v1/tracks/3YqOTz8YqRKfxS64GyGUTB","https://api.spotify.com/v1/audio-analysis/3YqOTz8YqRKfxS64GyGUTB",225120,4
"64",63,0.453,0.905,2,-5.201,1,0.07,0.042,0,0.342,0.558,181.684,"audio_features","0q9vjEQpNy570khQJ36MG4","spotify:track:0q9vjEQpNy570khQJ36MG4","https://api.spotify.com/v1/tracks/0q9vjEQpNy570khQJ36MG4","https://api.spotify.com/v1/audio-analysis/0q9vjEQpNy570khQJ36MG4",200493,4
"65",64,0.585,0.624,9,-8.966,0,0.0746,0.00418,0.0229,0.0765,0.728,180.503,"audio_features","5nvS1vouQkX0HxOohfqCoS","spotify:track:5nvS1vouQkX0HxOohfqCoS","https://api.spotify.com/v1/tracks/5nvS1vouQkX0HxOohfqCoS","https://api.spotify.com/v1/audio-analysis/5nvS1vouQkX0HxOohfqCoS",338253,4
"66",65,0.63,0.973,7,-3.356,1,0.135,0.0974,0.391,0.288,0.968,178.183,"audio_features","2JD91cpdSGoNh9K50GmByg","spotify:track:2JD91cpdSGoNh9K50GmByg","https://api.spotify.com/v1/tracks/2JD91cpdSGoNh9K50GmByg","https://api.spotify.com/v1/audio-analysis/2JD91cpdSGoNh9K50GmByg",140347,4
"67",66,0.72,0.784,0,-7.905,1,0.103,0.075,0.108,0.0482,0.963,162.362,"audio_features","1D4tG72gv14PUOULq956MC","spotify:track:1D4tG72gv14PUOULq956MC","https://api.spotify.com/v1/tracks/1D4tG72gv14PUOULq956MC","https://api.spotify.com/v1/audio-analysis/1D4tG72gv14PUOULq956MC",263200,4
"68",67,0.681,0.918,9,-4.83,0,0.0508,0.00244,0.000535,0.119,0.551,105.031,"audio_features","0bIye27QbOvSrTAmCViX5O","spotify:track:0bIye27QbOvSrTAmCViX5O","https://api.spotify.com/v1/tracks/0bIye27QbOvSrTAmCViX5O","https://api.spotify.com/v1/audio-analysis/0bIye27QbOvSrTAmCViX5O",281933,4
"69",68,0.763,0.81,7,-7.684,1,0.118,0.076,0,0.259,0.73,75.462,"audio_features","6iCmgWALPSevVLad4ZEEx0","spotify:track:6iCmgWALPSevVLad4ZEEx0","https://api.spotify.com/v1/tracks/6iCmgWALPSevVLad4ZEEx0","https://api.spotify.com/v1/audio-analysis/6iCmgWALPSevVLad4ZEEx0",237107,4
"70",69,0.387,0.972,7,-2.84,0,0.101,0.565,4.83e-06,0.0921,0.839,192.392,"audio_features","6mOZfn6CVXsX1Tt0l3thm3","spotify:track:6mOZfn6CVXsX1Tt0l3thm3","https://api.spotify.com/v1/tracks/6mOZfn6CVXsX1Tt0l3thm3","https://api.spotify.com/v1/audio-analysis/6mOZfn6CVXsX1Tt0l3thm3",285093,4
"71",70,0.583,0.94,2,-4.637,1,0.0346,0.117,0,0.24,0.751,136.848,"audio_features","2vR0SW93BdIciNlqeJVSch","spotify:track:2vR0SW93BdIciNlqeJVSch","https://api.spotify.com/v1/tracks/2vR0SW93BdIciNlqeJVSch","https://api.spotify.com/v1/audio-analysis/2vR0SW93BdIciNlqeJVSch",245267,4
"72",71,0.633,0.787,2,-13.199,1,0.0453,0.0174,0.284,0.0406,0.923,152.351,"audio_features","6ssQWlLTRrPj3FQpiko9JB","spotify:track:6ssQWlLTRrPj3FQpiko9JB","https://api.spotify.com/v1/tracks/6ssQWlLTRrPj3FQpiko9JB","https://api.spotify.com/v1/audio-analysis/6ssQWlLTRrPj3FQpiko9JB",206520,4
"73",72,0.643,0.679,7,-6.382,1,0.0287,0.179,1.4e-05,0.7,0.491,132.199,"audio_features","5Em7MA991Gn3yhheaul0CX","spotify:track:5Em7MA991Gn3yhheaul0CX","https://api.spotify.com/v1/tracks/5Em7MA991Gn3yhheaul0CX","https://api.spotify.com/v1/audio-analysis/5Em7MA991Gn3yhheaul0CX",288067,4
