"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"13",12,0.535,0.995,4,-3.83,1,0.2,0.0554,0,0.366,0.71,133.023,"audio_features","1Qp77m1Ai0jnuD7ojdYzr9","spotify:track:1Qp77m1Ai0jnuD7ojdYzr9","https://api.spotify.com/v1/tracks/1Qp77m1Ai0jnuD7ojdYzr9","https://api.spotify.com/v1/audio-analysis/1Qp77m1Ai0jnuD7ojdYzr9",192627,4
"14",13,0.773,0.956,9,-4.163,0,0.114,0.0939,0.00102,0.0687,0.656,120.095,"audio_features","3AxtYZk8bA3LHaJ1WfYgjj","spotify:track:3AxtYZk8bA3LHaJ1WfYgjj","https://api.spotify.com/v1/tracks/3AxtYZk8bA3LHaJ1WfYgjj","https://api.spotify.com/v1/audio-analysis/3AxtYZk8bA3LHaJ1WfYgjj",210653,4
"15",14,0.781,0.56,2,-6.356,1,0.0491,0.239,0,0.333,0.696,82.963,"audio_features","1mMIvrn5k8K6hsjbFgH6fM","spotify:track:1mMIvrn5k8K6hsjbFgH6fM","https://api.spotify.com/v1/tracks/1mMIvrn5k8K6hsjbFgH6fM","https://api.spotify.com/v1/audio-analysis/1mMIvrn5k8K6hsjbFgH6fM",231840,4
"16",15,0.529,0.258,7,-12.296,1,0.0239,0.77,4.02e-06,0.103,0.324,76.94,"audio_features","0Xx3oZp0MawleVVxr9MOlG","spotify:track:0Xx3oZp0MawleVVxr9MOlG","https://api.spotify.com/v1/tracks/0Xx3oZp0MawleVVxr9MOlG","https://api.spotify.com/v1/audio-analysis/0Xx3oZp0MawleVVxr9MOlG",276920,4
"17",16,0.401,0.672,11,-8.558,0,0.0468,0.0205,4.25e-05,0.152,0.549,125.142,"audio_features","3E5wpa4PEgtP6iHVzpIYS9","spotify:track:3E5wpa4PEgtP6iHVzpIYS9","https://api.spotify.com/v1/tracks/3E5wpa4PEgtP6iHVzpIYS9","https://api.spotify.com/v1/audio-analysis/3E5wpa4PEgtP6iHVzpIYS9",303160,4
"18",17,0.539,0.7,4,-7.535,0,0.0373,0.0251,0,0.0722,0.842,115.121,"audio_features","56Q1u9KJUMcun4UWv0b7ik","spotify:track:56Q1u9KJUMcun4UWv0b7ik","https://api.spotify.com/v1/tracks/56Q1u9KJUMcun4UWv0b7ik","https://api.spotify.com/v1/audio-analysis/56Q1u9KJUMcun4UWv0b7ik",175267,4
"19",18,0.602,0.798,3,-5.227,0,0.0465,0.465,8.78e-05,0.119,0.928,109.924,"audio_features","4fvBHLNI8Ssmzll6uXdaOr","spotify:track:4fvBHLNI8Ssmzll6uXdaOr","https://api.spotify.com/v1/tracks/4fvBHLNI8Ssmzll6uXdaOr","https://api.spotify.com/v1/audio-analysis/4fvBHLNI8Ssmzll6uXdaOr",287387,4
"20",19,0.684,0.756,9,-6.571,0,0.0369,0.00282,0.00761,0.0543,0.92,127.932,"audio_features","4iieOrFHLqYysRyx5D6bD4","spotify:track:4iieOrFHLqYysRyx5D6bD4","https://api.spotify.com/v1/tracks/4iieOrFHLqYysRyx5D6bD4","https://api.spotify.com/v1/audio-analysis/4iieOrFHLqYysRyx5D6bD4",237819,4
"21",20,0.568,0.698,9,-7.737,0,0.0469,0.402,0,0.375,0.736,118.655,"audio_features","0fbP8sQu1rEgT6RakeidoS","spotify:track:0fbP8sQu1rEgT6RakeidoS","https://api.spotify.com/v1/tracks/0fbP8sQu1rEgT6RakeidoS","https://api.spotify.com/v1/audio-analysis/0fbP8sQu1rEgT6RakeidoS",224600,4
"22",21,0.496,0.828,0,-9.734,1,0.06,0.0709,0.000114,0.987,0.557,120.13,"audio_features","0gaohTJb734s9Av2YzDNQE","spotify:track:0gaohTJb734s9Av2YzDNQE","https://api.spotify.com/v1/tracks/0gaohTJb734s9Av2YzDNQE","https://api.spotify.com/v1/audio-analysis/0gaohTJb734s9Av2YzDNQE",375002,4
"23",22,0.516,0.705,6,-6.256,0,0.0557,0.00846,0.000856,0.358,0.655,109.784,"audio_features","5ywTgPLKkLhedHKNhWhiDR","spotify:track:5ywTgPLKkLhedHKNhWhiDR","https://api.spotify.com/v1/tracks/5ywTgPLKkLhedHKNhWhiDR","https://api.spotify.com/v1/audio-analysis/5ywTgPLKkLhedHKNhWhiDR",226772,4
"24",23,0.741,0.674,0,-6.281,1,0.117,0.0122,0,0.0374,0.919,94.018,"audio_features","0rHdsAq6qtSTdwJW4luqyW","spotify:track:0rHdsAq6qtSTdwJW4luqyW","https://api.spotify.com/v1/tracks/0rHdsAq6qtSTdwJW4luqyW","https://api.spotify.com/v1/audio-analysis/0rHdsAq6qtSTdwJW4luqyW",326573,4
"25",24,0.518,0.899,9,-6.978,0,0.0399,0.0381,8.27e-06,0.188,0.85,114.979,"audio_features","26180koFa4YfZ8U3Eu5atP","spotify:track:26180koFa4YfZ8U3Eu5atP","https://api.spotify.com/v1/tracks/26180koFa4YfZ8U3Eu5atP","https://api.spotify.com/v1/audio-analysis/26180koFa4YfZ8U3Eu5atP",220787,4
"26",25,0.293,0.95,7,-3.433,0,0.173,0.0044,0,0.102,0.343,206.977,"audio_features","3GISWjNRCtkaReipcMY7Fr","spotify:track:3GISWjNRCtkaReipcMY7Fr","https://api.spotify.com/v1/tracks/3GISWjNRCtkaReipcMY7Fr","https://api.spotify.com/v1/audio-analysis/3GISWjNRCtkaReipcMY7Fr",238387,4
"27",26,0.17,0.878,9,-3.934,1,0.0576,0.0215,1.76e-05,0.217,0.43,174.74,"audio_features","36VJrVTuKwedxqftzsIXXU","spotify:track:36VJrVTuKwedxqftzsIXXU","https://api.spotify.com/v1/tracks/36VJrVTuKwedxqftzsIXXU","https://api.spotify.com/v1/audio-analysis/36VJrVTuKwedxqftzsIXXU",195133,3
"28",27,0.453,0.967,11,-4.122,1,0.0556,3.06e-05,0.27,0.303,0.388,109.839,"audio_features","2ernVgVocl2jRGfY3O7Zc3","spotify:track:2ernVgVocl2jRGfY3O7Zc3","https://api.spotify.com/v1/tracks/2ernVgVocl2jRGfY3O7Zc3","https://api.spotify.com/v1/audio-analysis/2ernVgVocl2jRGfY3O7Zc3",179891,4
"29",28,0.429,0.88,9,-4.645,1,0.0747,0.025,0,0.116,0.808,120.029,"audio_features","0Cz5S00ll33KRLVyZMe8Yi","spotify:track:0Cz5S00ll33KRLVyZMe8Yi","https://api.spotify.com/v1/tracks/0Cz5S00ll33KRLVyZMe8Yi","https://api.spotify.com/v1/audio-analysis/0Cz5S00ll33KRLVyZMe8Yi",246680,3
"30",29,0.463,0.893,5,-3.22,1,0.0293,0.289,0.00121,0.102,0.829,90.196,"audio_features","7syiKFPSXD5TFwxG90afgf","spotify:track:7syiKFPSXD5TFwxG90afgf","https://api.spotify.com/v1/tracks/7syiKFPSXD5TFwxG90afgf","https://api.spotify.com/v1/audio-analysis/7syiKFPSXD5TFwxG90afgf",239680,4
"31",30,0.463,0.659,1,-3.422,0,0.0275,0.0838,1.62e-06,0.0966,0.197,147.873,"audio_features","0YqBGtBmj9jhTGFgf2rF7a","spotify:track:0YqBGtBmj9jhTGFgf2rF7a","https://api.spotify.com/v1/tracks/0YqBGtBmj9jhTGFgf2rF7a","https://api.spotify.com/v1/audio-analysis/0YqBGtBmj9jhTGFgf2rF7a",315987,4
"32",31,0.556,0.991,5,-6.547,0,0.0422,0.0697,0.315,0.0685,0.955,114.2,"audio_features","1T3yi6MQ4yd4qkKbKjtv3h","spotify:track:1T3yi6MQ4yd4qkKbKjtv3h","https://api.spotify.com/v1/tracks/1T3yi6MQ4yd4qkKbKjtv3h","https://api.spotify.com/v1/audio-analysis/1T3yi6MQ4yd4qkKbKjtv3h",352560,4
"33",32,0.559,0.721,2,-4.449,1,0.0407,0.0475,5.7e-06,0.242,0.586,117.683,"audio_features","60xIw1We9dC9yzqKrdC1EK","spotify:track:60xIw1We9dC9yzqKrdC1EK","https://api.spotify.com/v1/tracks/60xIw1We9dC9yzqKrdC1EK","https://api.spotify.com/v1/audio-analysis/60xIw1We9dC9yzqKrdC1EK",235000,4
"34",33,0.739,0.52,11,-9.891,1,0.038,0.095,0.0169,0.143,0.666,90.06,"audio_features","2ir4Ufg38HFRifw3aSJRZS","spotify:track:2ir4Ufg38HFRifw3aSJRZS","https://api.spotify.com/v1/tracks/2ir4Ufg38HFRifw3aSJRZS","https://api.spotify.com/v1/audio-analysis/2ir4Ufg38HFRifw3aSJRZS",349200,4
"35",34,0.488,0.872,2,-3.369,1,0.0496,0.0306,0,0.118,0.929,125.361,"audio_features","3Y2iwD9aeFxEzl0LsYv68x","spotify:track:3Y2iwD9aeFxEzl0LsYv68x","https://api.spotify.com/v1/tracks/3Y2iwD9aeFxEzl0LsYv68x","https://api.spotify.com/v1/audio-analysis/3Y2iwD9aeFxEzl0LsYv68x",177360,4
"36",35,0.476,0.43,7,-11.609,1,0.0341,0.267,4.24e-06,0.228,0.179,131.918,"audio_features","6Xjb8v2Ad1P2QsJcw2Y8me","spotify:track:6Xjb8v2Ad1P2QsJcw2Y8me","https://api.spotify.com/v1/tracks/6Xjb8v2Ad1P2QsJcw2Y8me","https://api.spotify.com/v1/audio-analysis/6Xjb8v2Ad1P2QsJcw2Y8me",274133,4
"37",36,0.546,0.549,0,-8.478,1,0.0284,0.436,0,0.127,0.615,115.292,"audio_features","1xtBatmC1muBOY1RnUvP8Z","spotify:track:1xtBatmC1muBOY1RnUvP8Z","https://api.spotify.com/v1/tracks/1xtBatmC1muBOY1RnUvP8Z","https://api.spotify.com/v1/audio-analysis/1xtBatmC1muBOY1RnUvP8Z",202733,4
"38",37,0.618,0.82,4,-3.302,0,0.0336,0.00725,1.14e-05,0.099,0.442,131.955,"audio_features","02Qn7URLg5g8rVpQlmmm9r","spotify:track:02Qn7URLg5g8rVpQlmmm9r","https://api.spotify.com/v1/tracks/02Qn7URLg5g8rVpQlmmm9r","https://api.spotify.com/v1/audio-analysis/02Qn7URLg5g8rVpQlmmm9r",231987,4
"39",38,0.577,0.972,11,-6.429,0,0.0679,0.0489,4.01e-06,0.276,0.669,93.999,"audio_features","6k0jAOjhLufp8IscgoX9pz","spotify:track:6k0jAOjhLufp8IscgoX9pz","https://api.spotify.com/v1/tracks/6k0jAOjhLufp8IscgoX9pz","https://api.spotify.com/v1/audio-analysis/6k0jAOjhLufp8IscgoX9pz",203720,4
"40",39,0.767,0.896,9,-3.005,1,0.0433,0.0127,0,0.11,0.966,125.255,"audio_features","4isHeZRxdYw7IgGvl8OPwq","spotify:track:4isHeZRxdYw7IgGvl8OPwq","https://api.spotify.com/v1/tracks/4isHeZRxdYw7IgGvl8OPwq","https://api.spotify.com/v1/audio-analysis/4isHeZRxdYw7IgGvl8OPwq",245640,4
"41",40,0.846,0.734,1,-6.963,1,0.176,0.398,0,0.287,0.662,94.997,"audio_features","2ChwhvL4xWVJZzyboR0nwR","spotify:track:2ChwhvL4xWVJZzyboR0nwR","https://api.spotify.com/v1/tracks/2ChwhvL4xWVJZzyboR0nwR","https://api.spotify.com/v1/audio-analysis/2ChwhvL4xWVJZzyboR0nwR",194600,4
"42",41,0.402,0.957,3,-4.028,1,0.296,0.0292,6.37e-05,0.14,0.683,201.675,"audio_features","2fkrZEJBfcoH0dWwjYAGqW","spotify:track:2fkrZEJBfcoH0dWwjYAGqW","https://api.spotify.com/v1/tracks/2fkrZEJBfcoH0dWwjYAGqW","https://api.spotify.com/v1/audio-analysis/2fkrZEJBfcoH0dWwjYAGqW",217840,4
"43",42,0.483,0.891,6,-4.813,0,0.0304,0.0693,0.00122,0.0826,0.82,136.703,"audio_features","6hBfF54vgIAdtb5kbbvt75","spotify:track:6hBfF54vgIAdtb5kbbvt75","https://api.spotify.com/v1/tracks/6hBfF54vgIAdtb5kbbvt75","https://api.spotify.com/v1/audio-analysis/6hBfF54vgIAdtb5kbbvt75",286107,4
"44",43,0.675,0.67,9,-7.218,0,0.0514,0.00565,0.00673,0.0805,0.726,90.23,"audio_features","6W1BLmVBxkqZwFQcORQLnv","spotify:track:6W1BLmVBxkqZwFQcORQLnv","https://api.spotify.com/v1/tracks/6W1BLmVBxkqZwFQcORQLnv","https://api.spotify.com/v1/audio-analysis/6W1BLmVBxkqZwFQcORQLnv",336933,4
"45",44,0.583,0.885,6,-3.243,1,0.0284,0.3,0,0.331,0.847,100.091,"audio_features","3bKvtihPA72hDEHBJnmHjh","spotify:track:3bKvtihPA72hDEHBJnmHjh","https://api.spotify.com/v1/tracks/3bKvtihPA72hDEHBJnmHjh","https://api.spotify.com/v1/audio-analysis/3bKvtihPA72hDEHBJnmHjh",196107,4
"46",45,0.587,0.907,7,-4.71,1,0.0504,0.0447,4.15e-05,0.112,0.735,140.817,"audio_features","3UUtewTLgASbX6afOBHAeQ","spotify:track:3UUtewTLgASbX6afOBHAeQ","https://api.spotify.com/v1/tracks/3UUtewTLgASbX6afOBHAeQ","https://api.spotify.com/v1/audio-analysis/3UUtewTLgASbX6afOBHAeQ",226307,4
"47",46,0.568,0.733,8,-4.233,0,0.207,0.162,0,0.32,0.693,174.131,"audio_features","4N6rhXhQKLDEvO5TIgKnhu","spotify:track:4N6rhXhQKLDEvO5TIgKnhu","https://api.spotify.com/v1/tracks/4N6rhXhQKLDEvO5TIgKnhu","https://api.spotify.com/v1/audio-analysis/4N6rhXhQKLDEvO5TIgKnhu",275213,4
"48",47,0.379,0.949,9,-1.81,1,0.0523,0.0279,0,0.179,0.797,104.008,"audio_features","1rdOJfZcs2jHTGBpdYz6Pq","spotify:track:1rdOJfZcs2jHTGBpdYz6Pq","https://api.spotify.com/v1/tracks/1rdOJfZcs2jHTGBpdYz6Pq","https://api.spotify.com/v1/audio-analysis/1rdOJfZcs2jHTGBpdYz6Pq",219853,4
"49",48,0.676,0.684,7,-9.099,1,0.0464,0.119,1.01e-06,0.0906,0.888,115.449,"audio_features","70EgRDKkzHbeSIL8EgbL2Z","spotify:track:70EgRDKkzHbeSIL8EgbL2Z","https://api.spotify.com/v1/tracks/70EgRDKkzHbeSIL8EgbL2Z","https://api.spotify.com/v1/audio-analysis/70EgRDKkzHbeSIL8EgbL2Z",215693,4
"50",49,0.651,0.898,11,-3.53,1,0.0512,0.00645,0,0.23,0.883,88.02,"audio_features","0FauDhvAuanceOTIGQZAl4","spotify:track:0FauDhvAuanceOTIGQZAl4","https://api.spotify.com/v1/tracks/0FauDhvAuanceOTIGQZAl4","https://api.spotify.com/v1/audio-analysis/0FauDhvAuanceOTIGQZAl4",183000,4
"51",50,0.563,0.714,4,-4.86,1,0.0456,0.644,0,0.619,0.687,119.336,"audio_features","2K4I5sjjWuWNobvDVCmr7x","spotify:track:2K4I5sjjWuWNobvDVCmr7x","https://api.spotify.com/v1/tracks/2K4I5sjjWuWNobvDVCmr7x","https://api.spotify.com/v1/audio-analysis/2K4I5sjjWuWNobvDVCmr7x",278373,4
"52",51,0.663,0.932,4,-4.388,0,0.038,0.0863,0,0.078,0.975,137.013,"audio_features","01mNrMDaDseSKzrTmRfqKa","spotify:track:01mNrMDaDseSKzrTmRfqKa","https://api.spotify.com/v1/tracks/01mNrMDaDseSKzrTmRfqKa","https://api.spotify.com/v1/audio-analysis/01mNrMDaDseSKzrTmRfqKa",205520,4
"53",52,0.366,0.806,5,-4.295,1,0.0299,0.00145,6.54e-06,0.266,0.706,158.249,"audio_features","0YyVACWiY8EbYGpUbf6bjN","spotify:track:0YyVACWiY8EbYGpUbf6bjN","https://api.spotify.com/v1/tracks/0YyVACWiY8EbYGpUbf6bjN","https://api.spotify.com/v1/audio-analysis/0YyVACWiY8EbYGpUbf6bjN",351627,4
"54",53,0.48,0.981,9,-2.941,1,0.0765,0.00646,0,0.115,0.604,170.445,"audio_features","5dMaHqWYTJyDuCsBbVFqXd","spotify:track:5dMaHqWYTJyDuCsBbVFqXd","https://api.spotify.com/v1/tracks/5dMaHqWYTJyDuCsBbVFqXd","https://api.spotify.com/v1/audio-analysis/5dMaHqWYTJyDuCsBbVFqXd",287627,4
"55",54,0.529,0.884,2,-6.371,1,0.0484,0.00273,1.96e-05,0.147,0.861,152.082,"audio_features","7vgIGcKJDS0sJLajb9iV6U","spotify:track:7vgIGcKJDS0sJLajb9iV6U","https://api.spotify.com/v1/tracks/7vgIGcKJDS0sJLajb9iV6U","https://api.spotify.com/v1/audio-analysis/7vgIGcKJDS0sJLajb9iV6U",203613,4
"56",55,0.293,0.614,7,-7.166,1,0.0321,0.176,5.48e-06,0.326,0.138,151.309,"audio_features","4Ev1EbYD7rsCNoMnHTUhLz","spotify:track:4Ev1EbYD7rsCNoMnHTUhLz","https://api.spotify.com/v1/tracks/4Ev1EbYD7rsCNoMnHTUhLz","https://api.spotify.com/v1/audio-analysis/4Ev1EbYD7rsCNoMnHTUhLz",179707,3
"57",56,0.617,0.749,7,-5.293,1,0.0268,0.29,0,0.132,0.623,97.097,"audio_features","4kdMRXEPC0f5zMvxhD7gNY","spotify:track:4kdMRXEPC0f5zMvxhD7gNY","https://api.spotify.com/v1/tracks/4kdMRXEPC0f5zMvxhD7gNY","https://api.spotify.com/v1/audio-analysis/4kdMRXEPC0f5zMvxhD7gNY",193973,4
"58",57,0.82,0.821,1,-6.696,1,0.117,0.0711,0,0.11,0.962,101.979,"audio_features","4I2ct6yrB3Xow4u5yUXPkh","spotify:track:4I2ct6yrB3Xow4u5yUXPkh","https://api.spotify.com/v1/tracks/4I2ct6yrB3Xow4u5yUXPkh","https://api.spotify.com/v1/audio-analysis/4I2ct6yrB3Xow4u5yUXPkh",321760,4
"59",58,0.79,0.622,11,-8.19,0,0.0545,0.0208,0.00293,0.134,0.919,135.256,"audio_features","0swl1tZWBEBOdRVPN6axXe","spotify:track:0swl1tZWBEBOdRVPN6axXe","https://api.spotify.com/v1/tracks/0swl1tZWBEBOdRVPN6axXe","https://api.spotify.com/v1/audio-analysis/0swl1tZWBEBOdRVPN6axXe",242573,4
"60",59,0.511,0.967,10,-3.227,1,0.0599,0.0433,0.000296,0.255,0.739,94.005,"audio_features","5h8bi026xSjnLQDbxfClIp","spotify:track:5h8bi026xSjnLQDbxfClIp","https://api.spotify.com/v1/tracks/5h8bi026xSjnLQDbxfClIp","https://api.spotify.com/v1/audio-analysis/5h8bi026xSjnLQDbxfClIp",208320,4
"61",60,0.422,0.539,6,-6.241,0,0.033,0.0918,0,0.132,0.286,111.799,"audio_features","3PGZF0gfjPtACwNBAost0C","spotify:track:3PGZF0gfjPtACwNBAost0C","https://api.spotify.com/v1/tracks/3PGZF0gfjPtACwNBAost0C","https://api.spotify.com/v1/audio-analysis/3PGZF0gfjPtACwNBAost0C",252960,3
"62",61,0.546,0.886,7,-4.495,1,0.0375,0.125,0.00996,0.0864,0.595,109.984,"audio_features","2a5eCWoqUyDzadBT8eqb32","spotify:track:2a5eCWoqUyDzadBT8eqb32","https://api.spotify.com/v1/tracks/2a5eCWoqUyDzadBT8eqb32","https://api.spotify.com/v1/audio-analysis/2a5eCWoqUyDzadBT8eqb32",203773,4
"63",62,0.653,0.676,0,-9.56,1,0.0283,0.0912,0.0023,0.0761,0.852,134.071,"audio_features","4d4tb6xCaJOL3UXUGdJkak","spotify:track:4d4tb6xCaJOL3UXUGdJkak","https://api.spotify.com/v1/tracks/4d4tb6xCaJOL3UXUGdJkak","https://api.spotify.com/v1/audio-analysis/4d4tb6xCaJOL3UXUGdJkak",263880,4
"64",63,0.508,0.888,2,-9.135,1,0.0313,0.000237,0.0881,0.252,0.69,101.281,"audio_features","7tuACuijPSvfCR78bRY5Lh","spotify:track:7tuACuijPSvfCR78bRY5Lh","https://api.spotify.com/v1/tracks/7tuACuijPSvfCR78bRY5Lh","https://api.spotify.com/v1/audio-analysis/7tuACuijPSvfCR78bRY5Lh",140400,4
"65",64,0.376,0.889,11,-5.656,1,0.0405,0.011,0.0187,0.112,0.569,147.882,"audio_features","14kRqA8fv9VuF3k3AAgLU3","spotify:track:14kRqA8fv9VuF3k3AAgLU3","https://api.spotify.com/v1/tracks/14kRqA8fv9VuF3k3AAgLU3","https://api.spotify.com/v1/audio-analysis/14kRqA8fv9VuF3k3AAgLU3",250400,4
"66",65,0.554,0.93,1,-3.307,1,0.171,0.14,7.01e-06,0.371,0.395,102.497,"audio_features","7bvBNiZ9d6i0BjL7edJf8V","spotify:track:7bvBNiZ9d6i0BjL7edJf8V","https://api.spotify.com/v1/tracks/7bvBNiZ9d6i0BjL7edJf8V","https://api.spotify.com/v1/audio-analysis/7bvBNiZ9d6i0BjL7edJf8V",202857,4
"67",66,0.677,0.839,2,-4.25,1,0.0378,0.00279,1.12e-05,0.307,0.807,98.008,"audio_features","7aeHztFLa7y9oRCmnJiS7U","spotify:track:7aeHztFLa7y9oRCmnJiS7U","https://api.spotify.com/v1/tracks/7aeHztFLa7y9oRCmnJiS7U","https://api.spotify.com/v1/audio-analysis/7aeHztFLa7y9oRCmnJiS7U",243200,4
"68",67,0.478,0.973,5,-4.195,1,0.0885,0.00343,4.81e-06,0.216,0.588,167.963,"audio_features","45qWKSi8IjDLo2wgtmwUW3","spotify:track:45qWKSi8IjDLo2wgtmwUW3","https://api.spotify.com/v1/tracks/45qWKSi8IjDLo2wgtmwUW3","https://api.spotify.com/v1/audio-analysis/45qWKSi8IjDLo2wgtmwUW3",200800,4
"69",68,0.599,0.735,0,-4.54,1,0.0285,0.133,0.0324,0.181,0.626,158.563,"audio_features","6f2xAd0ZeXfyYV9bOkX3K2","spotify:track:6f2xAd0ZeXfyYV9bOkX3K2","https://api.spotify.com/v1/tracks/6f2xAd0ZeXfyYV9bOkX3K2","https://api.spotify.com/v1/audio-analysis/6f2xAd0ZeXfyYV9bOkX3K2",228520,4
"70",69,0.568,0.834,6,-7.822,0,0.032,0.00117,0.00137,0.0552,0.78,138.098,"audio_features","1JSC5HG802QXv4cxt6o53v","spotify:track:1JSC5HG802QXv4cxt6o53v","https://api.spotify.com/v1/tracks/1JSC5HG802QXv4cxt6o53v","https://api.spotify.com/v1/audio-analysis/1JSC5HG802QXv4cxt6o53v",231480,4
"71",70,0.643,0.679,7,-6.382,1,0.0287,0.179,1.4e-05,0.7,0.491,132.199,"audio_features","5Em7MA991Gn3yhheaul0CX","spotify:track:5Em7MA991Gn3yhheaul0CX","https://api.spotify.com/v1/tracks/5Em7MA991Gn3yhheaul0CX","https://api.spotify.com/v1/audio-analysis/5Em7MA991Gn3yhheaul0CX",288067,4
"72",71,0.667,0.817,11,-5.219,0,0.0817,0.376,0.0418,0.119,0.678,114.832,"audio_features","3kZG4EIgS0dZjhVbst5RkU","spotify:track:3kZG4EIgS0dZjhVbst5RkU","https://api.spotify.com/v1/tracks/3kZG4EIgS0dZjhVbst5RkU","https://api.spotify.com/v1/audio-analysis/3kZG4EIgS0dZjhVbst5RkU",236933,4
