"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"12",11,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,"audio_features","0y60itmpH0aPKsFiGxmtnh","spotify:track:0y60itmpH0aPKsFiGxmtnh","https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh","https://api.spotify.com/v1/audio-analysis/0y60itmpH0aPKsFiGxmtnh",196520,4
"13",12,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,"audio_features","5CSKbHjpqborGnlzagyaDo","spotify:track:5CSKbHjpqborGnlzagyaDo","https://api.spotify.com/v1/tracks/5CSKbHjpqborGnlzagyaDo","https://api.spotify.com/v1/audio-analysis/5CSKbHjpqborGnlzagyaDo",258004,4
"14",13,0.534,0.725,1,-3.906,1,0.046,0.091,0,0.0264,0.55,88.098,"audio_features","3Kkjo3cT83cw09VJyrLNwX","spotify:track:3Kkjo3cT83cw09VJyrLNwX","https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX","https://api.spotify.com/v1/audio-analysis/3Kkjo3cT83cw09VJyrLNwX",225149,4
"15",14,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,"audio_features","45S5WTQEGOB1VHr1Q4FuPl","spotify:track:45S5WTQEGOB1VHr1Q4FuPl","https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl","https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl",208907,4
"16",15,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,"audio_features","5HCyWlXZPP0y6Gqq8TgA20","spotify:track:5HCyWlXZPP0y6Gqq8TgA20","https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20","https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20",141806,4
"17",16,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,"audio_features","1rDQ4oMwGJI7B4tovsBOxc","spotify:track:1rDQ4oMwGJI7B4tovsBOxc","https://api.spotify.com/v1/tracks/1rDQ4oMwGJI7B4tovsBOxc","https://api.spotify.com/v1/audio-analysis/1rDQ4oMwGJI7B4tovsBOxc",173948,4
"18",17,0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features","5JqZ3oqF00jkT81foAFvqg","spotify:track:5JqZ3oqF00jkT81foAFvqg","https://api.spotify.com/v1/tracks/5JqZ3oqF00jkT81foAFvqg","https://api.spotify.com/v1/audio-analysis/5JqZ3oqF00jkT81foAFvqg",169333,4
"19",18,0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,"audio_features","0QBzMgT7NIeoCYy3sJCof1","spotify:track:0QBzMgT7NIeoCYy3sJCof1","https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1","https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1",206071,4
"20",19,0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,0.443,119.9,"audio_features","4gvrJnKCKIPiacNsWVQwEU","spotify:track:4gvrJnKCKIPiacNsWVQwEU","https://api.spotify.com/v1/tracks/4gvrJnKCKIPiacNsWVQwEU","https://api.spotify.com/v1/audio-analysis/4gvrJnKCKIPiacNsWVQwEU",188369,3
"21",20,0.796,0.836,6,-2.827,0,0.0473,0.00421,0.0068,0.101,0.68,100.033,"audio_features","7K5tOFxje8nlunmexOmWgo","spotify:track:7K5tOFxje8nlunmexOmWgo","https://api.spotify.com/v1/tracks/7K5tOFxje8nlunmexOmWgo","https://api.spotify.com/v1/audio-analysis/7K5tOFxje8nlunmexOmWgo",225600,4
"22",21,0.916,0.552,3,-5.051,0,0.0546,0.344,0.000722,0.0566,0.349,118.981,"audio_features","45PF1Y3RcW5MK0jxWvhc4D","spotify:track:45PF1Y3RcW5MK0jxWvhc4D","https://api.spotify.com/v1/tracks/45PF1Y3RcW5MK0jxWvhc4D","https://api.spotify.com/v1/audio-analysis/45PF1Y3RcW5MK0jxWvhc4D",204044,4
"23",22,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features","6UelLqGlWMcVH1E5c4H7lY","spotify:track:6UelLqGlWMcVH1E5c4H7lY","https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY","https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY",174000,4
"24",23,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,"audio_features","6zSpb8dQRaw0M1dK8PBwQz","spotify:track:6zSpb8dQRaw0M1dK8PBwQz","https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz","https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz",202735,4
"25",24,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,"audio_features","61KpQadow081I2AsbeLcsb","spotify:track:61KpQadow081I2AsbeLcsb","https://api.spotify.com/v1/tracks/61KpQadow081I2AsbeLcsb","https://api.spotify.com/v1/audio-analysis/61KpQadow081I2AsbeLcsb",215508,4
"26",25,0.685,0.886,0,-4.179,1,0.034,0.028,0,0.481,0.615,125.034,"audio_features","5902W4uHWzhtOff1UK7the","spotify:track:5902W4uHWzhtOff1UK7the","https://api.spotify.com/v1/tracks/5902W4uHWzhtOff1UK7the","https://api.spotify.com/v1/audio-analysis/5902W4uHWzhtOff1UK7the",161267,4
"27",26,0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,"audio_features","1daDRI9ahBonbWD8YcxOIB","spotify:track:1daDRI9ahBonbWD8YcxOIB","https://api.spotify.com/v1/tracks/1daDRI9ahBonbWD8YcxOIB","https://api.spotify.com/v1/audio-analysis/1daDRI9ahBonbWD8YcxOIB",196453,4
"28",27,0.603,0.691,5,-5.805,1,0.0372,0.0248,0,0.583,0.577,147.148,"audio_features","0U1W2LZVUX7qTm7dDpqxh6","spotify:track:0U1W2LZVUX7qTm7dDpqxh6","https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6","https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6",172267,4
"29",28,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,"audio_features","1raaNykBg1bDnWENUiglUA","spotify:track:1raaNykBg1bDnWENUiglUA","https://api.spotify.com/v1/tracks/1raaNykBg1bDnWENUiglUA","https://api.spotify.com/v1/audio-analysis/1raaNykBg1bDnWENUiglUA",221820,4
"30",29,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,"audio_features","1SOClUWhOi8vHZYMz3GluK","spotify:track:1SOClUWhOi8vHZYMz3GluK","https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK","https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK",237720,4
"31",30,0.736,0.802,0,-4.759,1,0.0864,0.468,0,0.094,0.675,144.005,"audio_features","7igeByaBM0MgGsgXtNxDJ7","spotify:track:7igeByaBM0MgGsgXtNxDJ7","https://api.spotify.com/v1/tracks/7igeByaBM0MgGsgXtNxDJ7","https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7",172325,4
"32",31,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,"audio_features","4qu63nuBpdn0qHUHuObEj1","spotify:track:4qu63nuBpdn0qHUHuObEj1","https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1","https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1",154983,4
"33",32,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,"audio_features","748mdHapucXQri7IAO8yFK","spotify:track:748mdHapucXQri7IAO8yFK","https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK","https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK",208867,4
"34",33,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features","463CkQjx2Zk1yXoBuierM9","spotify:track:463CkQjx2Zk1yXoBuierM9","https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9","https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9",203064,4
"35",34,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,"audio_features","4u4NyuceXP7Uzh7XFJKCr1","spotify:track:4u4NyuceXP7Uzh7XFJKCr1","https://api.spotify.com/v1/tracks/4u4NyuceXP7Uzh7XFJKCr1","https://api.spotify.com/v1/audio-analysis/4u4NyuceXP7Uzh7XFJKCr1",170813,4
"36",35,0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,"audio_features","4fouWK6XVHhzl78KzQ1UjL","spotify:track:4fouWK6XVHhzl78KzQ1UjL","https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL","https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL",168602,4
"37",36,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,"audio_features","7hU3IHwjX150XLoTVmjD0q","spotify:track:7hU3IHwjX150XLoTVmjD0q","https://api.spotify.com/v1/tracks/7hU3IHwjX150XLoTVmjD0q","https://api.spotify.com/v1/audio-analysis/7hU3IHwjX150XLoTVmjD0q",168228,4
"38",37,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,"audio_features","0gplL1WMoJ6iYaPgMCL0gX","spotify:track:0gplL1WMoJ6iYaPgMCL0gX","https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX","https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX",224695,4
"39",38,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,"audio_features","32BeYxKPrig1LefHsC0Xuo","spotify:track:32BeYxKPrig1LefHsC0Xuo","https://api.spotify.com/v1/tracks/32BeYxKPrig1LefHsC0Xuo","https://api.spotify.com/v1/audio-analysis/32BeYxKPrig1LefHsC0Xuo",151444,3
"40",39,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,"audio_features","6PQ88X9TkUIAUIZJHW2upE","spotify:track:6PQ88X9TkUIAUIZJHW2upE","https://api.spotify.com/v1/tracks/6PQ88X9TkUIAUIZJHW2upE","https://api.spotify.com/v1/audio-analysis/6PQ88X9TkUIAUIZJHW2upE",231041,4
"41",40,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,"audio_features","10hcDov7xmcRviA8jLwEaI","spotify:track:10hcDov7xmcRviA8jLwEaI","https://api.spotify.com/v1/tracks/10hcDov7xmcRviA8jLwEaI","https://api.spotify.com/v1/audio-analysis/10hcDov7xmcRviA8jLwEaI",210560,4
"42",41,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"audio_features","6WrI0LAC5M1Rw2MnX2ZvEg","spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg",183290,4
"43",42,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,"audio_features","1zLBsSVxETQOfINOLYvT5m","spotify:track:1zLBsSVxETQOfINOLYvT5m","https://api.spotify.com/v1/tracks/1zLBsSVxETQOfINOLYvT5m","https://api.spotify.com/v1/audio-analysis/1zLBsSVxETQOfINOLYvT5m",222523,4
"44",43,0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,"audio_features","3Wrjm47oTz2sjIgck11l5e","spotify:track:3Wrjm47oTz2sjIgck11l5e","https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e","https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e",211560,4
"45",44,0.653,0.667,10,-6.764,0,0.0423,0.154,0,0.107,0.556,104.181,"audio_features","5hvwx5i67IwnCkjl9VHkNv","spotify:track:5hvwx5i67IwnCkjl9VHkNv","https://api.spotify.com/v1/tracks/5hvwx5i67IwnCkjl9VHkNv","https://api.spotify.com/v1/audio-analysis/5hvwx5i67IwnCkjl9VHkNv",213869,4
"46",45,0.345,0.612,7,-6.543,0,0.0608,0.232,0,0.194,0.232,179.773,"audio_features","59CfNbkERJ3NoTXDvoURjj","spotify:track:59CfNbkERJ3NoTXDvoURjj","https://api.spotify.com/v1/tracks/59CfNbkERJ3NoTXDvoURjj","https://api.spotify.com/v1/audio-analysis/59CfNbkERJ3NoTXDvoURjj",153000,3
"47",46,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features","0v1x6rN6JHRapa03JElljE","spotify:track:0v1x6rN6JHRapa03JElljE","https://api.spotify.com/v1/tracks/0v1x6rN6JHRapa03JElljE","https://api.spotify.com/v1/audio-analysis/0v1x6rN6JHRapa03JElljE",199054,4
"48",47,0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,"audio_features","2eAvDnpXP5W0cVtiI0PUxV","spotify:track:2eAvDnpXP5W0cVtiI0PUxV","https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV","https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV",233720,3
"49",48,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,"audio_features","4iJyoBOLtHqaGxP12qzhQI","spotify:track:4iJyoBOLtHqaGxP12qzhQI","https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI","https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI",198082,4
"50",49,0.556,0.661,6,-5.052,0,0.204,0.3,0,0.101,0.668,168.56,"audio_features","6PERP62TejQjgHu81OHxgM","spotify:track:6PERP62TejQjgHu81OHxgM","https://api.spotify.com/v1/tracks/6PERP62TejQjgHu81OHxgM","https://api.spotify.com/v1/audio-analysis/6PERP62TejQjgHu81OHxgM",178148,4
"51",50,0.905,0.631,9,-10.06,0,0.177,0.129,0,0.101,0.751,105.026,"audio_features","4bV5sf2B4hWBBd5HQ8S7KB","spotify:track:4bV5sf2B4hWBBd5HQ8S7KB","https://api.spotify.com/v1/tracks/4bV5sf2B4hWBBd5HQ8S7KB","https://api.spotify.com/v1/audio-analysis/4bV5sf2B4hWBBd5HQ8S7KB",160947,4
"52",51,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,"audio_features","7MAibcTli4IisCtbHKrGMh","spotify:track:7MAibcTli4IisCtbHKrGMh","https://api.spotify.com/v1/tracks/7MAibcTli4IisCtbHKrGMh","https://api.spotify.com/v1/audio-analysis/7MAibcTli4IisCtbHKrGMh",242096,4
"53",52,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,"audio_features","6bQfNiqyCX7UaQSvVVGo4I","spotify:track:6bQfNiqyCX7UaQSvVVGo4I","https://api.spotify.com/v1/tracks/6bQfNiqyCX7UaQSvVVGo4I","https://api.spotify.com/v1/audio-analysis/6bQfNiqyCX7UaQSvVVGo4I",207853,4
"54",53,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,"audio_features","6OGogr19zPTM4BALXuMQpF","spotify:track:6OGogr19zPTM4BALXuMQpF","https://api.spotify.com/v1/tracks/6OGogr19zPTM4BALXuMQpF","https://api.spotify.com/v1/audio-analysis/6OGogr19zPTM4BALXuMQpF",220196,4
"55",54,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,"audio_features","2J2Z1SkXYghSajLibnQHOa","spotify:track:2J2Z1SkXYghSajLibnQHOa","https://api.spotify.com/v1/tracks/2J2Z1SkXYghSajLibnQHOa","https://api.spotify.com/v1/audio-analysis/2J2Z1SkXYghSajLibnQHOa",217747,4
"56",55,0.604,0.741,2,-5.571,1,0.0475,0.178,3.49e-05,0.409,0.473,153.947,"audio_features","5dPz35akJjPqb17yeqNwqH","spotify:track:5dPz35akJjPqb17yeqNwqH","https://api.spotify.com/v1/tracks/5dPz35akJjPqb17yeqNwqH","https://api.spotify.com/v1/audio-analysis/5dPz35akJjPqb17yeqNwqH",153190,4
"57",56,0.814,0.628,7,-7.178,1,0.221,0.167,0,0.101,0.677,123.977,"audio_features","7mFj0LlWtEJaEigguaWqYh","spotify:track:7mFj0LlWtEJaEigguaWqYh","https://api.spotify.com/v1/tracks/7mFj0LlWtEJaEigguaWqYh","https://api.spotify.com/v1/audio-analysis/7mFj0LlWtEJaEigguaWqYh",201334,4
"58",57,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,"audio_features","1r9xUipOqoNwggBpENDsvJ","spotify:track:1r9xUipOqoNwggBpENDsvJ","https://api.spotify.com/v1/tracks/1r9xUipOqoNwggBpENDsvJ","https://api.spotify.com/v1/audio-analysis/1r9xUipOqoNwggBpENDsvJ",173381,4
"59",58,0.629,0.64,7,-7.638,0,0.0752,0.342,1.17e-05,0.0928,0.448,179.989,"audio_features","705dwKmZCd7ImAUyyD6Mpm","spotify:track:705dwKmZCd7ImAUyyD6Mpm","https://api.spotify.com/v1/tracks/705dwKmZCd7ImAUyyD6Mpm","https://api.spotify.com/v1/audio-analysis/705dwKmZCd7ImAUyyD6Mpm",201495,4
"60",59,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,"audio_features","58HvfVOeJY7lUuCqF0m3ly","spotify:track:58HvfVOeJY7lUuCqF0m3ly","https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly","https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly",184448,3
"61",60,0.646,0.471,10,-9.247,1,0.157,0.122,0,0.125,0.455,170.084,"audio_features","3nOz1U41SZZ0N3fuUWr9nb","spotify:track:3nOz1U41SZZ0N3fuUWr9nb","https://api.spotify.com/v1/tracks/3nOz1U41SZZ0N3fuUWr9nb","https://api.spotify.com/v1/audio-analysis/3nOz1U41SZZ0N3fuUWr9nb",232813,4
"62",61,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,"audio_features","67BtfxlNbhBmCDR2L2l8qd","spotify:track:67BtfxlNbhBmCDR2L2l8qd","https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd","https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd",137876,4
"63",62,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,"audio_features","7JJmb5XwzOO8jgpou264Ml","spotify:track:7JJmb5XwzOO8jgpou264Ml","https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml","https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml",199440,4
"64",63,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,"audio_features","02dRkCEc8Q5ch4TTcnLxOn","spotify:track:02dRkCEc8Q5ch4TTcnLxOn","https://api.spotify.com/v1/tracks/02dRkCEc8Q5ch4TTcnLxOn","https://api.spotify.com/v1/audio-analysis/02dRkCEc8Q5ch4TTcnLxOn",217099,4
"65",64,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,"audio_features","0IuVhCflrQPMGRrOyoY5RW","spotify:track:0IuVhCflrQPMGRrOyoY5RW","https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW","https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW",206772,4
"66",65,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,"audio_features","6CDzDgIUqeDY5g8ujExx2f","spotify:track:6CDzDgIUqeDY5g8ujExx2f","https://api.spotify.com/v1/tracks/6CDzDgIUqeDY5g8ujExx2f","https://api.spotify.com/v1/audio-analysis/6CDzDgIUqeDY5g8ujExx2f",238805,4
"67",66,0.644,0.723,6,-5.76,0,0.258,0.0689,0.000316,0.0791,0.608,189.989,"audio_features","66wc7tEC6OapOuvRx1ncbD","spotify:track:66wc7tEC6OapOuvRx1ncbD","https://api.spotify.com/v1/tracks/66wc7tEC6OapOuvRx1ncbD","https://api.spotify.com/v1/audio-analysis/66wc7tEC6OapOuvRx1ncbD",163249,4
"68",67,0.433,0.724,5,-6.126,0,0.0372,0.1,0,0.0918,0.689,174.006,"audio_features","2LIh4uzqq9cXMPzzmcToHl","spotify:track:2LIh4uzqq9cXMPzzmcToHl","https://api.spotify.com/v1/tracks/2LIh4uzqq9cXMPzzmcToHl","https://api.spotify.com/v1/audio-analysis/2LIh4uzqq9cXMPzzmcToHl",268105,4
"69",68,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,"audio_features","0TK2YIli7K1leLovkQiNik","spotify:track:0TK2YIli7K1leLovkQiNik","https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik","https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik",190960,4
"70",69,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,"audio_features","0sf12qNH5qcw8qpgymFOqD","spotify:track:0sf12qNH5qcw8qpgymFOqD","https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD","https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD",201573,4
"71",70,0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,"audio_features","27NovPIUIRrOZoCHxABJwK","spotify:track:27NovPIUIRrOZoCHxABJwK","https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK","https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK",212000,4
"72",71,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,"audio_features","6Dy1jexKYriXAVG6evyUTJ","spotify:track:6Dy1jexKYriXAVG6evyUTJ","https://api.spotify.com/v1/tracks/6Dy1jexKYriXAVG6evyUTJ","https://api.spotify.com/v1/audio-analysis/6Dy1jexKYriXAVG6evyUTJ",162604,4
"73",72,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features","59qrUpoplZxbIZxk6X0Bm3","spotify:track:59qrUpoplZxbIZxk6X0Bm3","https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3","https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3",190306,4
"74",73,0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,"audio_features","4pt5fDVTg5GhEvEtlz9dKk","spotify:track:4pt5fDVTg5GhEvEtlz9dKk","https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk","https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk",173347,4
