"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"12",11,0.329,0.082,2,-22.723,0,0.0377,0.959,0.889,0.0907,0.169,119.45,"audio_features","36ymM5nB0VVxmW7uXoVbVn","spotify:track:36ymM5nB0VVxmW7uXoVbVn","https://api.spotify.com/v1/tracks/36ymM5nB0VVxmW7uXoVbVn","https://api.spotify.com/v1/audio-analysis/36ymM5nB0VVxmW7uXoVbVn",176073,4
"13",12,0.275,0.121,1,-20.116,1,0.0358,0.978,0.896,0.165,0.0392,72.254,"audio_features","1YytoJ1oA5z2IAY2xnw9xc","spotify:track:1YytoJ1oA5z2IAY2xnw9xc","https://api.spotify.com/v1/tracks/1YytoJ1oA5z2IAY2xnw9xc","https://api.spotify.com/v1/audio-analysis/1YytoJ1oA5z2IAY2xnw9xc",280815,4
"14",13,0.431,0.163,4,-20.86,0,0.05,0.984,0.865,0.0917,0.377,200.024,"audio_features","0x80AuOxyH6RWGFG0apbeA","spotify:track:0x80AuOxyH6RWGFG0apbeA","https://api.spotify.com/v1/tracks/0x80AuOxyH6RWGFG0apbeA","https://api.spotify.com/v1/audio-analysis/0x80AuOxyH6RWGFG0apbeA",134174,4
"15",14,0.4,0.158,0,-25.634,0,0.0428,0.98,0.917,0.117,0.416,136.954,"audio_features","5Sh6FEEv2AY5gaUvk4xGDV","spotify:track:5Sh6FEEv2AY5gaUvk4xGDV","https://api.spotify.com/v1/tracks/5Sh6FEEv2AY5gaUvk4xGDV","https://api.spotify.com/v1/audio-analysis/5Sh6FEEv2AY5gaUvk4xGDV",246000,3
"16",15,0.421,0.0784,5,-20.068,0,0.0528,0.991,0.917,0.117,0.131,68.143,"audio_features","5npa6OidCNYoMpCsJ4Jomq","spotify:track:5npa6OidCNYoMpCsJ4Jomq","https://api.spotify.com/v1/tracks/5npa6OidCNYoMpCsJ4Jomq","https://api.spotify.com/v1/audio-analysis/5npa6OidCNYoMpCsJ4Jomq",65071,4
"17",16,0.398,0.146,1,-21.726,0,0.047,0.989,0.955,0.108,0.437,71.891,"audio_features","4hhnLpoQyl0HeebrTrChsY","spotify:track:4hhnLpoQyl0HeebrTrChsY","https://api.spotify.com/v1/tracks/4hhnLpoQyl0HeebrTrChsY","https://api.spotify.com/v1/audio-analysis/4hhnLpoQyl0HeebrTrChsY",384000,1
"18",17,0.597,0.562,4,-19.429,1,0.0349,0.97,0.945,0.149,0.894,108.896,"audio_features","3VjeEpp9vnlUBBjEU9zxKH","spotify:track:3VjeEpp9vnlUBBjEU9zxKH","https://api.spotify.com/v1/tracks/3VjeEpp9vnlUBBjEU9zxKH","https://api.spotify.com/v1/audio-analysis/3VjeEpp9vnlUBBjEU9zxKH",110516,4
"19",18,0.406,0.0671,7,-24.072,1,0.0615,0.991,0.938,0.121,0.852,126.653,"audio_features","1QjeOs0WsuP2e7JhYzOwDj","spotify:track:1QjeOs0WsuP2e7JhYzOwDj","https://api.spotify.com/v1/tracks/1QjeOs0WsuP2e7JhYzOwDj","https://api.spotify.com/v1/audio-analysis/1QjeOs0WsuP2e7JhYzOwDj",102500,4
"20",19,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,"audio_features","0jOnZhF75V68VsBObWx2XO","spotify:track:0jOnZhF75V68VsBObWx2XO","https://api.spotify.com/v1/tracks/0jOnZhF75V68VsBObWx2XO","https://api.spotify.com/v1/audio-analysis/0jOnZhF75V68VsBObWx2XO",174267,3
"21",20,0.298,0.129,9,-22.196,1,0.0443,0.967,0.945,0.105,0.215,145.734,"audio_features","2DSsHwjz3anSSS5BY6ZGZj","spotify:track:2DSsHwjz3anSSS5BY6ZGZj","https://api.spotify.com/v1/tracks/2DSsHwjz3anSSS5BY6ZGZj","https://api.spotify.com/v1/audio-analysis/2DSsHwjz3anSSS5BY6ZGZj",175500,4
"22",21,0.548,0.0466,0,-22.109,1,0.0518,0.994,0.946,0.123,0.344,128.67,"audio_features","0eWif5YsbWnoeW2QxnWtFd","spotify:track:0eWif5YsbWnoeW2QxnWtFd","https://api.spotify.com/v1/tracks/0eWif5YsbWnoeW2QxnWtFd","https://api.spotify.com/v1/audio-analysis/0eWif5YsbWnoeW2QxnWtFd",142484,4
"23",22,0.25,0.0269,8,-30.132,1,0.0479,0.986,0.904,0.0972,0.0484,60.816,"audio_features","4InfmtCEKWd62FzpTFGjv2","spotify:track:4InfmtCEKWd62FzpTFGjv2","https://api.spotify.com/v1/tracks/4InfmtCEKWd62FzpTFGjv2","https://api.spotify.com/v1/audio-analysis/4InfmtCEKWd62FzpTFGjv2",268014,3
"24",23,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,"audio_features","5xbuJuQsTVheVZvX2AJVIv","spotify:track:5xbuJuQsTVheVZvX2AJVIv","https://api.spotify.com/v1/tracks/5xbuJuQsTVheVZvX2AJVIv","https://api.spotify.com/v1/audio-analysis/5xbuJuQsTVheVZvX2AJVIv",151507,3
"25",24,0.541,0.162,5,-22.141,1,0.0551,0.971,0.953,0.115,0.251,127.963,"audio_features","3KMrrDBDBhglFM5zdOvjsF","spotify:track:3KMrrDBDBhglFM5zdOvjsF","https://api.spotify.com/v1/tracks/3KMrrDBDBhglFM5zdOvjsF","https://api.spotify.com/v1/audio-analysis/3KMrrDBDBhglFM5zdOvjsF",80000,4
"26",25,0.255,0.00827,1,-34.019,1,0.0411,0.994,0.898,0.139,0.136,76.644,"audio_features","4VGVx0jdrigEMekLi2bxNV","spotify:track:4VGVx0jdrigEMekLi2bxNV","https://api.spotify.com/v1/tracks/4VGVx0jdrigEMekLi2bxNV","https://api.spotify.com/v1/audio-analysis/4VGVx0jdrigEMekLi2bxNV",90000,4
"27",26,0.609,0.0175,11,-27.384,1,0.0412,0.996,0.901,0.0909,0.222,110.001,"audio_features","2CpxRQBlIBe3BSW6TiWlac","spotify:track:2CpxRQBlIBe3BSW6TiWlac","https://api.spotify.com/v1/tracks/2CpxRQBlIBe3BSW6TiWlac","https://api.spotify.com/v1/audio-analysis/2CpxRQBlIBe3BSW6TiWlac",88690,3
"28",27,0.693,0.16,2,-19.681,1,0.0513,0.905,0.863,0.116,0.688,120.1,"audio_features","2d1TL7hPwOHwvP7I7yPqOg","spotify:track:2d1TL7hPwOHwvP7I7yPqOg","https://api.spotify.com/v1/tracks/2d1TL7hPwOHwvP7I7yPqOg","https://api.spotify.com/v1/audio-analysis/2d1TL7hPwOHwvP7I7yPqOg",101315,4
"29",28,0.484,0.146,9,-19.951,1,0.0394,0.991,0.959,0.0855,0.55,127.556,"audio_features","5ebuUhGwG0mgnZdQnA1mK3","spotify:track:5ebuUhGwG0mgnZdQnA1mK3","https://api.spotify.com/v1/tracks/5ebuUhGwG0mgnZdQnA1mK3","https://api.spotify.com/v1/audio-analysis/5ebuUhGwG0mgnZdQnA1mK3",217227,4
"30",29,0.307,0.263,6,-15.598,0,0.0436,0.993,0.919,0.131,0.21,138.567,"audio_features","7mpQJfpv28c0nCMxJ1TWP7","spotify:track:7mpQJfpv28c0nCMxJ1TWP7","https://api.spotify.com/v1/tracks/7mpQJfpv28c0nCMxJ1TWP7","https://api.spotify.com/v1/audio-analysis/7mpQJfpv28c0nCMxJ1TWP7",170776,4
"31",30,0.43,0.0961,7,-22.227,1,0.0466,0.991,0.948,0.101,0.0773,68.901,"audio_features","0AOVApb6r3JOdnVxSDj3R8","spotify:track:0AOVApb6r3JOdnVxSDj3R8","https://api.spotify.com/v1/tracks/0AOVApb6r3JOdnVxSDj3R8","https://api.spotify.com/v1/audio-analysis/0AOVApb6r3JOdnVxSDj3R8",120550,3
"32",31,0.136,0.288,7,-17.175,1,0.0352,0.99,0.911,0.0912,0.171,182.442,"audio_features","4xGUQ3YMIWkA7ewOnfcXM7","spotify:track:4xGUQ3YMIWkA7ewOnfcXM7","https://api.spotify.com/v1/tracks/4xGUQ3YMIWkA7ewOnfcXM7","https://api.spotify.com/v1/audio-analysis/4xGUQ3YMIWkA7ewOnfcXM7",136133,3
"33",32,0.162,0.144,4,-16.363,1,0.039,0.966,0.0134,0.105,0.107,71.937,"audio_features","6qFQ5HJ1QrsFAUcKrK9DRL","spotify:track:6qFQ5HJ1QrsFAUcKrK9DRL","https://api.spotify.com/v1/tracks/6qFQ5HJ1QrsFAUcKrK9DRL","https://api.spotify.com/v1/audio-analysis/6qFQ5HJ1QrsFAUcKrK9DRL",252222,5
"34",33,0.372,0.143,9,-24.565,0,0.0388,0.983,0.965,0.098,0.0964,97.53,"audio_features","1i3WNG3pRCpsoXwXdegWzC","spotify:track:1i3WNG3pRCpsoXwXdegWzC","https://api.spotify.com/v1/tracks/1i3WNG3pRCpsoXwXdegWzC","https://api.spotify.com/v1/audio-analysis/1i3WNG3pRCpsoXwXdegWzC",56398,4
"35",34,0.537,0.158,2,-21.479,0,0.0593,0.989,0.931,0.0953,0.688,83.739,"audio_features","5VUNAGCaoTngXvmFrFrGZP","spotify:track:5VUNAGCaoTngXvmFrFrGZP","https://api.spotify.com/v1/tracks/5VUNAGCaoTngXvmFrFrGZP","https://api.spotify.com/v1/audio-analysis/5VUNAGCaoTngXvmFrFrGZP",97750,4
"36",35,0.492,0.194,7,-22.669,1,0.0354,0.986,0.903,0.0887,0.355,188.051,"audio_features","35pE4Ky0j3ZFp34ho2Qvt2","spotify:track:35pE4Ky0j3ZFp34ho2Qvt2","https://api.spotify.com/v1/tracks/35pE4Ky0j3ZFp34ho2Qvt2","https://api.spotify.com/v1/audio-analysis/35pE4Ky0j3ZFp34ho2Qvt2",172447,3
"37",36,0.442,0.166,5,-21.493,1,0.0598,0.993,0.949,0.111,0.866,111.037,"audio_features","6hlhQUPFZcEdPJ31BecWxZ","spotify:track:6hlhQUPFZcEdPJ31BecWxZ","https://api.spotify.com/v1/tracks/6hlhQUPFZcEdPJ31BecWxZ","https://api.spotify.com/v1/audio-analysis/6hlhQUPFZcEdPJ31BecWxZ",47000,4
"38",37,0.47,0.00682,4,-24.712,1,0.164,0.993,0.935,0.104,0.157,67.402,"audio_features","10n7N4KjvDtr5e47S6lAEP","spotify:track:10n7N4KjvDtr5e47S6lAEP","https://api.spotify.com/v1/tracks/10n7N4KjvDtr5e47S6lAEP","https://api.spotify.com/v1/audio-analysis/10n7N4KjvDtr5e47S6lAEP",60578,4
"39",38,0.451,0.127,5,-26.564,1,0.0338,0.941,0.406,0.185,0.832,111.353,"audio_features","4uRLIfyHUr5ir8CSSqwMTo","spotify:track:4uRLIfyHUr5ir8CSSqwMTo","https://api.spotify.com/v1/tracks/4uRLIfyHUr5ir8CSSqwMTo","https://api.spotify.com/v1/audio-analysis/4uRLIfyHUr5ir8CSSqwMTo",71507,4
"40",39,0.517,0.0539,6,-22.181,1,0.0505,0.993,0.957,0.102,0.144,71.025,"audio_features","2Mwi5AmTFTZORBTkdcAmnb","spotify:track:2Mwi5AmTFTZORBTkdcAmnb","https://api.spotify.com/v1/tracks/2Mwi5AmTFTZORBTkdcAmnb","https://api.spotify.com/v1/audio-analysis/2Mwi5AmTFTZORBTkdcAmnb",208400,4
"41",40,0.373,0.157,3,-21.22,1,0.105,0.995,0.94,0.122,0.0945,180.294,"audio_features","5Cppl0eamZahMcbtdCQRa9","spotify:track:5Cppl0eamZahMcbtdCQRa9","https://api.spotify.com/v1/tracks/5Cppl0eamZahMcbtdCQRa9","https://api.spotify.com/v1/audio-analysis/5Cppl0eamZahMcbtdCQRa9",75484,4
"42",41,0.596,0.0199,2,-25.574,0,0.308,0.99,0.853,0.0856,0.339,110.372,"audio_features","2clhRu8OvFAlmyqbPsFq8G","spotify:track:2clhRu8OvFAlmyqbPsFq8G","https://api.spotify.com/v1/tracks/2clhRu8OvFAlmyqbPsFq8G","https://api.spotify.com/v1/audio-analysis/2clhRu8OvFAlmyqbPsFq8G",53551,3
"43",42,0.415,0.0633,1,-24.287,1,0.035,0.988,0.898,0.103,0.0646,58.84,"audio_features","6ajsY2dp2dR1CQIz27Z8mI","spotify:track:6ajsY2dp2dR1CQIz27Z8mI","https://api.spotify.com/v1/tracks/6ajsY2dp2dR1CQIz27Z8mI","https://api.spotify.com/v1/audio-analysis/6ajsY2dp2dR1CQIz27Z8mI",173882,4
"44",43,0.542,0.34,7,-20.073,1,0.0721,0.958,0.79,0.126,0.964,133.645,"audio_features","1dTqwNhqkeAA3Dl3VzT4G0","spotify:track:1dTqwNhqkeAA3Dl3VzT4G0","https://api.spotify.com/v1/tracks/1dTqwNhqkeAA3Dl3VzT4G0","https://api.spotify.com/v1/audio-analysis/1dTqwNhqkeAA3Dl3VzT4G0",92000,3
"45",44,0.475,0.129,1,-17.41,0,0.0492,0.966,0.941,0.142,0.472,142.412,"audio_features","1Qdhme23P43cVzU9M4NaMm","spotify:track:1Qdhme23P43cVzU9M4NaMm","https://api.spotify.com/v1/tracks/1Qdhme23P43cVzU9M4NaMm","https://api.spotify.com/v1/audio-analysis/1Qdhme23P43cVzU9M4NaMm",82364,3
"46",45,0.384,0.153,11,-21.764,1,0.0606,0.991,0.945,0.112,0.12,78.889,"audio_features","21IlGRzqviOw5lkqKTzmpR","spotify:track:21IlGRzqviOw5lkqKTzmpR","https://api.spotify.com/v1/tracks/21IlGRzqviOw5lkqKTzmpR","https://api.spotify.com/v1/audio-analysis/21IlGRzqviOw5lkqKTzmpR",107373,5
"47",46,0.604,0.483,4,-9.268,0,0.0528,0.954,0.924,0.0696,0.375,155.961,"audio_features","243OYD9RRSZbBFEcDLrQv4","spotify:track:243OYD9RRSZbBFEcDLrQv4","https://api.spotify.com/v1/tracks/243OYD9RRSZbBFEcDLrQv4","https://api.spotify.com/v1/audio-analysis/243OYD9RRSZbBFEcDLrQv4",126894,4
"48",47,0.424,0.00798,5,-28.345,0,0.0496,0.996,0.925,0.0983,0.0794,124.166,"audio_features","4820SC1xnUaabzzYQTDkP2","spotify:track:4820SC1xnUaabzzYQTDkP2","https://api.spotify.com/v1/tracks/4820SC1xnUaabzzYQTDkP2","https://api.spotify.com/v1/audio-analysis/4820SC1xnUaabzzYQTDkP2",214133,3
"49",48,0.36,0.211,9,-21.07,1,0.0285,0.989,0.951,0.111,0.323,78.338,"audio_features","1Yq14EUjLgUoxc3voRLcA8","spotify:track:1Yq14EUjLgUoxc3voRLcA8","https://api.spotify.com/v1/tracks/1Yq14EUjLgUoxc3voRLcA8","https://api.spotify.com/v1/audio-analysis/1Yq14EUjLgUoxc3voRLcA8",138375,4
"50",49,0.353,0.16,11,-22.605,1,0.0537,0.954,0.923,0.123,0.102,127.345,"audio_features","10JtpuIqff2udcpn1Zq0MU","spotify:track:10JtpuIqff2udcpn1Zq0MU","https://api.spotify.com/v1/tracks/10JtpuIqff2udcpn1Zq0MU","https://api.spotify.com/v1/audio-analysis/10JtpuIqff2udcpn1Zq0MU",60056,3
"51",50,0.413,0.0368,5,-21.181,1,0.0663,0.987,0.953,0.0809,0.273,74.079,"audio_features","3xhY72b0PxUO8yvWS7fIH5","spotify:track:3xhY72b0PxUO8yvWS7fIH5","https://api.spotify.com/v1/tracks/3xhY72b0PxUO8yvWS7fIH5","https://api.spotify.com/v1/audio-analysis/3xhY72b0PxUO8yvWS7fIH5",210000,4
"52",51,0.379,0.0224,9,-24.579,0,0.0626,0.995,0.942,0.153,0.195,70.101,"audio_features","5l1R6qUI5veydVQexq9FXR","spotify:track:5l1R6qUI5veydVQexq9FXR","https://api.spotify.com/v1/tracks/5l1R6qUI5veydVQexq9FXR","https://api.spotify.com/v1/audio-analysis/5l1R6qUI5veydVQexq9FXR",152360,4
"53",52,0.728,0.158,4,-22.022,0,0.0445,0.892,0.885,0.11,0.624,110.12,"audio_features","30W8W1hIt0h2nfGao1uIQW","spotify:track:30W8W1hIt0h2nfGao1uIQW","https://api.spotify.com/v1/tracks/30W8W1hIt0h2nfGao1uIQW","https://api.spotify.com/v1/audio-analysis/30W8W1hIt0h2nfGao1uIQW",141174,4
"54",53,0.603,0.0145,4,-26.494,1,0.0998,0.992,0.952,0.108,0.464,121.373,"audio_features","1ZeaFZyw4QWcrxwtf2U36M","spotify:track:1ZeaFZyw4QWcrxwtf2U36M","https://api.spotify.com/v1/tracks/1ZeaFZyw4QWcrxwtf2U36M","https://api.spotify.com/v1/audio-analysis/1ZeaFZyw4QWcrxwtf2U36M",107287,4
"55",54,0.562,0.262,8,-22.479,1,0.0318,0.993,0.958,0.11,0.906,78.356,"audio_features","7xMEybQRUQDywS1ISedkB1","spotify:track:7xMEybQRUQDywS1ISedkB1","https://api.spotify.com/v1/tracks/7xMEybQRUQDywS1ISedkB1","https://api.spotify.com/v1/audio-analysis/7xMEybQRUQDywS1ISedkB1",116647,3
"56",55,0.374,0.0308,1,-27.1,1,0.0496,0.993,0.909,0.0847,0.0499,64.948,"audio_features","4sdhaq0Z4KL5oCF5GCgTtt","spotify:track:4sdhaq0Z4KL5oCF5GCgTtt","https://api.spotify.com/v1/tracks/4sdhaq0Z4KL5oCF5GCgTtt","https://api.spotify.com/v1/audio-analysis/4sdhaq0Z4KL5oCF5GCgTtt",299075,4
"57",56,0.509,0.23,4,-24.055,1,0.0685,0.968,0.887,0.118,0.915,137.067,"audio_features","5rpjPNIOsxFyCzI1rqDTxW","spotify:track:5rpjPNIOsxFyCzI1rqDTxW","https://api.spotify.com/v1/tracks/5rpjPNIOsxFyCzI1rqDTxW","https://api.spotify.com/v1/audio-analysis/5rpjPNIOsxFyCzI1rqDTxW",204826,4
"58",57,0.505,0.0957,8,-22.269,1,0.0502,0.991,0.948,0.127,0.323,161.749,"audio_features","735sx4VksQB31TokmlO9MP","spotify:track:735sx4VksQB31TokmlO9MP","https://api.spotify.com/v1/tracks/735sx4VksQB31TokmlO9MP","https://api.spotify.com/v1/audio-analysis/735sx4VksQB31TokmlO9MP",111905,4
"59",58,0.296,0.119,6,-20.169,0,0.0337,0.949,0.876,0.106,0.122,73.47,"audio_features","5EQOiCieMPhn5kbOFlGHdb","spotify:track:5EQOiCieMPhn5kbOFlGHdb","https://api.spotify.com/v1/tracks/5EQOiCieMPhn5kbOFlGHdb","https://api.spotify.com/v1/audio-analysis/5EQOiCieMPhn5kbOFlGHdb",214000,3
"60",59,0.392,0.256,9,-15.501,1,0.0478,0.904,0.933,0.117,0.533,135.51,"audio_features","6ngD0fgeMXwCLjPJSIUnRK","spotify:track:6ngD0fgeMXwCLjPJSIUnRK","https://api.spotify.com/v1/tracks/6ngD0fgeMXwCLjPJSIUnRK","https://api.spotify.com/v1/audio-analysis/6ngD0fgeMXwCLjPJSIUnRK",83011,3
"61",60,0.618,0.257,9,-22.584,1,0.0302,0.992,0.966,0.121,0.43,154.537,"audio_features","6rHIbRERlC885tV2Ptm1Tz","spotify:track:6rHIbRERlC885tV2Ptm1Tz","https://api.spotify.com/v1/tracks/6rHIbRERlC885tV2Ptm1Tz","https://api.spotify.com/v1/audio-analysis/6rHIbRERlC885tV2Ptm1Tz",77934,3
"62",61,0.422,0.111,2,-21.08,1,0.0523,0.991,0.966,0.118,0.298,118.795,"audio_features","49e8ZedtZlJlZv7lBycOxt","spotify:track:49e8ZedtZlJlZv7lBycOxt","https://api.spotify.com/v1/tracks/49e8ZedtZlJlZv7lBycOxt","https://api.spotify.com/v1/audio-analysis/49e8ZedtZlJlZv7lBycOxt",264000,4
"63",62,0.419,0.194,2,-21.515,1,0.026,0.991,0.918,0.111,0.185,74.991,"audio_features","7jdD5kGG5xSJkx0fJSltwb","spotify:track:7jdD5kGG5xSJkx0fJSltwb","https://api.spotify.com/v1/tracks/7jdD5kGG5xSJkx0fJSltwb","https://api.spotify.com/v1/audio-analysis/7jdD5kGG5xSJkx0fJSltwb",214400,4
"64",63,0.421,0.118,2,-17.703,1,0.0408,0.842,0.938,0.115,0.175,104.03,"audio_features","5fJD7wh9yoSTpl9d5rgl7l","spotify:track:5fJD7wh9yoSTpl9d5rgl7l","https://api.spotify.com/v1/tracks/5fJD7wh9yoSTpl9d5rgl7l","https://api.spotify.com/v1/audio-analysis/5fJD7wh9yoSTpl9d5rgl7l",68692,4
"65",64,0.444,0.0455,2,-25.025,1,0.0641,0.993,0.957,0.106,0.369,132.276,"audio_features","3xFWANp9YOH2gJSVcBtXLW","spotify:track:3xFWANp9YOH2gJSVcBtXLW","https://api.spotify.com/v1/tracks/3xFWANp9YOH2gJSVcBtXLW","https://api.spotify.com/v1/audio-analysis/3xFWANp9YOH2gJSVcBtXLW",129215,4
"66",65,0.286,0.18,0,-25.938,1,0.0356,0.996,0.885,0.0868,0.489,164.707,"audio_features","4WZdu6Jy8XTDypVJIWCC8f","spotify:track:4WZdu6Jy8XTDypVJIWCC8f","https://api.spotify.com/v1/tracks/4WZdu6Jy8XTDypVJIWCC8f","https://api.spotify.com/v1/audio-analysis/4WZdu6Jy8XTDypVJIWCC8f",112733,4
"67",66,0.372,0.167,6,-22.356,0,0.0371,0.988,0.86,0.171,0.155,127.632,"audio_features","3BjlZyfI5DRaKRl21qcx4P","spotify:track:3BjlZyfI5DRaKRl21qcx4P","https://api.spotify.com/v1/tracks/3BjlZyfI5DRaKRl21qcx4P","https://api.spotify.com/v1/audio-analysis/3BjlZyfI5DRaKRl21qcx4P",99465,3
"68",67,0.388,0.5,7,-15.975,1,0.0443,0.917,0.683,0.091,0.85,157.202,"audio_features","0cR9yoFxk3bwrVVVr8A4X8","spotify:track:0cR9yoFxk3bwrVVVr8A4X8","https://api.spotify.com/v1/tracks/0cR9yoFxk3bwrVVVr8A4X8","https://api.spotify.com/v1/audio-analysis/0cR9yoFxk3bwrVVVr8A4X8",69120,4
"69",68,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,"audio_features","1upQiytDIEZfl9ItruoXuC","spotify:track:1upQiytDIEZfl9ItruoXuC","https://api.spotify.com/v1/tracks/1upQiytDIEZfl9ItruoXuC","https://api.spotify.com/v1/audio-analysis/1upQiytDIEZfl9ItruoXuC",207267,3
"70",69,0.421,0.0287,4,-25.611,1,0.0729,0.977,0.869,0.0965,0.356,71.421,"audio_features","0TgDW7tnPLSANiC7LlZgJA","spotify:track:0TgDW7tnPLSANiC7LlZgJA","https://api.spotify.com/v1/tracks/0TgDW7tnPLSANiC7LlZgJA","https://api.spotify.com/v1/audio-analysis/0TgDW7tnPLSANiC7LlZgJA",256026,3
"71",70,0.57,0.383,4,-19.902,1,0.04,0.988,0.913,0.149,0.373,179.598,"audio_features","6IKz9RumdrrpLoOpHgWw83","spotify:track:6IKz9RumdrrpLoOpHgWw83","https://api.spotify.com/v1/tracks/6IKz9RumdrrpLoOpHgWw83","https://api.spotify.com/v1/audio-analysis/6IKz9RumdrrpLoOpHgWw83",35319,3
"72",71,0.477,0.509,9,-21.468,0,0.0337,0.991,0.959,0.115,0.284,157.802,"audio_features","5CBRcFAHpnSJjAAmJbT67T","spotify:track:5CBRcFAHpnSJjAAmJbT67T","https://api.spotify.com/v1/tracks/5CBRcFAHpnSJjAAmJbT67T","https://api.spotify.com/v1/audio-analysis/5CBRcFAHpnSJjAAmJbT67T",40327,3
