"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"11",10,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,"audio_features","1Je1IMUlBXcx1Fz0WE7oPT","spotify:track:1Je1IMUlBXcx1Fz0WE7oPT","https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT","https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT",173027,4
"12",11,0.841,0.944,10,-7.691,0,0.0611,0.0222,1.64e-05,0.184,0.849,134.97,"audio_features","5armYOjuKosAcwf5Vhvp8x","spotify:track:5armYOjuKosAcwf5Vhvp8x","https://api.spotify.com/v1/tracks/5armYOjuKosAcwf5Vhvp8x","https://api.spotify.com/v1/audio-analysis/5armYOjuKosAcwf5Vhvp8x",211278,4
"13",12,0.632,0.631,5,-3.801,0,0.13,0.311,0,0.142,0.684,68.88,"audio_features","6WAhLCL1XchQzYjl15rnFp","spotify:track:6WAhLCL1XchQzYjl15rnFp","https://api.spotify.com/v1/tracks/6WAhLCL1XchQzYjl15rnFp","https://api.spotify.com/v1/audio-analysis/6WAhLCL1XchQzYjl15rnFp",268027,4
"14",13,0.726,0.679,1,-6.219,1,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02,"audio_features","1yTQ39my3MoNROlFw3RDNy","spotify:track:1yTQ39my3MoNROlFw3RDNy","https://api.spotify.com/v1/tracks/1yTQ39my3MoNROlFw3RDNy","https://api.spotify.com/v1/audio-analysis/1yTQ39my3MoNROlFw3RDNy",235973,4
"15",14,0.625,0.855,1,-5.157,1,0.113,0.345,1.35e-05,0.43,0.904,176.179,"audio_features","3ne8ipFCs7RUr2K6QoD6BQ","spotify:track:3ne8ipFCs7RUr2K6QoD6BQ","https://api.spotify.com/v1/tracks/3ne8ipFCs7RUr2K6QoD6BQ","https://api.spotify.com/v1/audio-analysis/3ne8ipFCs7RUr2K6QoD6BQ",217427,4
"16",15,0.557,0.74,6,-10.999,1,0.0879,0.0018,0.422,0.148,0.801,114.379,"audio_features","36rXHqN7D1ETFhyKXXKs4w","spotify:track:36rXHqN7D1ETFhyKXXKs4w","https://api.spotify.com/v1/tracks/36rXHqN7D1ETFhyKXXKs4w","https://api.spotify.com/v1/audio-analysis/36rXHqN7D1ETFhyKXXKs4w",243693,4
"17",16,0.886,0.78,10,-10.78,0,0.102,0.0145,2.96e-06,0.0453,0.6,124.778,"audio_features","7rL33IgIVe3Wd2eHHFnFQ7","spotify:track:7rL33IgIVe3Wd2eHHFnFQ7","https://api.spotify.com/v1/tracks/7rL33IgIVe3Wd2eHHFnFQ7","https://api.spotify.com/v1/audio-analysis/7rL33IgIVe3Wd2eHHFnFQ7",217143,4
"18",17,0.794,0.726,6,-11.84,0,0.104,0.00457,0.000167,0.0639,0.665,123.968,"audio_features","2iefx36GH8cC9WTmE2jCv7","spotify:track:2iefx36GH8cC9WTmE2jCv7","https://api.spotify.com/v1/tracks/2iefx36GH8cC9WTmE2jCv7","https://api.spotify.com/v1/audio-analysis/2iefx36GH8cC9WTmE2jCv7",337093,4
"19",18,0.825,0.836,10,-11.283,0,0.0929,0.00247,0.132,0.0781,0.736,123.946,"audio_features","23HiKu7VVhXqSNROxnl4O6","spotify:track:23HiKu7VVhXqSNROxnl4O6","https://api.spotify.com/v1/tracks/23HiKu7VVhXqSNROxnl4O6","https://api.spotify.com/v1/audio-analysis/23HiKu7VVhXqSNROxnl4O6",326987,4
"20",19,0.69,0.805,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,"audio_features","3L9RIFcNF9IDGPRE96EO7N","spotify:track:3L9RIFcNF9IDGPRE96EO7N","https://api.spotify.com/v1/tracks/3L9RIFcNF9IDGPRE96EO7N","https://api.spotify.com/v1/audio-analysis/3L9RIFcNF9IDGPRE96EO7N",264280,4
"21",20,0.639,0.869,7,-8.479,1,0.0311,0.00336,0.002,0.0576,0.562,133.033,"audio_features","0kUGhnNaBqZt7SRznTaAEq","spotify:track:0kUGhnNaBqZt7SRznTaAEq","https://api.spotify.com/v1/tracks/0kUGhnNaBqZt7SRznTaAEq","https://api.spotify.com/v1/audio-analysis/0kUGhnNaBqZt7SRznTaAEq",228013,4
"22",21,0.639,0.591,0,-10.552,1,0.0325,0.0554,0.0145,0.325,0.427,132.015,"audio_features","2jcYdv4mQQYCRaCrILHwBz","spotify:track:2jcYdv4mQQYCRaCrILHwBz","https://api.spotify.com/v1/tracks/2jcYdv4mQQYCRaCrILHwBz","https://api.spotify.com/v1/audio-analysis/2jcYdv4mQQYCRaCrILHwBz",195053,4
"23",22,0.71,0.98,0,-3.718,0,0.031,0.0275,0.00887,0.175,0.852,139.03,"audio_features","0zgg6kgJgYIRubTWFLn2Nl","spotify:track:0zgg6kgJgYIRubTWFLn2Nl","https://api.spotify.com/v1/tracks/0zgg6kgJgYIRubTWFLn2Nl","https://api.spotify.com/v1/audio-analysis/0zgg6kgJgYIRubTWFLn2Nl",215053,4
"24",23,0.893,0.853,0,-8.161,1,0.0455,0.24,3.41e-05,0.049,0.9,130.167,"audio_features","7aKuEiXzDtUqpDWBP517Qk","spotify:track:7aKuEiXzDtUqpDWBP517Qk","https://api.spotify.com/v1/tracks/7aKuEiXzDtUqpDWBP517Qk","https://api.spotify.com/v1/audio-analysis/7aKuEiXzDtUqpDWBP517Qk",304133,4
"25",24,0.871,0.66,11,-9.695,1,0.0786,0.0132,0.000242,0.08,0.483,130.786,"audio_features","1x6w4rm3zV10xOPLD9iZrQ","spotify:track:1x6w4rm3zV10xOPLD9iZrQ","https://api.spotify.com/v1/tracks/1x6w4rm3zV10xOPLD9iZrQ","https://api.spotify.com/v1/audio-analysis/1x6w4rm3zV10xOPLD9iZrQ",286027,4
"26",25,0.835,0.941,0,-6.532,1,0.0424,0.177,0.0825,0.0675,0.937,130.408,"audio_features","7fluDpl149TiiXXoQUHswu","spotify:track:7fluDpl149TiiXXoQUHswu","https://api.spotify.com/v1/tracks/7fluDpl149TiiXXoQUHswu","https://api.spotify.com/v1/audio-analysis/7fluDpl149TiiXXoQUHswu",246467,4
"27",26,0.88,0.964,7,-5.878,1,0.0598,0.0938,5.62e-06,0.0729,0.826,127.337,"audio_features","6xWbRO5GOFiEqwPsjyX6sg","spotify:track:6xWbRO5GOFiEqwPsjyX6sg","https://api.spotify.com/v1/tracks/6xWbRO5GOFiEqwPsjyX6sg","https://api.spotify.com/v1/audio-analysis/6xWbRO5GOFiEqwPsjyX6sg",262720,4
"28",27,0.818,0.959,6,-7.215,0,0.0581,0.0254,8.16e-06,0.0231,0.919,133.457,"audio_features","0LsbET3Vg2eVObPAb1Zu0D","spotify:track:0LsbET3Vg2eVObPAb1Zu0D","https://api.spotify.com/v1/tracks/0LsbET3Vg2eVObPAb1Zu0D","https://api.spotify.com/v1/audio-analysis/0LsbET3Vg2eVObPAb1Zu0D",262000,4
"29",28,0.918,0.806,11,-7.43,1,0.169,0.174,0,0.0564,0.965,148.581,"audio_features","3DRSpgSfeQlPVqPQ7YQiK3","spotify:track:3DRSpgSfeQlPVqPQ7YQiK3","https://api.spotify.com/v1/tracks/3DRSpgSfeQlPVqPQ7YQiK3","https://api.spotify.com/v1/audio-analysis/3DRSpgSfeQlPVqPQ7YQiK3",227227,4
"30",29,0.901,0.732,8,-12.316,1,0.0444,0.102,0.000794,0.0289,0.941,131.87,"audio_features","5gbzZ4E1q8kGhq9iGaiD2y","spotify:track:5gbzZ4E1q8kGhq9iGaiD2y","https://api.spotify.com/v1/tracks/5gbzZ4E1q8kGhq9iGaiD2y","https://api.spotify.com/v1/audio-analysis/5gbzZ4E1q8kGhq9iGaiD2y",289427,4
"31",30,0.93,0.726,11,-8.919,0,0.0561,0.0309,0.0103,0.0894,0.819,131.078,"audio_features","2lg8sMY8aLMB8kgyVUZmdM","spotify:track:2lg8sMY8aLMB8kgyVUZmdM","https://api.spotify.com/v1/tracks/2lg8sMY8aLMB8kgyVUZmdM","https://api.spotify.com/v1/audio-analysis/2lg8sMY8aLMB8kgyVUZmdM",242293,4
"32",31,0.908,0.696,1,-9.499,1,0.0655,0.0953,0,0.0395,0.872,133.545,"audio_features","6vPvOIFPhNGH8p4bhNjHHy","spotify:track:6vPvOIFPhNGH8p4bhNjHHy","https://api.spotify.com/v1/tracks/6vPvOIFPhNGH8p4bhNjHHy","https://api.spotify.com/v1/audio-analysis/6vPvOIFPhNGH8p4bhNjHHy",288107,4
"33",32,0.913,0.841,2,-8.984,1,0.0421,0.109,0.000151,0.0385,0.953,125.127,"audio_features","36KjljlMp38jI7T7bqWlpg","spotify:track:36KjljlMp38jI7T7bqWlpg","https://api.spotify.com/v1/tracks/36KjljlMp38jI7T7bqWlpg","https://api.spotify.com/v1/audio-analysis/36KjljlMp38jI7T7bqWlpg",251333,4
"34",33,0.737,0.774,7,-6.455,1,0.0342,0.0436,6.09e-05,0.087,0.902,120.013,"audio_features","63fbggTJ31JdKxwKtCNyZ5","spotify:track:63fbggTJ31JdKxwKtCNyZ5","https://api.spotify.com/v1/tracks/63fbggTJ31JdKxwKtCNyZ5","https://api.spotify.com/v1/audio-analysis/63fbggTJ31JdKxwKtCNyZ5",252787,4
"35",34,0.708,0.691,3,-10.279,1,0.129,0.458,0,0.0787,0.641,111.876,"audio_features","0UcoGDfyRvyd9xr0168ym9","spotify:track:0UcoGDfyRvyd9xr0168ym9","https://api.spotify.com/v1/tracks/0UcoGDfyRvyd9xr0168ym9","https://api.spotify.com/v1/audio-analysis/0UcoGDfyRvyd9xr0168ym9",316960,4
"36",35,0.862,0.808,8,-7.598,0,0.0565,0.218,0,0.349,0.814,115.288,"audio_features","2TdaIMnopPFjYqckoyEUAJ","spotify:track:2TdaIMnopPFjYqckoyEUAJ","https://api.spotify.com/v1/tracks/2TdaIMnopPFjYqckoyEUAJ","https://api.spotify.com/v1/audio-analysis/2TdaIMnopPFjYqckoyEUAJ",260533,4
"37",36,0.847,0.724,1,-7.267,1,0.052,0.0152,0.0125,0.113,0.691,102.106,"audio_features","2oZLIxCH4U7a5uc307IFLp","spotify:track:2oZLIxCH4U7a5uc307IFLp","https://api.spotify.com/v1/tracks/2oZLIxCH4U7a5uc307IFLp","https://api.spotify.com/v1/audio-analysis/2oZLIxCH4U7a5uc307IFLp",244773,4
"38",37,0.859,0.689,1,-8.264,1,0.0601,0.00623,0,0.0249,0.843,112.115,"audio_features","7dHhU7pb65fRSV6bA5Sfff","spotify:track:7dHhU7pb65fRSV6bA5Sfff","https://api.spotify.com/v1/tracks/7dHhU7pb65fRSV6bA5Sfff","https://api.spotify.com/v1/audio-analysis/7dHhU7pb65fRSV6bA5Sfff",228440,4
"39",38,0.845,0.664,8,-11.563,1,0.0914,0.00571,0.000147,0.0485,0.678,127.884,"audio_features","0Iv0yudBc3fKHRGZXFdZ11","spotify:track:0Iv0yudBc3fKHRGZXFdZ11","https://api.spotify.com/v1/tracks/0Iv0yudBc3fKHRGZXFdZ11","https://api.spotify.com/v1/audio-analysis/0Iv0yudBc3fKHRGZXFdZ11",253293,4
"40",39,0.868,0.618,10,-12.588,1,0.0743,0.416,1.35e-05,0.327,0.956,124.245,"audio_features","5jBMSbo3AZzsen4gCOKxKB","spotify:track:5jBMSbo3AZzsen4gCOKxKB","https://api.spotify.com/v1/tracks/5jBMSbo3AZzsen4gCOKxKB","https://api.spotify.com/v1/audio-analysis/5jBMSbo3AZzsen4gCOKxKB",289149,4
"41",40,0.752,0.898,5,-6.828,1,0.0572,0.339,0,0.261,0.91,150.201,"audio_features","2XESoQVXG9ssxyjxXSrmxo","spotify:track:2XESoQVXG9ssxyjxXSrmxo","https://api.spotify.com/v1/tracks/2XESoQVXG9ssxyjxXSrmxo","https://api.spotify.com/v1/audio-analysis/2XESoQVXG9ssxyjxXSrmxo",263253,4
"42",41,0.922,0.812,1,-5.906,1,0.0646,0.1,0,0.0789,0.95,94.029,"audio_features","4iBdtk8x0qi8kNFRLgIgcX","spotify:track:4iBdtk8x0qi8kNFRLgIgcX","https://api.spotify.com/v1/tracks/4iBdtk8x0qi8kNFRLgIgcX","https://api.spotify.com/v1/audio-analysis/4iBdtk8x0qi8kNFRLgIgcX",125413,4
"43",42,0.829,0.886,9,-5.937,1,0.105,0.0888,0,0.731,0.89,87.993,"audio_features","1O9y5YRGOBlEr0rSlB5mgb","spotify:track:1O9y5YRGOBlEr0rSlB5mgb","https://api.spotify.com/v1/tracks/1O9y5YRGOBlEr0rSlB5mgb","https://api.spotify.com/v1/audio-analysis/1O9y5YRGOBlEr0rSlB5mgb",240467,4
"44",43,0.706,0.972,9,-4.148,1,0.106,0.24,5.5e-06,0.16,0.87,114.983,"audio_features","1Yioe436ryeIRmiEzsrzVv","spotify:track:1Yioe436ryeIRmiEzsrzVv","https://api.spotify.com/v1/tracks/1Yioe436ryeIRmiEzsrzVv","https://api.spotify.com/v1/audio-analysis/1Yioe436ryeIRmiEzsrzVv",184533,4
"45",44,0.848,0.639,1,-8.147,1,0.252,0.0403,2.07e-05,0.122,0.701,98.17,"audio_features","0BVYZVB6ITPs5jojmJaNQT","spotify:track:0BVYZVB6ITPs5jojmJaNQT","https://api.spotify.com/v1/tracks/0BVYZVB6ITPs5jojmJaNQT","https://api.spotify.com/v1/audio-analysis/0BVYZVB6ITPs5jojmJaNQT",243627,4
"46",45,0.86,0.769,0,-5.087,1,0.0342,0.00396,0.000114,0.113,0.808,130.108,"audio_features","7DoBn08dqKS9MmtZiZChVD","spotify:track:7DoBn08dqKS9MmtZiZChVD","https://api.spotify.com/v1/tracks/7DoBn08dqKS9MmtZiZChVD","https://api.spotify.com/v1/audio-analysis/7DoBn08dqKS9MmtZiZChVD",317400,4
"47",46,0.746,0.849,4,-10.573,1,0.0989,0.00303,0.000526,0.0408,0.882,101.525,"audio_features","2iFF4kJxUTb16zuILzOL2s","spotify:track:2iFF4kJxUTb16zuILzOL2s","https://api.spotify.com/v1/tracks/2iFF4kJxUTb16zuILzOL2s","https://api.spotify.com/v1/audio-analysis/2iFF4kJxUTb16zuILzOL2s",158960,4
"48",47,0.74,0.913,6,-7.088,0,0.0957,0.000493,0.000672,0.28,0.543,102.72,"audio_features","3MQcMZgLbTJHe6YdwrIYx9","spotify:track:3MQcMZgLbTJHe6YdwrIYx9","https://api.spotify.com/v1/tracks/3MQcMZgLbTJHe6YdwrIYx9","https://api.spotify.com/v1/audio-analysis/3MQcMZgLbTJHe6YdwrIYx9",236360,4
"49",48,0.679,0.941,0,-4.988,1,0.0861,0.089,8.36e-06,0.0799,0.941,96.584,"audio_features","6aIOfv9A3FZtQjMjyWNiJJ","spotify:track:6aIOfv9A3FZtQjMjyWNiJJ","https://api.spotify.com/v1/tracks/6aIOfv9A3FZtQjMjyWNiJJ","https://api.spotify.com/v1/audio-analysis/6aIOfv9A3FZtQjMjyWNiJJ",265520,3
"50",49,0.827,0.971,7,-5.404,1,0.051,0.036,0,0.306,0.768,129.24,"audio_features","0rDwUdOThqjrPaBORqKpwY","spotify:track:0rDwUdOThqjrPaBORqKpwY","https://api.spotify.com/v1/tracks/0rDwUdOThqjrPaBORqKpwY","https://api.spotify.com/v1/audio-analysis/0rDwUdOThqjrPaBORqKpwY",216907,4
"51",50,0.751,0.961,1,-6.537,1,0.0399,0.131,0.758,0.0322,0.937,131.023,"audio_features","3rxs4C8FPu0DcuKVaZlUCu","spotify:track:3rxs4C8FPu0DcuKVaZlUCu","https://api.spotify.com/v1/tracks/3rxs4C8FPu0DcuKVaZlUCu","https://api.spotify.com/v1/audio-analysis/3rxs4C8FPu0DcuKVaZlUCu",219933,4
"52",51,0.837,0.985,7,-6.286,1,0.0596,0.0622,2.02e-05,0.163,0.88,134.967,"audio_features","3dg3ZrRjCVRXpesd8s9sdA","spotify:track:3dg3ZrRjCVRXpesd8s9sdA","https://api.spotify.com/v1/tracks/3dg3ZrRjCVRXpesd8s9sdA","https://api.spotify.com/v1/audio-analysis/3dg3ZrRjCVRXpesd8s9sdA",216840,4
"53",52,0.76,0.788,2,-5.608,0,0.0323,0.206,0.000312,0.0709,0.967,118.537,"audio_features","30fBk36yD9g0WiRXNS2McO","spotify:track:30fBk36yD9g0WiRXNS2McO","https://api.spotify.com/v1/tracks/30fBk36yD9g0WiRXNS2McO","https://api.spotify.com/v1/audio-analysis/30fBk36yD9g0WiRXNS2McO",202307,4
"54",53,0.898,0.859,1,-6.968,1,0.0346,0.0858,0.00271,0.0368,0.906,131.879,"audio_features","6tbwMRYSgnrx5B9TjfR2ag","spotify:track:6tbwMRYSgnrx5B9TjfR2ag","https://api.spotify.com/v1/tracks/6tbwMRYSgnrx5B9TjfR2ag","https://api.spotify.com/v1/audio-analysis/6tbwMRYSgnrx5B9TjfR2ag",286400,4
"55",54,0.848,0.787,8,-10.311,0,0.068,0.264,7.19e-05,0.304,0.943,99.881,"audio_features","0U03w3F1eWDHcF0NX2zkyG","spotify:track:0U03w3F1eWDHcF0NX2zkyG","https://api.spotify.com/v1/tracks/0U03w3F1eWDHcF0NX2zkyG","https://api.spotify.com/v1/audio-analysis/0U03w3F1eWDHcF0NX2zkyG",234093,4
"56",55,0.809,0.883,8,-2.965,1,0.0689,0.238,0.00234,0.0625,0.918,124.096,"audio_features","1YwPNemawMgGe6sF4U0FTE","spotify:track:1YwPNemawMgGe6sF4U0FTE","https://api.spotify.com/v1/tracks/1YwPNemawMgGe6sF4U0FTE","https://api.spotify.com/v1/audio-analysis/1YwPNemawMgGe6sF4U0FTE",266307,4
"57",56,0.794,0.908,9,-2.897,1,0.0579,0.402,0.000975,0.0478,0.866,128.923,"audio_features","2pPgF067E3mtYhA5paJfcI","spotify:track:2pPgF067E3mtYhA5paJfcI","https://api.spotify.com/v1/tracks/2pPgF067E3mtYhA5paJfcI","https://api.spotify.com/v1/audio-analysis/2pPgF067E3mtYhA5paJfcI",273053,4
"58",57,0.758,0.884,0,-2.793,1,0.0546,0.552,2.59e-05,0.0459,0.889,119.15,"audio_features","63016P9yyqY523dTSrsNZH","spotify:track:63016P9yyqY523dTSrsNZH","https://api.spotify.com/v1/tracks/63016P9yyqY523dTSrsNZH","https://api.spotify.com/v1/audio-analysis/63016P9yyqY523dTSrsNZH",259067,4
"59",58,0.641,0.63,8,-6.393,1,0.0521,0.0372,0,0.4,0.415,79.955,"audio_features","3u9fHuAtjMY1RW2mZfO4Cf","spotify:track:3u9fHuAtjMY1RW2mZfO4Cf","https://api.spotify.com/v1/tracks/3u9fHuAtjMY1RW2mZfO4Cf","https://api.spotify.com/v1/audio-analysis/3u9fHuAtjMY1RW2mZfO4Cf",241933,4
"60",59,0.801,0.947,11,-4.624,0,0.0387,0.0118,0.427,0.0248,0.968,138.489,"audio_features","2Ld2LehpgQNREMxl9LlIzm","spotify:track:2Ld2LehpgQNREMxl9LlIzm","https://api.spotify.com/v1/tracks/2Ld2LehpgQNREMxl9LlIzm","https://api.spotify.com/v1/audio-analysis/2Ld2LehpgQNREMxl9LlIzm",202583,4
"61",60,0.785,0.931,8,-4.813,1,0.0465,0.0148,0.637,0.0459,0.969,135.986,"audio_features","77j9HOrxUpWcjwra9jgvio","spotify:track:77j9HOrxUpWcjwra9jgvio","https://api.spotify.com/v1/tracks/77j9HOrxUpWcjwra9jgvio","https://api.spotify.com/v1/audio-analysis/77j9HOrxUpWcjwra9jgvio",222459,4
"62",61,0.67,0.778,5,-4.954,1,0.205,0.0263,0.83,0.0867,0.539,135.921,"audio_features","1tHmb96iRqWYHwjAFz1h4m","spotify:track:1tHmb96iRqWYHwjAFz1h4m","https://api.spotify.com/v1/tracks/1tHmb96iRqWYHwjAFz1h4m","https://api.spotify.com/v1/audio-analysis/1tHmb96iRqWYHwjAFz1h4m",244733,4
"63",62,0.825,0.986,11,-5.668,1,0.0611,0.0959,0,0.194,0.868,103.001,"audio_features","1HlWKsbuEuNgGYnEdcyZ2W","spotify:track:1HlWKsbuEuNgGYnEdcyZ2W","https://api.spotify.com/v1/tracks/1HlWKsbuEuNgGYnEdcyZ2W","https://api.spotify.com/v1/audio-analysis/1HlWKsbuEuNgGYnEdcyZ2W",197137,4
"64",63,0.789,0.957,6,-6.2,1,0.0649,0.000288,0.711,0.0396,0.892,136.006,"audio_features","4L54iRvfSVTa48NxYhHBIu","spotify:track:4L54iRvfSVTa48NxYhHBIu","https://api.spotify.com/v1/tracks/4L54iRvfSVTa48NxYhHBIu","https://api.spotify.com/v1/audio-analysis/4L54iRvfSVTa48NxYhHBIu",224283,4
"65",64,0.666,0.992,7,-6.714,1,0.255,0.0121,0.00422,0.362,0.072,152.623,"audio_features","7eWYXAP87TFfF7fn2LEL1b","spotify:track:7eWYXAP87TFfF7fn2LEL1b","https://api.spotify.com/v1/tracks/7eWYXAP87TFfF7fn2LEL1b","https://api.spotify.com/v1/audio-analysis/7eWYXAP87TFfF7fn2LEL1b",413880,4
"66",65,0.733,0.94,8,-5.191,0,0.037,0.14,0.744,0.263,0.96,97.965,"audio_features","41Ng6yrCYnNnmfgubGK24g","spotify:track:41Ng6yrCYnNnmfgubGK24g","https://api.spotify.com/v1/tracks/41Ng6yrCYnNnmfgubGK24g","https://api.spotify.com/v1/audio-analysis/41Ng6yrCYnNnmfgubGK24g",220373,4
"67",66,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,"audio_features","106X4facOVhIkDR3cLBCym","spotify:track:106X4facOVhIkDR3cLBCym","https://api.spotify.com/v1/tracks/106X4facOVhIkDR3cLBCym","https://api.spotify.com/v1/audio-analysis/106X4facOVhIkDR3cLBCym",307154,4
"68",67,0.58,0.89,6,-5.559,1,0.036,6.54e-05,0.000446,0.0518,0.909,124.971,"audio_features","4MyRUTclaBI8BMimqzxZPg","spotify:track:4MyRUTclaBI8BMimqzxZPg","https://api.spotify.com/v1/tracks/4MyRUTclaBI8BMimqzxZPg","https://api.spotify.com/v1/audio-analysis/4MyRUTclaBI8BMimqzxZPg",293732,4
"69",68,0.761,0.775,3,-7.495,0,0.0339,0.00698,0.000543,0.0512,0.966,123.017,"audio_features","3i0mGSCoLzEP8kFNHWOOq8","spotify:track:3i0mGSCoLzEP8kFNHWOOq8","https://api.spotify.com/v1/tracks/3i0mGSCoLzEP8kFNHWOOq8","https://api.spotify.com/v1/audio-analysis/3i0mGSCoLzEP8kFNHWOOq8",278000,4
"70",69,0.652,0.925,2,-4.794,1,0.0935,0.445,0,0.387,0.862,103.001,"audio_features","6TxffiQyLHm5rrkbCm7ZvO","spotify:track:6TxffiQyLHm5rrkbCm7ZvO","https://api.spotify.com/v1/tracks/6TxffiQyLHm5rrkbCm7ZvO","https://api.spotify.com/v1/audio-analysis/6TxffiQyLHm5rrkbCm7ZvO",171040,4
"71",70,0.761,0.81,7,-6.576,1,0.174,0.273,0,0.311,0.719,100.025,"audio_features","37DI80m1Zc1HhdIEl2Zh5v","spotify:track:37DI80m1Zc1HhdIEl2Zh5v","https://api.spotify.com/v1/tracks/37DI80m1Zc1HhdIEl2Zh5v","https://api.spotify.com/v1/audio-analysis/37DI80m1Zc1HhdIEl2Zh5v",182253,4
"72",71,0.669,0.785,0,-7.629,1,0.0459,0.434,0,0.271,0.952,137.386,"audio_features","0o8F132QQovqwY8ISec5uB","spotify:track:0o8F132QQovqwY8ISec5uB","https://api.spotify.com/v1/tracks/0o8F132QQovqwY8ISec5uB","https://api.spotify.com/v1/audio-analysis/0o8F132QQovqwY8ISec5uB",178373,4
