"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"77",76,0.377,0.638,4,-5.754,1,0.0545,0.213,7.97e-05,0.12,0.369,92.644,"audio_features","1SCXzqKZdif5b33POmzwI4","spotify:track:1SCXzqKZdif5b33POmzwI4","https://api.spotify.com/v1/tracks/1SCXzqKZdif5b33POmzwI4","https://api.spotify.com/v1/audio-analysis/1SCXzqKZdif5b33POmzwI4",219214,4
"78",77,0.589,0.528,11,-7.81,0,0.12,0.16,0.00112,0.354,0.483,164.92,"audio_features","34vCWXqZ0NkVJEiBlbJHoA","spotify:track:34vCWXqZ0NkVJEiBlbJHoA","https://api.spotify.com/v1/tracks/34vCWXqZ0NkVJEiBlbJHoA","https://api.spotify.com/v1/audio-analysis/34vCWXqZ0NkVJEiBlbJHoA",202973,3
"79",78,0.561,0.781,8,-6.588,1,0.052,0.193,0.0283,0.088,0.211,104.956,"audio_features","7aW115ZGsZcA0Y2HQxiUIU","spotify:track:7aW115ZGsZcA0Y2HQxiUIU","https://api.spotify.com/v1/tracks/7aW115ZGsZcA0Y2HQxiUIU","https://api.spotify.com/v1/audio-analysis/7aW115ZGsZcA0Y2HQxiUIU",169067,3
"80",79,0.666,0.542,8,-6.429,1,0.0392,0.27,0,0.0765,0.0771,120.134,"audio_features","3M0lSi5WW79CXQamgSBIjx","spotify:track:3M0lSi5WW79CXQamgSBIjx","https://api.spotify.com/v1/tracks/3M0lSi5WW79CXQamgSBIjx","https://api.spotify.com/v1/audio-analysis/3M0lSi5WW79CXQamgSBIjx",228787,4
"81",80,0.392,0.528,7,-8.643,1,0.0588,0.0284,0,0.639,0.278,75.409,"audio_features","0r5yWR85SeLQjywfeEvE0r","spotify:track:0r5yWR85SeLQjywfeEvE0r","https://api.spotify.com/v1/tracks/0r5yWR85SeLQjywfeEvE0r","https://api.spotify.com/v1/audio-analysis/0r5yWR85SeLQjywfeEvE0r",166000,4
"82",81,0.337,0.479,10,-8.735,0,0.136,0.336,0.00135,0.0727,0.223,61.828,"audio_features","7clKYc0HOXjHItwXVdkiKA","spotify:track:7clKYc0HOXjHItwXVdkiKA","https://api.spotify.com/v1/tracks/7clKYc0HOXjHItwXVdkiKA","https://api.spotify.com/v1/audio-analysis/7clKYc0HOXjHItwXVdkiKA",266481,4
"83",82,0.749,0.555,2,-9.627,1,0.0915,0.388,0.0372,0.109,0.479,108.112,"audio_features","5V8QKyt40AbgQXIhGwhT5f","spotify:track:5V8QKyt40AbgQXIhGwhT5f","https://api.spotify.com/v1/tracks/5V8QKyt40AbgQXIhGwhT5f","https://api.spotify.com/v1/audio-analysis/5V8QKyt40AbgQXIhGwhT5f",157778,4
"84",83,0.629,0.414,1,-5.782,1,0.0323,0.0068,7.78e-05,0.0807,0.417,81.941,"audio_features","7tySfDFfBiCjraLdoy6In5","spotify:track:7tySfDFfBiCjraLdoy6In5","https://api.spotify.com/v1/tracks/7tySfDFfBiCjraLdoy6In5","https://api.spotify.com/v1/audio-analysis/7tySfDFfBiCjraLdoy6In5",202760,3
"85",84,0.478,0.509,4,-9.252,1,0.2,0.564,0.00181,0.228,0.0599,143.7,"audio_features","4Yubb5GQW1aT9Zcb5ykOkh","spotify:track:4Yubb5GQW1aT9Zcb5ykOkh","https://api.spotify.com/v1/tracks/4Yubb5GQW1aT9Zcb5ykOkh","https://api.spotify.com/v1/audio-analysis/4Yubb5GQW1aT9Zcb5ykOkh",191688,4
"86",85,0.655,0.425,6,-5.683,0,0.0529,0.418,0.0747,0.346,0.0725,74.999,"audio_features","7t5MhyF0qJ7wZWwqPDznvx","spotify:track:7t5MhyF0qJ7wZWwqPDznvx","https://api.spotify.com/v1/tracks/7t5MhyF0qJ7wZWwqPDznvx","https://api.spotify.com/v1/audio-analysis/7t5MhyF0qJ7wZWwqPDznvx",196400,4
"87",86,0.728,0.794,11,-5.852,0,0.0257,0.000779,0.822,0.12,0.0911,112.017,"audio_features","1tiYiTDSrtOTVVg0cym5S1","spotify:track:1tiYiTDSrtOTVVg0cym5S1","https://api.spotify.com/v1/tracks/1tiYiTDSrtOTVVg0cym5S1","https://api.spotify.com/v1/audio-analysis/1tiYiTDSrtOTVVg0cym5S1",402952,4
"88",87,0.666,0.499,8,-10.012,1,0.0484,0.301,0.00513,0.123,0.451,139.009,"audio_features","0kVbqPkUBwEMcUmXw4ZuMX","spotify:track:0kVbqPkUBwEMcUmXw4ZuMX","https://api.spotify.com/v1/tracks/0kVbqPkUBwEMcUmXw4ZuMX","https://api.spotify.com/v1/audio-analysis/0kVbqPkUBwEMcUmXw4ZuMX",154105,4
"89",88,0.791,0.366,1,-8.337,1,0.0966,0.744,7.24e-06,0.106,0.335,124.878,"audio_features","5m0eMnsWwzgGsUxe1mhFYR","spotify:track:5m0eMnsWwzgGsUxe1mhFYR","https://api.spotify.com/v1/tracks/5m0eMnsWwzgGsUxe1mhFYR","https://api.spotify.com/v1/audio-analysis/5m0eMnsWwzgGsUxe1mhFYR",211373,4
"90",89,0.418,0.724,5,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,"audio_features","0PJIbOdMs3bd5AT8liULMQ","spotify:track:0PJIbOdMs3bd5AT8liULMQ","https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ","https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ",238320,5
"91",90,0.565,0.832,10,-5.732,0,0.114,0.0247,0,0.26,0.233,112.827,"audio_features","1zWMf9bVyhY5W3ZORbjNWt","spotify:track:1zWMf9bVyhY5W3ZORbjNWt","https://api.spotify.com/v1/tracks/1zWMf9bVyhY5W3ZORbjNWt","https://api.spotify.com/v1/audio-analysis/1zWMf9bVyhY5W3ZORbjNWt",192133,4
"92",91,0.532,0.65,0,-5.605,0,0.0359,0.0374,0,0.0923,0.189,106.888,"audio_features","51nagRIITUODE4hBxadytm","spotify:track:51nagRIITUODE4hBxadytm","https://api.spotify.com/v1/tracks/51nagRIITUODE4hBxadytm","https://api.spotify.com/v1/audio-analysis/51nagRIITUODE4hBxadytm",222240,4
"93",92,0.447,0.362,10,-6.34,1,0.0829,0.69,0.156,0.13,0.414,70.751,"audio_features","2C3v5PvRkyYZcGAH8Sao7E","spotify:track:2C3v5PvRkyYZcGAH8Sao7E","https://api.spotify.com/v1/tracks/2C3v5PvRkyYZcGAH8Sao7E","https://api.spotify.com/v1/audio-analysis/2C3v5PvRkyYZcGAH8Sao7E",121600,4
"94",93,0.716,0.438,6,-12.369,1,0.261,0.332,0,0.114,0.269,106.613,"audio_features","2bySWrm7uc1BewjJQrVHkq","spotify:track:2bySWrm7uc1BewjJQrVHkq","https://api.spotify.com/v1/tracks/2bySWrm7uc1BewjJQrVHkq","https://api.spotify.com/v1/audio-analysis/2bySWrm7uc1BewjJQrVHkq",252445,4
"95",94,0.367,0.631,11,-6.647,0,0.435,0.685,0,0.124,0.5,180.059,"audio_features","44aMB5yGZL7k4AmpMYectd","spotify:track:44aMB5yGZL7k4AmpMYectd","https://api.spotify.com/v1/tracks/44aMB5yGZL7k4AmpMYectd","https://api.spotify.com/v1/audio-analysis/44aMB5yGZL7k4AmpMYectd",145667,4
"96",95,0.614,0.475,7,-8.642,0,0.0362,0.395,1.06e-06,0.265,0.422,99.968,"audio_features","7iCeaYJSEdGWeFNTAEqUzJ","spotify:track:7iCeaYJSEdGWeFNTAEqUzJ","https://api.spotify.com/v1/tracks/7iCeaYJSEdGWeFNTAEqUzJ","https://api.spotify.com/v1/audio-analysis/7iCeaYJSEdGWeFNTAEqUzJ",212747,4
"97",96,0.471,0.577,5,-6.593,1,0.0359,0.031,4.05e-06,0.154,0.445,169.334,"audio_features","049YL0EGet7AfhyGboxvEo","spotify:track:049YL0EGet7AfhyGboxvEo","https://api.spotify.com/v1/tracks/049YL0EGet7AfhyGboxvEo","https://api.spotify.com/v1/audio-analysis/049YL0EGet7AfhyGboxvEo",152114,4
"98",97,0.746,0.322,8,-10.709,1,0.197,0.273,0.277,0.137,0.397,90.034,"audio_features","6KOMgSLV4q1kTPhOZsht9g","spotify:track:6KOMgSLV4q1kTPhOZsht9g","https://api.spotify.com/v1/tracks/6KOMgSLV4q1kTPhOZsht9g","https://api.spotify.com/v1/audio-analysis/6KOMgSLV4q1kTPhOZsht9g",166266,4
"99",98,0.342,0.311,7,-9.827,0,0.0314,0.801,0.0167,0.0881,0.107,109.695,"audio_features","0rw8Xu5mWxbQh5SChm4mWe","spotify:track:0rw8Xu5mWxbQh5SChm4mWe","https://api.spotify.com/v1/tracks/0rw8Xu5mWxbQh5SChm4mWe","https://api.spotify.com/v1/audio-analysis/0rw8Xu5mWxbQh5SChm4mWe",262575,4
"100",99,0.523,0.521,6,-4.746,1,0.159,0.607,0,0.107,0.661,133.953,"audio_features","3M5azWqeZbfoVkGXygatlb","spotify:track:3M5azWqeZbfoVkGXygatlb","https://api.spotify.com/v1/tracks/3M5azWqeZbfoVkGXygatlb","https://api.spotify.com/v1/audio-analysis/3M5azWqeZbfoVkGXygatlb",204317,3
"101",0,0.729,0.501,9,-6.081,0,0.0377,0.419,6.77e-05,0.567,0.227,116.952,"audio_features","6nzSsu3VwQTMMKpjTHopo7","spotify:track:6nzSsu3VwQTMMKpjTHopo7","https://api.spotify.com/v1/tracks/6nzSsu3VwQTMMKpjTHopo7","https://api.spotify.com/v1/audio-analysis/6nzSsu3VwQTMMKpjTHopo7",249920,4
"102",1,0.463,0.28,0,-13.15,1,0.384,0.268,1.75e-05,0.214,0.225,78.779,"audio_features","0UbFZyCXnIRj2ORQPOBmOC","spotify:track:0UbFZyCXnIRj2ORQPOBmOC","https://api.spotify.com/v1/tracks/0UbFZyCXnIRj2ORQPOBmOC","https://api.spotify.com/v1/audio-analysis/0UbFZyCXnIRj2ORQPOBmOC",229695,4
