"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"28",27,0.365,0.0668,1,-24.832,0,0.0557,0.994,0.938,0.101,0.119,145.824,"audio_features","4vbpZcq2I1Q52hkKQRMUwc","spotify:track:4vbpZcq2I1Q52hkKQRMUwc","https://api.spotify.com/v1/tracks/4vbpZcq2I1Q52hkKQRMUwc","https://api.spotify.com/v1/audio-analysis/4vbpZcq2I1Q52hkKQRMUwc",230347,3
"29",28,0.339,0.258,7,-16.209,1,0.0502,0.954,0.845,0.166,0.576,84.502,"audio_features","4VqJwvBkWj0rOsjaCHISbg","spotify:track:4VqJwvBkWj0rOsjaCHISbg","https://api.spotify.com/v1/tracks/4VqJwvBkWj0rOsjaCHISbg","https://api.spotify.com/v1/audio-analysis/4VqJwvBkWj0rOsjaCHISbg",135227,4
"30",29,0.409,0.477,1,-12.889,1,0.0403,0.824,0.881,0.294,0.426,119.976,"audio_features","7jpkvMVOGJRxQJ05S6ythX","spotify:track:7jpkvMVOGJRxQJ05S6ythX","https://api.spotify.com/v1/tracks/7jpkvMVOGJRxQJ05S6ythX","https://api.spotify.com/v1/audio-analysis/7jpkvMVOGJRxQJ05S6ythX",112065,3
"31",30,0.352,0.614,2,-13.668,1,0.0718,0.674,0.959,0.293,0.622,89.94,"audio_features","75qq402PdSlft39v6r6sZr","spotify:track:75qq402PdSlft39v6r6sZr","https://api.spotify.com/v1/tracks/75qq402PdSlft39v6r6sZr","https://api.spotify.com/v1/audio-analysis/75qq402PdSlft39v6r6sZr",116893,4
"32",31,0.33,0.159,7,-15.943,0,0.0486,0.83,0.4,0.145,0.33,143.229,"audio_features","3TkuMS1MdVmLN6IBd9qpOt","spotify:track:3TkuMS1MdVmLN6IBd9qpOt","https://api.spotify.com/v1/tracks/3TkuMS1MdVmLN6IBd9qpOt","https://api.spotify.com/v1/audio-analysis/3TkuMS1MdVmLN6IBd9qpOt",177613,4
"33",32,0.221,0.0706,7,-22.802,1,0.0482,0.951,0.838,0.119,0.17,77.253,"audio_features","1khJpOTTSUf1eVLaGGcL5J","spotify:track:1khJpOTTSUf1eVLaGGcL5J","https://api.spotify.com/v1/tracks/1khJpOTTSUf1eVLaGGcL5J","https://api.spotify.com/v1/audio-analysis/1khJpOTTSUf1eVLaGGcL5J",735860,4
"34",33,0.703,0.0862,1,-23.321,1,0.0408,0.935,0.826,0.103,0.17,113.846,"audio_features","5jutqUpFFQzQ7Q44YMvcc5","spotify:track:5jutqUpFFQzQ7Q44YMvcc5","https://api.spotify.com/v1/tracks/5jutqUpFFQzQ7Q44YMvcc5","https://api.spotify.com/v1/audio-analysis/5jutqUpFFQzQ7Q44YMvcc5",264707,4
"35",34,0.16,0.0738,3,-20.207,1,0.0406,0.862,0.866,0.0699,0.0399,81.498,"audio_features","7txUVET81s7FnrEXEVpXYt","spotify:track:7txUVET81s7FnrEXEVpXYt","https://api.spotify.com/v1/tracks/7txUVET81s7FnrEXEVpXYt","https://api.spotify.com/v1/audio-analysis/7txUVET81s7FnrEXEVpXYt",1007187,4
"36",35,0.406,0.226,7,-16.893,0,0.0344,0.963,0.852,0.107,0.211,104.347,"audio_features","6Yw51JnJAdPuVcHP7xrbWa","spotify:track:6Yw51JnJAdPuVcHP7xrbWa","https://api.spotify.com/v1/tracks/6Yw51JnJAdPuVcHP7xrbWa","https://api.spotify.com/v1/audio-analysis/6Yw51JnJAdPuVcHP7xrbWa",472425,4
"37",36,0.289,0.734,0,-8.562,1,0.0436,0.707,0.71,0.112,0.726,181.933,"audio_features","0MJOU3ps2vhFaIvkDqjwVE","spotify:track:0MJOU3ps2vhFaIvkDqjwVE","https://api.spotify.com/v1/tracks/0MJOU3ps2vhFaIvkDqjwVE","https://api.spotify.com/v1/audio-analysis/0MJOU3ps2vhFaIvkDqjwVE",139893,4
"38",37,0.512,0.0181,4,-30.054,1,0.0562,0.881,5.59e-05,0.288,0.252,137.916,"audio_features","1a7cObFXjEdPIxr56veq8F","spotify:track:1a7cObFXjEdPIxr56veq8F","https://api.spotify.com/v1/tracks/1a7cObFXjEdPIxr56veq8F","https://api.spotify.com/v1/audio-analysis/1a7cObFXjEdPIxr56veq8F",86360,4
"39",38,0.47,0.237,9,-14.487,0,0.0335,0.971,0.507,0.255,0.395,83.318,"audio_features","4QVvs3p2RO35Qm1Lk7XanO","spotify:track:4QVvs3p2RO35Qm1Lk7XanO","https://api.spotify.com/v1/tracks/4QVvs3p2RO35Qm1Lk7XanO","https://api.spotify.com/v1/audio-analysis/4QVvs3p2RO35Qm1Lk7XanO",84267,4
"40",39,0.162,0.102,2,-23.315,0,0.036,0.932,0.9,0.17,0.0445,131.626,"audio_features","69RoAhDqFOiQb2pQvb24Ii","spotify:track:69RoAhDqFOiQb2pQvb24Ii","https://api.spotify.com/v1/tracks/69RoAhDqFOiQb2pQvb24Ii","https://api.spotify.com/v1/audio-analysis/69RoAhDqFOiQb2pQvb24Ii",169667,3
"41",40,0.425,0.353,7,-9.854,1,0.0399,0.924,0.719,0.207,0.792,82.272,"audio_features","1Dx37AtzqYUu31zrr57Hoo","spotify:track:1Dx37AtzqYUu31zrr57Hoo","https://api.spotify.com/v1/tracks/1Dx37AtzqYUu31zrr57Hoo","https://api.spotify.com/v1/audio-analysis/1Dx37AtzqYUu31zrr57Hoo",401798,4
"42",41,0.144,0.0927,10,-22.357,1,0.041,0.887,0.977,0.0568,0.422,76.211,"audio_features","6hU1txDZtbHJhx7oE0LVxu","spotify:track:6hU1txDZtbHJhx7oE0LVxu","https://api.spotify.com/v1/tracks/6hU1txDZtbHJhx7oE0LVxu","https://api.spotify.com/v1/audio-analysis/6hU1txDZtbHJhx7oE0LVxu",235733,4
"43",42,0.323,0.53,2,-6.004,1,0.0375,0.756,0.629,0.092,0.329,118.904,"audio_features","4f6cwL9kjBgYlHHM0jOHoC","spotify:track:4f6cwL9kjBgYlHHM0jOHoC","https://api.spotify.com/v1/tracks/4f6cwL9kjBgYlHHM0jOHoC","https://api.spotify.com/v1/audio-analysis/4f6cwL9kjBgYlHHM0jOHoC",386707,4
"44",43,0.231,0.122,8,-21.58,1,0.0433,0.978,0.00122,0.387,0.0373,113.88,"audio_features","6HUs54yOLMy9yzP4obCO2M","spotify:track:6HUs54yOLMy9yzP4obCO2M","https://api.spotify.com/v1/tracks/6HUs54yOLMy9yzP4obCO2M","https://api.spotify.com/v1/audio-analysis/6HUs54yOLMy9yzP4obCO2M",135307,3
"45",44,0.572,0.5,9,-11.663,1,0.038,0.803,0.831,0.114,0.381,106.508,"audio_features","3FzzOxC9hVcB0wleCZDXVZ","spotify:track:3FzzOxC9hVcB0wleCZDXVZ","https://api.spotify.com/v1/tracks/3FzzOxC9hVcB0wleCZDXVZ","https://api.spotify.com/v1/audio-analysis/3FzzOxC9hVcB0wleCZDXVZ",154707,4
"46",45,0.0615,0.064,0,-25.954,0,0.0454,0.783,0.911,0.36,0.0347,58.748,"audio_features","40H1lAqW9Fck7KZrmXlovD","spotify:track:40H1lAqW9Fck7KZrmXlovD","https://api.spotify.com/v1/tracks/40H1lAqW9Fck7KZrmXlovD","https://api.spotify.com/v1/audio-analysis/40H1lAqW9Fck7KZrmXlovD",497400,3
"47",46,0.286,0.124,1,-18.313,1,0.0423,0.983,0.0272,0.0833,0.04,107.587,"audio_features","3etVoLM4iu0enJNUYrBsbD","spotify:track:3etVoLM4iu0enJNUYrBsbD","https://api.spotify.com/v1/tracks/3etVoLM4iu0enJNUYrBsbD","https://api.spotify.com/v1/audio-analysis/3etVoLM4iu0enJNUYrBsbD",292432,3
"48",47,0.48,0.281,7,-13.546,1,0.0377,0.762,0.000157,0.181,0.77,84.853,"audio_features","2mrDNonic5JVXrS1phrMkT","spotify:track:2mrDNonic5JVXrS1phrMkT","https://api.spotify.com/v1/tracks/2mrDNonic5JVXrS1phrMkT","https://api.spotify.com/v1/audio-analysis/2mrDNonic5JVXrS1phrMkT",144880,4
"49",48,0.182,0.158,2,-14.565,1,0.0391,0.979,0.888,0.0877,0.0873,181.106,"audio_features","11fOY6CKHhVMUTm13t2zC5","spotify:track:11fOY6CKHhVMUTm13t2zC5","https://api.spotify.com/v1/tracks/11fOY6CKHhVMUTm13t2zC5","https://api.spotify.com/v1/audio-analysis/11fOY6CKHhVMUTm13t2zC5",425640,3
"50",49,0.515,0.251,6,-14.27,1,0.043,0.814,0.684,0.074,0.928,131.11,"audio_features","2Bpc1aKpwhtimYSekWm71p","spotify:track:2Bpc1aKpwhtimYSekWm71p","https://api.spotify.com/v1/tracks/2Bpc1aKpwhtimYSekWm71p","https://api.spotify.com/v1/audio-analysis/2Bpc1aKpwhtimYSekWm71p",92593,3
"51",50,0.278,0.273,0,-18.535,1,0.0529,0.435,0.912,0.0387,0.208,142.737,"audio_features","3KtsRijwp8KunCRYlOdWEi","spotify:track:3KtsRijwp8KunCRYlOdWEi","https://api.spotify.com/v1/tracks/3KtsRijwp8KunCRYlOdWEi","https://api.spotify.com/v1/audio-analysis/3KtsRijwp8KunCRYlOdWEi",934067,3
"52",51,0.307,0.177,0,-18.838,0,0.0332,0.984,0.919,0.091,0.348,103.878,"audio_features","7H31EDn7KsAbZ74jRGZc3N","spotify:track:7H31EDn7KsAbZ74jRGZc3N","https://api.spotify.com/v1/tracks/7H31EDn7KsAbZ74jRGZc3N","https://api.spotify.com/v1/audio-analysis/7H31EDn7KsAbZ74jRGZc3N",198360,4
"53",52,0.29,0.0544,11,-21.078,0,0.0439,0.924,0.913,0.178,0.0479,80.112,"audio_features","03oOlQkwJ3lmBNfNUWSSsR","spotify:track:03oOlQkwJ3lmBNfNUWSSsR","https://api.spotify.com/v1/tracks/03oOlQkwJ3lmBNfNUWSSsR","https://api.spotify.com/v1/audio-analysis/03oOlQkwJ3lmBNfNUWSSsR",642013,4
"54",53,0.307,0.254,8,-16.868,1,0.0355,0.979,0.87,0.141,0.398,82.759,"audio_features","1j8HATLAFkTm5bTkEFkGAq","spotify:track:1j8HATLAFkTm5bTkEFkGAq","https://api.spotify.com/v1/tracks/1j8HATLAFkTm5bTkEFkGAq","https://api.spotify.com/v1/audio-analysis/1j8HATLAFkTm5bTkEFkGAq",398027,4
"55",54,0.163,0.245,0,-14.819,1,0.0322,0.391,0.728,0.107,0.0372,81.52,"audio_features","4BkaO57Zh4Ra5aMIwrzAeT","spotify:track:4BkaO57Zh4Ra5aMIwrzAeT","https://api.spotify.com/v1/tracks/4BkaO57Zh4Ra5aMIwrzAeT","https://api.spotify.com/v1/audio-analysis/4BkaO57Zh4Ra5aMIwrzAeT",106853,4
"56",55,0.517,0.179,11,-19.973,0,0.0576,0.954,0.69,0.0759,0.762,123.328,"audio_features","2uqOLXzrs4T1ZqjLJYbjyy","spotify:track:2uqOLXzrs4T1ZqjLJYbjyy","https://api.spotify.com/v1/tracks/2uqOLXzrs4T1ZqjLJYbjyy","https://api.spotify.com/v1/audio-analysis/2uqOLXzrs4T1ZqjLJYbjyy",274987,4
"57",56,0.239,0.061,2,-21.473,1,0.0361,0.968,0.843,0.0858,0.0742,91.869,"audio_features","5fDbf1ByeKT08mNhzhyQ4l","spotify:track:5fDbf1ByeKT08mNhzhyQ4l","https://api.spotify.com/v1/tracks/5fDbf1ByeKT08mNhzhyQ4l","https://api.spotify.com/v1/audio-analysis/5fDbf1ByeKT08mNhzhyQ4l",441998,3
"58",57,0.536,0.0636,4,-21.297,0,0.031,0.936,0.907,0.0971,0.071,107.971,"audio_features","7qc43Q2FUIH3VzGuV8Ggxm","spotify:track:7qc43Q2FUIH3VzGuV8Ggxm","https://api.spotify.com/v1/tracks/7qc43Q2FUIH3VzGuV8Ggxm","https://api.spotify.com/v1/audio-analysis/7qc43Q2FUIH3VzGuV8Ggxm",117862,4
"59",58,0.245,0.247,2,-19.534,0,0.0498,0.863,0.698,0.366,0.107,73.114,"audio_features","67F2FBLJL9Wn09qvPe6XVa","spotify:track:67F2FBLJL9Wn09qvPe6XVa","https://api.spotify.com/v1/tracks/67F2FBLJL9Wn09qvPe6XVa","https://api.spotify.com/v1/audio-analysis/67F2FBLJL9Wn09qvPe6XVa",770520,4
"60",59,0.455,0.0254,3,-26.282,1,0.0442,0.99,0.914,0.126,0.104,131.983,"audio_features","2FRnxuLDZ4vSdvER2Xzrv2","spotify:track:2FRnxuLDZ4vSdvER2Xzrv2","https://api.spotify.com/v1/tracks/2FRnxuLDZ4vSdvER2Xzrv2","https://api.spotify.com/v1/audio-analysis/2FRnxuLDZ4vSdvER2Xzrv2",304267,4
"61",60,0.309,0.00197,1,-40.688,0,0.0438,0.995,0.942,0.0864,0.0582,70.688,"audio_features","4SoOaPAHOmlmiKTTHPykWg","spotify:track:4SoOaPAHOmlmiKTTHPykWg","https://api.spotify.com/v1/tracks/4SoOaPAHOmlmiKTTHPykWg","https://api.spotify.com/v1/audio-analysis/4SoOaPAHOmlmiKTTHPykWg",377467,3
"62",61,0.104,0.138,4,-19.124,0,0.0403,0.913,0.905,0.091,0.0393,174.245,"audio_features","3YfWrvkMfZiYfuibe4Nqjb","spotify:track:3YfWrvkMfZiYfuibe4Nqjb","https://api.spotify.com/v1/tracks/3YfWrvkMfZiYfuibe4Nqjb","https://api.spotify.com/v1/audio-analysis/3YfWrvkMfZiYfuibe4Nqjb",194267,3
"63",62,0.619,0.434,9,-14.562,1,0.0334,0.837,0.932,0.118,0.784,112.329,"audio_features","6Gl87TUiUHYS5QfoKQR4y9","spotify:track:6Gl87TUiUHYS5QfoKQR4y9","https://api.spotify.com/v1/tracks/6Gl87TUiUHYS5QfoKQR4y9","https://api.spotify.com/v1/audio-analysis/6Gl87TUiUHYS5QfoKQR4y9",172507,4
"64",63,0.291,0.0648,10,-22.707,1,0.0342,0.94,0.93,0.345,0.347,111.826,"audio_features","56YstNT2fL3XXFbMLWYVX8","spotify:track:56YstNT2fL3XXFbMLWYVX8","https://api.spotify.com/v1/tracks/56YstNT2fL3XXFbMLWYVX8","https://api.spotify.com/v1/audio-analysis/56YstNT2fL3XXFbMLWYVX8",351627,4
"65",64,0.489,0.192,4,-21.91,0,0.0541,0.951,0.838,0.207,0.512,149.614,"audio_features","02eF7Hxc9IMgb4bhwKGba3","spotify:track:02eF7Hxc9IMgb4bhwKGba3","https://api.spotify.com/v1/tracks/02eF7Hxc9IMgb4bhwKGba3","https://api.spotify.com/v1/audio-analysis/02eF7Hxc9IMgb4bhwKGba3",146000,4
"66",65,0.293,0.25,0,-16.766,0,0.0452,0.884,0.907,0.243,0.158,87.682,"audio_features","0ZN01wuIdn4iT8VBggkOMm","spotify:track:0ZN01wuIdn4iT8VBggkOMm","https://api.spotify.com/v1/tracks/0ZN01wuIdn4iT8VBggkOMm","https://api.spotify.com/v1/audio-analysis/0ZN01wuIdn4iT8VBggkOMm",485293,4
"67",66,0.609,0.00656,2,-25.81,1,0.0443,0.945,8.3e-05,0.252,0.476,123.27,"audio_features","2N6LjNWEItoLauajBdRyv1","spotify:track:2N6LjNWEItoLauajBdRyv1","https://api.spotify.com/v1/tracks/2N6LjNWEItoLauajBdRyv1","https://api.spotify.com/v1/audio-analysis/2N6LjNWEItoLauajBdRyv1",129333,4
"68",67,0.328,0.205,11,-11.611,1,0.0312,0.972,0.921,0.185,0.102,81.296,"audio_features","2ltHXdhe9zm4Fzu6xQ9us1","spotify:track:2ltHXdhe9zm4Fzu6xQ9us1","https://api.spotify.com/v1/tracks/2ltHXdhe9zm4Fzu6xQ9us1","https://api.spotify.com/v1/audio-analysis/2ltHXdhe9zm4Fzu6xQ9us1",343573,3
"69",68,0.618,0.475,7,-11.556,1,0.0797,0.387,0.875,0.0735,0.776,162.952,"audio_features","4pJAy22ChqDy5Rh1J1sqP6","spotify:track:4pJAy22ChqDy5Rh1J1sqP6","https://api.spotify.com/v1/tracks/4pJAy22ChqDy5Rh1J1sqP6","https://api.spotify.com/v1/audio-analysis/4pJAy22ChqDy5Rh1J1sqP6",175057,4
"70",69,0.487,0.0688,2,-26.277,1,0.0475,0.987,0.94,0.116,0.381,122.739,"audio_features","6Uw758F82Qodh7oZ3eBDNN","spotify:track:6Uw758F82Qodh7oZ3eBDNN","https://api.spotify.com/v1/tracks/6Uw758F82Qodh7oZ3eBDNN","https://api.spotify.com/v1/audio-analysis/6Uw758F82Qodh7oZ3eBDNN",160000,4
"71",70,0.442,0.216,7,-17.569,1,0.0555,0.926,0.944,0.144,0.574,118.779,"audio_features","5zhuWncJsBKrQ1HhmAKNAg","spotify:track:5zhuWncJsBKrQ1HhmAKNAg","https://api.spotify.com/v1/tracks/5zhuWncJsBKrQ1HhmAKNAg","https://api.spotify.com/v1/audio-analysis/5zhuWncJsBKrQ1HhmAKNAg",144733,4
"72",71,0.337,0.409,9,-9.534,0,0.0606,0.892,0.285,0.148,0.41,58.954,"audio_features","1pRRhmpC3pqLaeJ6zAShqR","spotify:track:1pRRhmpC3pqLaeJ6zAShqR","https://api.spotify.com/v1/tracks/1pRRhmpC3pqLaeJ6zAShqR","https://api.spotify.com/v1/audio-analysis/1pRRhmpC3pqLaeJ6zAShqR",309703,4
"73",72,0.148,0.0343,2,-18.304,1,0.045,0.93,0.932,0.366,0.036,138.637,"audio_features","018SreAptwryDqdpXvk4Vm","spotify:track:018SreAptwryDqdpXvk4Vm","https://api.spotify.com/v1/tracks/018SreAptwryDqdpXvk4Vm","https://api.spotify.com/v1/audio-analysis/018SreAptwryDqdpXvk4Vm",205200,4
