"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"26",25,0.709,0.889,10,-4.31,1,0.0309,0.167,6.53e-06,0.0413,0.967,102.949,"audio_features","0HBU6FVLPLj01BCS7Jw3jl","spotify:track:0HBU6FVLPLj01BCS7Jw3jl","https://api.spotify.com/v1/tracks/0HBU6FVLPLj01BCS7Jw3jl","https://api.spotify.com/v1/audio-analysis/0HBU6FVLPLj01BCS7Jw3jl",150558,4
"27",26,0.497,0.629,9,-6.628,1,0.0607,0.348,0,0.0736,0.626,86.246,"audio_features","558S2P5A4Ku4bnXheLaXeG","spotify:track:558S2P5A4Ku4bnXheLaXeG","https://api.spotify.com/v1/tracks/558S2P5A4Ku4bnXheLaXeG","https://api.spotify.com/v1/audio-analysis/558S2P5A4Ku4bnXheLaXeG",224353,4
"28",27,0.707,0.707,9,-7.15,1,0.038,0.252,0.000107,0.19,0.854,86.232,"audio_features","69Z2hUoeaxVx3Hxf8unmks","spotify:track:69Z2hUoeaxVx3Hxf8unmks","https://api.spotify.com/v1/tracks/69Z2hUoeaxVx3Hxf8unmks","https://api.spotify.com/v1/audio-analysis/69Z2hUoeaxVx3Hxf8unmks",212754,4
"29",28,0.646,0.81,5,-3.339,0,0.0576,0.437,3.36e-06,0.269,0.966,96.916,"audio_features","2hVciOpMaH3ZkXHUjn4mS6","spotify:track:2hVciOpMaH3ZkXHUjn4mS6","https://api.spotify.com/v1/tracks/2hVciOpMaH3ZkXHUjn4mS6","https://api.spotify.com/v1/audio-analysis/2hVciOpMaH3ZkXHUjn4mS6",202707,4
"30",29,0.706,0.81,5,-4.457,1,0.0284,0.144,2.43e-06,0.1,0.912,96.049,"audio_features","4BlBM2PWJwZRQvv9NFAi6J","spotify:track:4BlBM2PWJwZRQvv9NFAi6J","https://api.spotify.com/v1/tracks/4BlBM2PWJwZRQvv9NFAi6J","https://api.spotify.com/v1/audio-analysis/4BlBM2PWJwZRQvv9NFAi6J",201480,4
"31",30,0.691,0.841,2,-3.972,0,0.0345,0.284,0,0.337,0.884,96.142,"audio_features","7pjT3FdCLyYeEcejePR0pD","spotify:track:7pjT3FdCLyYeEcejePR0pD","https://api.spotify.com/v1/tracks/7pjT3FdCLyYeEcejePR0pD","https://api.spotify.com/v1/audio-analysis/7pjT3FdCLyYeEcejePR0pD",180453,4
"32",31,0.726,0.804,11,-4.451,0,0.0356,0.259,0,0.303,0.728,96.009,"audio_features","24owWA8qsfMplgAhFn8u2p","spotify:track:24owWA8qsfMplgAhFn8u2p","https://api.spotify.com/v1/tracks/24owWA8qsfMplgAhFn8u2p","https://api.spotify.com/v1/audio-analysis/24owWA8qsfMplgAhFn8u2p",194240,4
"33",32,0.767,0.711,5,-6.219,1,0.0466,0.107,2.06e-05,0.14,0.97,139.927,"audio_features","2yEbq1d68QtkwkGFfDpMbr","spotify:track:2yEbq1d68QtkwkGFfDpMbr","https://api.spotify.com/v1/tracks/2yEbq1d68QtkwkGFfDpMbr","https://api.spotify.com/v1/audio-analysis/2yEbq1d68QtkwkGFfDpMbr",246920,4
"34",33,0.766,0.671,0,-5.243,1,0.036,0.113,2.07e-05,0.144,0.81,142.008,"audio_features","6Rep9hpbqO58r9bQ6s1x6s","spotify:track:6Rep9hpbqO58r9bQ6s1x6s","https://api.spotify.com/v1/tracks/6Rep9hpbqO58r9bQ6s1x6s","https://api.spotify.com/v1/audio-analysis/6Rep9hpbqO58r9bQ6s1x6s",172617,4
"35",34,0.668,0.761,2,-4.858,1,0.0293,0.0283,1.25e-05,0.271,0.818,134.885,"audio_features","47RUf0LkPA4jHmsUamERAt","spotify:track:47RUf0LkPA4jHmsUamERAt","https://api.spotify.com/v1/tracks/47RUf0LkPA4jHmsUamERAt","https://api.spotify.com/v1/audio-analysis/47RUf0LkPA4jHmsUamERAt",315559,4
"36",35,0.682,0.74,2,-4.859,1,0.038,0.0774,0,0.103,0.762,139.897,"audio_features","64eTwWdoHFbSbrhit2NHzW","spotify:track:64eTwWdoHFbSbrhit2NHzW","https://api.spotify.com/v1/tracks/64eTwWdoHFbSbrhit2NHzW","https://api.spotify.com/v1/audio-analysis/64eTwWdoHFbSbrhit2NHzW",184506,4
"37",36,0.691,0.862,7,-5.74,1,0.0559,0.127,0,0.0696,0.871,152.145,"audio_features","7p3O5vfTkEI67Y7UsC6VHI","spotify:track:7p3O5vfTkEI67Y7UsC6VHI","https://api.spotify.com/v1/tracks/7p3O5vfTkEI67Y7UsC6VHI","https://api.spotify.com/v1/audio-analysis/7p3O5vfTkEI67Y7UsC6VHI",182973,4
"38",37,0.75,0.831,9,-4.878,1,0.035,0.0412,0,0.0805,0.961,135.065,"audio_features","1SZdPJUUttjDVeaa5bgsnj","spotify:track:1SZdPJUUttjDVeaa5bgsnj","https://api.spotify.com/v1/tracks/1SZdPJUUttjDVeaa5bgsnj","https://api.spotify.com/v1/audio-analysis/1SZdPJUUttjDVeaa5bgsnj",170107,4
"39",38,0.797,0.79,11,-9.129,0,0.0315,0.148,1.71e-06,0.125,0.958,110.281,"audio_features","24mXt0wbrcsVcDiaG4J2fH","spotify:track:24mXt0wbrcsVcDiaG4J2fH","https://api.spotify.com/v1/tracks/24mXt0wbrcsVcDiaG4J2fH","https://api.spotify.com/v1/audio-analysis/24mXt0wbrcsVcDiaG4J2fH",226173,4
"40",39,0.775,0.725,7,-9.037,1,0.0526,0.128,0.000387,0.0915,0.736,105.111,"audio_features","25oxYDKdPbYySPeASLRLEa","spotify:track:25oxYDKdPbYySPeASLRLEa","https://api.spotify.com/v1/tracks/25oxYDKdPbYySPeASLRLEa","https://api.spotify.com/v1/audio-analysis/25oxYDKdPbYySPeASLRLEa",158360,4
"41",40,0.781,0.872,9,-5.199,0,0.0372,0.533,0.000135,0.137,0.77,95.085,"audio_features","7mFgHdrqwPUJ2lxyr8pGJd","spotify:track:7mFgHdrqwPUJ2lxyr8pGJd","https://api.spotify.com/v1/tracks/7mFgHdrqwPUJ2lxyr8pGJd","https://api.spotify.com/v1/audio-analysis/7mFgHdrqwPUJ2lxyr8pGJd",228600,4
"42",41,0.553,0.785,3,-7.251,1,0.0321,0.048,0,0.297,0.761,98.147,"audio_features","1ksna7ji7FVlKDpq6FUHSE","spotify:track:1ksna7ji7FVlKDpq6FUHSE","https://api.spotify.com/v1/tracks/1ksna7ji7FVlKDpq6FUHSE","https://api.spotify.com/v1/audio-analysis/1ksna7ji7FVlKDpq6FUHSE",190760,4
"43",42,0.674,0.783,0,-7.379,0,0.0364,0.087,0,0.0986,0.797,98.108,"audio_features","4z6kdL1fD52SlRKNKZA1iX","spotify:track:4z6kdL1fD52SlRKNKZA1iX","https://api.spotify.com/v1/tracks/4z6kdL1fD52SlRKNKZA1iX","https://api.spotify.com/v1/audio-analysis/4z6kdL1fD52SlRKNKZA1iX",195587,4
"44",43,0.766,0.799,11,-6.703,0,0.0495,0.407,0,0.0612,0.915,104.993,"audio_features","6nwIqQv2JXDahVTXZitzXQ","spotify:track:6nwIqQv2JXDahVTXZitzXQ","https://api.spotify.com/v1/tracks/6nwIqQv2JXDahVTXZitzXQ","https://api.spotify.com/v1/audio-analysis/6nwIqQv2JXDahVTXZitzXQ",174890,4
"45",44,0.859,0.623,7,-11.091,1,0.0565,0.439,1.58e-05,0.0885,0.919,107.899,"audio_features","0it93lbZShb5WnjKALhMdY","spotify:track:0it93lbZShb5WnjKALhMdY","https://api.spotify.com/v1/tracks/0it93lbZShb5WnjKALhMdY","https://api.spotify.com/v1/audio-analysis/0it93lbZShb5WnjKALhMdY",169378,4
"46",45,0.835,0.691,7,-10.213,0,0.046,0.341,2.34e-05,0.157,0.931,107.85,"audio_features","5lIWfnNZSSm4BA5xggmwVY","spotify:track:5lIWfnNZSSm4BA5xggmwVY","https://api.spotify.com/v1/tracks/5lIWfnNZSSm4BA5xggmwVY","https://api.spotify.com/v1/audio-analysis/5lIWfnNZSSm4BA5xggmwVY",224960,4
"47",46,0.711,0.766,1,-4.976,1,0.0442,0.28,0,0.0687,0.777,91.783,"audio_features","2p34HFPU10LkEekwkUKMzS","spotify:track:2p34HFPU10LkEekwkUKMzS","https://api.spotify.com/v1/tracks/2p34HFPU10LkEekwkUKMzS","https://api.spotify.com/v1/audio-analysis/2p34HFPU10LkEekwkUKMzS",214800,4
"48",47,0.705,0.769,0,-3.409,1,0.0349,0.353,0,0.243,0.916,95.984,"audio_features","4vkG4TEwrAhCwclD7GXF1K","spotify:track:4vkG4TEwrAhCwclD7GXF1K","https://api.spotify.com/v1/tracks/4vkG4TEwrAhCwclD7GXF1K","https://api.spotify.com/v1/audio-analysis/4vkG4TEwrAhCwclD7GXF1K",210840,4
"49",48,0.771,0.589,9,-6.261,1,0.0278,0.118,0,0.168,0.932,105.025,"audio_features","41BuYNd5IMSmDV7m6aNb8J","spotify:track:41BuYNd5IMSmDV7m6aNb8J","https://api.spotify.com/v1/tracks/41BuYNd5IMSmDV7m6aNb8J","https://api.spotify.com/v1/audio-analysis/41BuYNd5IMSmDV7m6aNb8J",181255,4
"50",49,0.654,0.682,9,-6.539,0,0.031,0.156,0,0.0713,0.967,136.437,"audio_features","5qO03VRi0VQ3TVVGSE0QwJ","spotify:track:5qO03VRi0VQ3TVVGSE0QwJ","https://api.spotify.com/v1/tracks/5qO03VRi0VQ3TVVGSE0QwJ","https://api.spotify.com/v1/audio-analysis/5qO03VRi0VQ3TVVGSE0QwJ",209006,4
"51",50,0.729,0.651,10,-5.962,0,0.0428,0.234,0,0.0888,0.95,95.992,"audio_features","2ITePMEKaSYFFoD9Lc3z4f","spotify:track:2ITePMEKaSYFFoD9Lc3z4f","https://api.spotify.com/v1/tracks/2ITePMEKaSYFFoD9Lc3z4f","https://api.spotify.com/v1/audio-analysis/2ITePMEKaSYFFoD9Lc3z4f",201828,4
"52",51,0.754,0.792,9,-6.955,1,0.0395,0.261,0.00134,0.0516,0.963,91.685,"audio_features","4HSZVS72M5MXs9yFQX9irX","spotify:track:4HSZVS72M5MXs9yFQX9irX","https://api.spotify.com/v1/tracks/4HSZVS72M5MXs9yFQX9irX","https://api.spotify.com/v1/audio-analysis/4HSZVS72M5MXs9yFQX9irX",200893,4
"53",52,0.646,0.683,0,-7.249,1,0.0299,0.477,2.15e-06,0.365,0.764,86.27,"audio_features","0Czh7yRIgkTJfM9Ju4QY88","spotify:track:0Czh7yRIgkTJfM9Ju4QY88","https://api.spotify.com/v1/tracks/0Czh7yRIgkTJfM9Ju4QY88","https://api.spotify.com/v1/audio-analysis/0Czh7yRIgkTJfM9Ju4QY88",190800,4
"54",53,0.539,0.7,4,-7.535,0,0.0373,0.0251,0,0.0722,0.842,115.121,"audio_features","56Q1u9KJUMcun4UWv0b7ik","spotify:track:56Q1u9KJUMcun4UWv0b7ik","https://api.spotify.com/v1/tracks/56Q1u9KJUMcun4UWv0b7ik","https://api.spotify.com/v1/audio-analysis/56Q1u9KJUMcun4UWv0b7ik",175267,4
